user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, dis_os, email_ratio, cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
IYB0918,17.0,21.0,42.0,14.0,30.0,3.22,-10.17,500.996833993,348.0,294.0,8671742.0,79.0,166.0,
ORM0669,44.0,39.0,28.0,39.0,36.0,-20.57,-30.59,734.243795798,556.0,641.0,19449601.0,641.0,261.0,
MJB0588,39.0,24.0,15.0,47.0,38.0,-22.88,-23.52,404.949950985,288.0,47.0,1266119.0,12.0,42.0,
LIM0674,18.0,13.0,35.0,49.0,20.0,-15.0,-25.11,1135.25194958,584.0,550.0,16804367.0,456.0,238.0,
LHN0151,13.0,15.0,19.0,32.0,26.0,-9.07,-13.03,677.403321017,324.0,20.0,587856.0,11.0,17.0,
WTR0563,47.0,45.0,46.0,15.0,31.0,-8.81,-28.65,889.182477847,492.0,206.0,6246633.0,0.0,143.0,
MKS0204,21.0,30.0,21.0,16.0,31.0,-5.29,-12.96,1212.68167193,742.0,579.0,17339245.0,154.0,228.0,
AAW0353,49.0,45.0,19.0,25.0,34.0,-19.74,-28.6,368.997411014,258.0,38.0,1205143.0,0.0,38.0,
WJD0576,40.0,20.0,23.0,38.0,26.0,-19.55,-24.92,154.758463833,180.0,38.0,1189655.0,8.0,36.0,
ILH0958,28.0,17.0,20.0,19.0,24.0,-8.53,-13.39,284.329599974,214.0,39.0,1166974.0,48.0,37.0,
TLK0993,41.0,36.0,40.0,35.0,22.0,-17.83,-34.9,638.337405789,430.0,567.0,16778563.0,0.0,237.0,
RAG0275,23.0,38.0,35.0,41.0,32.0,-14.18,-28.44,750.37835079,464.0,28.0,792210.0,23.0,26.0,
KWC0004,23.0,38.0,39.0,20.0,27.0,-5.35,-22.66,1321.67217378,1016.0,73.0,2106624.0,18.0,62.0,
CJK0200,40.0,29.0,24.0,38.0,31.0,-19.54,-26.65,834.455695499,526.0,34.0,935284.0,0.0,33.0,
FEB0306,40.0,42.0,26.0,25.0,31.0,-15.53,-27.28,213.516852156,198.0,26.0,809890.0,28.0,26.0,
NKH0807,45.0,44.0,40.0,22.0,20.0,-15.2,-35.03,632.680033252,430.0,367.0,11140631.0,205.0,195.0,
JMC0925,33.0,10.0,23.0,19.0,31.0,-6.48,-8.63,1147.39662595,732.0,418.0,12521589.0,414.0,219.0,
SBH0537,34.0,21.0,14.0,13.0,33.0,-7.73,-9.24,966.558834043,624.0,303.0,9047477.0,277.0,190.0,
JJB0700,15.0,19.0,39.0,37.0,28.0,-6.98,-18.8,194.401444029,124.0,19.0,580673.0,28.0,19.0,
AIS0405,40.0,45.0,14.0,37.0,35.0,-23.21,-30.2,576.450641046,386.0,184.0,5325486.0,86.0,140.0,
HAH0760,34.0,17.0,22.0,37.0,30.0,-16.13,-19.69,449.964711829,278.0,32.0,925160.0,27.0,31.0,
AHD0848,24.0,30.0,49.0,16.0,30.0,0.57,-17.54,206.401659285,182.0,53.0,1619900.0,71.0,46.0,
LDM0587,49.0,20.0,23.0,21.0,26.0,-14.94,-20.2,223.10992919,212.0,38.0,1169131.0,8.0,36.0,
AJN0607,45.0,42.0,16.0,47.0,23.0,-30.91,-40.11,1659.20685402,904.0,326.0,9743013.0,341.0,203.0,
EIS0041,41.0,44.0,17.0,48.0,30.0,-28.53,-37.23,837.547684936,550.0,669.0,19370307.0,558.0,217.0,
MLG0475,45.0,16.0,18.0,19.0,25.0,-13.73,-16.49,102.216199118,90.0,15.0,490746.0,10.0,15.0,
EPW0434,32.0,36.0,38.0,22.0,33.0,-7.4,-21.91,546.870867585,494.0,233.0,6976028.0,126.0,173.0,
JAM0382,25.0,23.0,41.0,17.0,23.0,-2.72,-17.45,428.247558675,296.0,17.0,500695.0,5.0,17.0,
NCK0295,31.0,30.0,38.0,36.0,34.0,-11.92,-24.29,173.417044308,166.0,20.0,566991.0,0.0,20.0,
LJT0817,39.0,43.0,38.0,39.0,24.0,-20.09,-37.94,854.716763103,594.0,358.0,10523413.0,384.0,194.0,
CAM0102,31.0,44.0,19.0,15.0,27.0,-11.56,-22.85,765.557632738,496.0,33.0,1045069.0,0.0,32.0,
SOG0411,26.0,19.0,21.0,24.0,23.0,-10.39,-16.41,881.323971921,576.0,231.0,7120594.0,199.0,151.0,
KSH0569,15.0,39.0,23.0,14.0,22.0,-5.73,-19.07,1003.26028379,632.0,236.0,7010109.0,275.0,161.0,
BDI0533,37.0,36.0,15.0,41.0,19.0,-26.18,-34.77,435.859249438,366.0,155.0,4695526.0,140.0,125.0,
PMJ0564,30.0,21.0,40.0,14.0,39.0,0.98,-8.95,1111.9582999,648.0,228.0,7141017.0,248.0,163.0,
HGG0240,20.0,26.0,24.0,36.0,31.0,-12.2,-19.51,757.314221778,538.0,577.0,17298756.0,353.0,243.0,
MGS0974,17.0,39.0,39.0,40.0,27.0,-12.31,-29.8,639.02760737,338.0,307.0,9084877.0,282.0,188.0,
DHM0937,43.0,22.0,21.0,15.0,24.0,-11.86,-17.82,750.130512941,548.0,230.0,7237997.0,128.0,141.0,
CEB0210,42.0,24.0,44.0,23.0,34.0,-7.17,-19.79,973.870590596,634.0,302.0,9032228.0,191.0,195.0,
YJV0699,17.0,25.0,30.0,13.0,31.0,0.25,-9.61,73.7560111755,88.0,8.0,259887.0,0.0,8.0,
BMT0528,33.0,25.0,39.0,25.0,30.0,-7.7,-20.08,393.854996212,390.0,154.0,4696076.0,196.0,122.0,
CJC0494,40.0,39.0,39.0,42.0,42.0,-16.47,-29.32,1774.42115156,1086.0,796.0,23273659.0,541.0,300.0,
GCS0571,22.0,18.0,16.0,23.0,32.0,-7.69,-9.73,272.447487662,228.0,69.0,2048283.0,22.0,61.0,
BJP0134,42.0,17.0,44.0,21.0,39.0,-3.99,-13.54,187.305993121,150.0,15.0,411311.0,12.0,15.0,
KBP0008,23.0,18.0,40.0,11.0,34.0,3.65,-7.0,1467.41933585,764.0,60.0,1940562.0,38.0,53.0,
FLM0213,20.0,41.0,46.0,15.0,24.0,-1.75,-23.43,1226.96103108,666.0,373.0,11309994.0,243.0,231.0,
RRP0568,43.0,50.0,38.0,18.0,33.0,-11.22,-29.18,591.175585892,384.0,158.0,5142075.0,116.0,110.0,
SAA0999,20.0,17.0,34.0,11.0,36.0,3.69,-4.15,918.980507423,484.0,171.0,5052242.0,206.0,111.0,
THR0873,37.0,44.0,21.0,40.0,38.0,-20.97,-29.67,1088.32939983,774.0,218.0,6484063.0,200.0,134.0,
KRM0541,40.0,20.0,38.0,36.0,23.0,-15.66,-27.31,863.038100048,574.0,644.0,19566612.0,209.0,253.0,
KSP0966,42.0,36.0,19.0,24.0,35.0,-15.53,-22.01,175.115569792,166.0,41.0,1147980.0,0.0,37.0,
LOF0311,41.0,15.0,36.0,10.0,32.0,-2.32,-10.23,1159.83722193,766.0,351.0,10185655.0,232.0,200.0,
MBR0724,33.0,44.0,18.0,35.0,31.0,-20.05,-29.55,192.331919749,124.0,19.0,542441.0,0.0,19.0,
FSC0601,37.0,30.0,37.0,15.0,30.0,-5.9,-18.94,998.894291979,778.0,172.0,5166058.0,53.0,119.0,
MLP0668,40.0,17.0,16.0,43.0,33.0,-21.29,-21.52,1093.63031843,628.0,632.0,18976664.0,704.0,266.0,
CUD0795,12.0,40.0,30.0,44.0,24.0,-15.66,-30.96,1150.60533507,610.0,216.0,6725743.0,231.0,167.0,
GZC0735,44.0,16.0,15.0,27.0,25.0,-17.62,-19.16,1579.18207483,940.0,717.0,21449576.0,704.0,284.0,
HLH0512,15.0,42.0,36.0,22.0,32.0,-4.0,-20.53,754.626407571,506.0,205.0,6067870.0,195.0,156.0,
NJB0243,23.0,35.0,37.0,24.0,34.0,-5.41,-19.45,749.04637745,538.0,129.0,3846150.0,31.0,99.0,
GCS0518,41.0,36.0,23.0,38.0,21.0,-23.61,-34.56,329.914548409,342.0,131.0,4236540.0,0.0,102.0,
NMC0486,42.0,10.0,23.0,21.0,27.0,-11.0,-13.58,1730.45346966,1046.0,734.0,21811338.0,0.0,291.0,
KMB0922,43.0,43.0,17.0,24.0,27.0,-19.37,-28.86,509.440983306,400.0,285.0,8339690.0,256.0,170.0,
CFM0767,46.0,23.0,22.0,35.0,29.0,-20.07,-24.98,247.204478555,158.0,21.0,731802.0,3.0,21.0,
HAD0246,44.0,39.0,32.0,45.0,38.0,-21.67,-32.59,1178.65202427,726.0,225.0,6475959.0,238.0,171.0,
ANP0555,13.0,40.0,42.0,23.0,28.0,-2.97,-22.16,1002.1482401,682.0,733.0,21898315.0,0.0,268.0,
LBF0214,18.0,44.0,18.0,38.0,28.0,-17.56,-28.44,2005.32224374,1042.0,498.0,14828453.0,443.0,303.0,
DJB0159,20.0,37.0,27.0,38.0,37.0,-12.63,-22.71,1331.7672252,842.0,649.0,19418024.0,491.0,256.0,
BWP0202,20.0,36.0,15.0,25.0,28.0,-12.04,-19.73,797.452445711,468.0,517.0,15319626.0,372.0,202.0,
CQH0730,21.0,18.0,37.0,49.0,27.0,-14.52,-25.01,2140.66756742,1136.0,676.0,20014188.0,218.0,270.0,
JCR0289,32.0,43.0,33.0,33.0,29.0,-15.46,-30.78,217.766826552,170.0,25.0,778595.0,12.0,25.0,
AES0827,39.0,40.0,34.0,38.0,23.0,-20.42,-36.2,239.919604433,226.0,32.0,985135.0,0.0,32.0,
SLP0762,26.0,13.0,40.0,18.0,26.0,-1.38,-12.18,247.146420996,166.0,22.0,684975.0,28.0,21.0,
CLD0894,19.0,21.0,50.0,16.0,36.0,5.2,-9.63,460.949959697,370.0,116.0,3422970.0,0.0,96.0,
LCD0622,30.0,26.0,13.0,14.0,26.0,-9.69,-14.02,1399.42804194,868.0,391.0,11983259.0,0.0,226.0,
CMB0912,46.0,43.0,16.0,22.0,31.0,-18.7,-26.79,1443.28108335,864.0,462.0,13761600.0,388.0,232.0,
ZKS0899,47.0,20.0,42.0,43.0,30.0,-18.09,-29.12,310.431899895,298.0,108.0,3118992.0,24.0,84.0,
JCV0245,40.0,44.0,22.0,20.0,27.0,-15.66,-27.51,584.727714951,458.0,120.0,3637393.0,19.0,92.0,
AMH0794,43.0,42.0,33.0,40.0,31.0,-21.13,-35.02,743.563479648,550.0,268.0,8103005.0,181.0,187.0,
FKB0163,39.0,35.0,25.0,39.0,22.0,-22.54,-33.8,491.496306845,368.0,612.0,18727680.0,132.0,237.0,
AKC0924,40.0,44.0,35.0,37.0,27.0,-19.72,-36.04,572.976320942,456.0,304.0,8925360.0,237.0,167.0,
ILR0304,20.0,22.0,18.0,46.0,30.0,-17.6,-21.6,254.213107747,154.0,21.0,643173.0,4.0,21.0,
AJF0370,37.0,33.0,11.0,15.0,36.0,-11.44,-14.32,1129.42978411,718.0,557.0,16584087.0,443.0,267.0,
OKC0107,32.0,40.0,16.0,47.0,35.0,-23.81,-30.34,875.98849331,620.0,369.0,11061894.0,218.0,207.0,
OCS0865,29.0,24.0,43.0,35.0,32.0,-9.16,-22.28,1010.42298945,738.0,188.0,5740054.0,176.0,123.0,
UJC0737,16.0,12.0,12.0,38.0,25.0,-14.06,-14.55,1490.87799236,700.0,507.0,15009140.0,347.0,219.0,
MCF0327,39.0,41.0,24.0,44.0,25.0,-25.18,-36.96,1241.28753552,746.0,359.0,10399929.0,0.0,198.0,
SGS0268,47.0,45.0,30.0,19.0,22.0,-16.69,-32.6,678.5798525,436.0,23.0,620823.0,9.0,22.0,
BNG0237,39.0,36.0,36.0,47.0,27.0,-22.19,-36.49,1039.55442174,698.0,785.0,22936036.0,892.0,264.0,
OSH0655,16.0,21.0,42.0,39.0,28.0,-7.71,-21.11,566.210194805,324.0,90.0,2838395.0,64.0,77.0,
CSB0080,35.0,19.0,39.0,34.0,36.0,-9.77,-18.81,689.075972732,510.0,140.0,4052488.0,0.0,99.0,
ERH0449,44.0,15.0,35.0,17.0,25.0,-8.16,-17.02,148.879780801,138.0,21.0,556915.0,0.0,21.0,
EGK0893,21.0,30.0,11.0,47.0,27.0,-22.08,-26.35,457.929390817,310.0,103.0,3112019.0,11.0,81.0,
MMB0488,21.0,18.0,16.0,24.0,27.0,-9.02,-12.24,1385.86941542,904.0,503.0,15362861.0,235.0,231.0,
ESA0642,32.0,14.0,44.0,30.0,32.0,-6.06,-16.7,605.494404685,424.0,74.0,2299849.0,0.0,62.0,
CRK0916,32.0,46.0,26.0,19.0,32.0,-10.95,-24.11,603.232522746,472.0,361.0,10846733.0,97.0,195.0,
BBH0810,40.0,25.0,10.0,21.0,32.0,-14.85,-15.77,754.397973519,510.0,324.0,9948764.0,0.0,168.0,
JRF0835,44.0,33.0,18.0,37.0,18.0,-25.57,-34.39,325.012132617,230.0,36.0,1206282.0,33.0,36.0,
SJC0333,22.0,39.0,31.0,36.0,29.0,-13.61,-27.51,303.641097097,272.0,113.0,3582945.0,96.0,87.0,
HCS0003,35.0,28.0,14.0,15.0,30.0,-10.73,-14.8,1452.17334823,820.0,57.0,1651316.0,49.0,52.0,
EMB0531,31.0,41.0,31.0,36.0,36.0,-14.95,-27.35,416.873953231,366.0,116.0,3425153.0,103.0,89.0,
JIM0095,10.0,18.0,21.0,15.0,35.0,1.32,-2.64,1527.25910054,756.0,45.0,1414275.0,18.0,42.0,
KJS0618,19.0,15.0,20.0,10.0,37.0,1.48,-0.46,1605.15398622,864.0,398.0,11820553.0,229.0,214.0,
EBC0390,40.0,40.0,40.0,22.0,33.0,-9.94,-25.91,1012.69130272,720.0,45.0,1346767.0,0.0,42.0,
WGS0516,11.0,20.0,39.0,20.0,29.0,1.61,-10.8,429.037217079,338.0,127.0,3602508.0,0.0,100.0,
NGF0157,45.0,38.0,22.0,46.0,32.0,-26.18,-34.43,861.998074252,452.0,31.0,965699.0,22.0,29.0,
KAT0489,22.0,41.0,36.0,23.0,26.0,-7.81,-25.07,1257.28851959,882.0,643.0,19487505.0,624.0,279.0,
CCH0685,47.0,24.0,42.0,34.0,29.0,-15.1,-27.66,705.008568567,500.0,160.0,4743715.0,168.0,110.0,
DMM0623,36.0,27.0,21.0,39.0,30.0,-19.44,-25.29,1290.53750883,996.0,373.0,11214033.0,404.0,231.0,
SAH0599,13.0,22.0,44.0,18.0,22.0,1.12,-15.25,233.913142153,166.0,38.0,1080807.0,28.0,34.0,
CPG0322,17.0,13.0,19.0,24.0,36.0,-4.11,-5.17,1584.24741859,894.0,323.0,9676229.0,316.0,189.0,
OBH0499,35.0,18.0,41.0,16.0,34.0,-1.85,-12.17,1026.37989147,706.0,659.0,19601909.0,546.0,300.0,
SNS0129,26.0,10.0,43.0,35.0,30.0,-6.5,-16.31,931.906247416,518.0,31.0,926138.0,19.0,30.0,
PKB0429,34.0,42.0,43.0,40.0,22.0,-18.09,-38.2,535.321338988,366.0,254.0,7838555.0,129.0,171.0,
NAH0503,33.0,17.0,23.0,35.0,38.0,-12.8,-14.98,1212.60707667,798.0,588.0,17526210.0,540.0,271.0,
FRB0023,45.0,14.0,12.0,14.0,14.0,-15.4,-18.01,864.858847917,428.0,26.0,834721.0,24.0,25.0,
CWB0065,50.0,33.0,14.0,20.0,23.0,-19.86,-26.09,953.351615372,566.0,241.0,7189574.0,206.0,165.0,
ATP0662,17.0,16.0,41.0,20.0,39.0,3.35,-6.08,1287.70962979,812.0,294.0,8856865.0,312.0,175.0,
DPM0423,37.0,38.0,38.0,15.0,27.0,-7.65,-23.99,885.388274564,676.0,211.0,6528931.0,202.0,150.0,
WKF0012,37.0,44.0,20.0,45.0,23.0,-26.97,-38.65,1559.25333272,840.0,297.0,8809145.0,161.0,185.0,
AKF0709,42.0,31.0,29.0,22.0,32.0,-12.09,-21.6,35.1925087577,60.0,11.0,356720.0,0.0,11.0,
CJF0802,36.0,39.0,38.0,43.0,21.0,-20.99,-38.48,1270.69439216,842.0,244.0,7342603.0,194.0,178.0,
IRM0931,44.0,46.0,33.0,35.0,30.0,-20.16,-35.45,1003.85102979,684.0,337.0,10189485.0,329.0,204.0,
FQA0854,41.0,38.0,30.0,34.0,26.0,-19.26,-32.29,783.204400315,646.0,190.0,5887952.0,169.0,122.0,
GRC0145,30.0,43.0,24.0,46.0,27.0,-23.18,-35.47,948.696713513,548.0,37.0,1142336.0,47.0,33.0,
KKS0119,15.0,28.0,39.0,33.0,27.0,-6.94,-21.59,924.421407982,582.0,364.0,10815192.0,366.0,200.0,
DBB0384,40.0,41.0,28.0,37.0,27.0,-20.99,-33.88,717.404078403,596.0,34.0,983121.0,6.0,31.0,
TRK0914,40.0,19.0,14.0,33.0,30.0,-18.53,-19.47,1228.7700263,724.0,401.0,12224271.0,219.0,223.0,
BSA0431,50.0,41.0,19.0,40.0,29.0,-27.05,-35.59,848.112215041,514.0,258.0,7751772.0,64.0,177.0,
CFG0959,42.0,21.0,24.0,17.0,20.0,-12.47,-20.19,291.800877654,234.0,43.0,1379902.0,38.0,39.0,
VMJ0147,23.0,28.0,37.0,22.0,24.0,-5.83,-20.25,977.202725702,650.0,485.0,14535678.0,568.0,212.0,
SAT0194,14.0,19.0,36.0,23.0,35.0,0.27,-9.16,881.678448518,496.0,603.0,18265231.0,254.0,254.0,
HBO0413,41.0,35.0,18.0,15.0,18.0,-15.53,-25.5,940.676960024,592.0,169.0,4964519.0,0.0,129.0,
DZC0228,37.0,37.0,34.0,21.0,38.0,-8.43,-20.36,777.25870275,640.0,584.0,17624206.0,204.0,251.0,
TEB0251,44.0,50.0,22.0,13.0,36.0,-12.65,-24.05,779.567012722,426.0,114.0,3386985.0,97.0,90.0,
MNR0829,41.0,33.0,40.0,15.0,23.0,-8.51,-24.91,265.975100665,210.0,44.0,1334286.0,28.0,40.0,
DOP0562,42.0,16.0,37.0,39.0,31.0,-15.24,-23.4,685.137873046,416.0,167.0,5025588.0,117.0,126.0,
UAD0771,46.0,34.0,15.0,30.0,31.0,-20.95,-25.99,348.243867853,238.0,24.0,650152.0,22.0,23.0,
ALD0544,16.0,18.0,18.0,13.0,32.0,-1.09,-4.37,1088.51092802,646.0,643.0,19611941.0,636.0,253.0,
LCB0664,16.0,19.0,36.0,24.0,32.0,-1.48,-11.48,1453.04972748,944.0,486.0,14639786.0,359.0,230.0,
HCL0113,43.0,22.0,40.0,39.0,34.0,-15.03,-25.24,675.652787335,476.0,354.0,10989521.0,196.0,199.0,
TSB0437,26.0,23.0,16.0,30.0,26.0,-14.14,-18.62,159.228707111,154.0,79.0,2333115.0,24.0,73.0,
EZH0736,44.0,41.0,37.0,19.0,31.0,-11.24,-26.7,1162.03419013,940.0,618.0,18439828.0,205.0,249.0,
JCG0316,47.0,36.0,32.0,25.0,33.0,-14.69,-26.17,942.104633824,758.0,267.0,8260962.0,242.0,170.0,
MSG0839,42.0,46.0,19.0,39.0,29.0,-25.02,-35.38,200.0291448,182.0,34.0,978517.0,10.0,32.0,
LJJ0905,43.0,36.0,12.0,22.0,30.0,-17.92,-22.95,655.591726394,396.0,123.0,3625375.0,125.0,102.0,
HCM0267,36.0,45.0,39.0,20.0,32.0,-9.17,-26.64,756.842713833,538.0,526.0,15632514.0,524.0,223.0,
MTB0620,38.0,44.0,41.0,50.0,28.0,-22.97,-41.12,1330.78908489,740.0,335.0,10112442.0,332.0,205.0,
CCH0182,42.0,44.0,47.0,23.0,29.0,-10.82,-31.3,343.851174497,252.0,125.0,3908704.0,96.0,100.0,
CAM0681,41.0,43.0,45.0,10.0,28.0,-5.51,-25.51,897.22751643,568.0,158.0,4794075.0,129.0,107.0,
LBH0942,40.0,42.0,23.0,30.0,29.0,-18.91,-29.91,892.928888439,728.0,424.0,12845131.0,129.0,234.0,
CAB0388,37.0,33.0,23.0,40.0,36.0,-19.19,-26.01,635.354385723,504.0,32.0,810183.0,25.0,30.0,
WGR0833,38.0,46.0,24.0,38.0,42.0,-19.02,-28.46,178.287187827,166.0,41.0,1282227.0,0.0,38.0,
GQF0659,40.0,16.0,30.0,29.0,28.0,-12.81,-19.37,372.430528975,284.0,92.0,2608919.0,31.0,75.0,
CSP0197,37.0,44.0,17.0,13.0,26.0,-13.24,-23.76,1011.19773168,582.0,626.0,19027787.0,519.0,275.0,
OMM0944,17.0,14.0,27.0,21.0,29.0,-2.66,-8.63,251.227572416,198.0,43.0,1241197.0,0.0,38.0,
IMP0530,40.0,17.0,42.0,50.0,32.0,-18.04,-27.98,454.025512915,338.0,128.0,3857113.0,62.0,100.0,
ORB0473,38.0,44.0,46.0,38.0,38.0,-14.16,-32.1,132.731621559,104.0,16.0,428797.0,16.0,16.0,
JML0909,24.0,32.0,39.0,40.0,21.0,-14.73,-31.29,432.954101184,350.0,113.0,3471551.0,107.0,95.0,
NDM0417,44.0,36.0,50.0,12.0,34.0,-3.46,-21.78,927.089471489,544.0,226.0,6863429.0,244.0,147.0,
FRL0511,20.0,30.0,47.0,20.0,30.0,-0.45,-17.94,579.531170049,458.0,127.0,3864242.0,152.0,104.0,
LAP0338,42.0,23.0,33.0,45.0,31.0,-19.94,-28.46,626.245283398,400.0,158.0,4780944.0,76.0,140.0,
HCV0478,46.0,36.0,18.0,12.0,24.0,-14.46,-23.14,1361.41268159,782.0,605.0,18564240.0,504.0,260.0,
KJA0152,16.0,16.0,39.0,38.0,34.0,-5.79,-15.32,931.595189406,434.0,674.0,20582948.0,0.0,210.0,
BSS0463,32.0,40.0,40.0,38.0,28.0,-15.62,-32.82,205.873337547,194.0,19.0,545065.0,18.0,19.0,
AIM0627,36.0,39.0,16.0,41.0,23.0,-25.15,-34.08,1313.00185845,868.0,397.0,11984889.0,0.0,227.0,
RAH0440,18.0,15.0,43.0,16.0,24.0,1.83,-11.54,512.147095459,338.0,261.0,7693314.0,0.0,164.0,
