user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, avg_dis_ocean, dis_os, avg_dis_os,cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
HCL0651,21.0,19.0,44.0,36.0,33.0,-5.9,-18.14,1.71890467271,0.286484112119,0.341355100343,0.0568925167239,27.0,850534.0,25.0,25.0,
SCP0130,42.0,18.0,35.0,32.0,24.0,-14.73,-24.46,1.15114283491,0.287785708728,0.286702672782,0.0716756681955,51.0,1556177.0,57.0,46.0,
CMW0783,21.0,35.0,14.0,16.0,26.0,-9.04,-16.67,1.46714294871,0.293428589742,0.286702672782,0.0573405345564,14.0,430008.0,0.0,12.0,
RKF0164,40.0,42.0,17.0,18.0,42.0,-12.13,-18.16,2.27897070045,0.284871337556,0.32992232246,0.0412402903076,8.0,262652.0,3.0,8.0,
DOL0332,32.0,40.0,41.0,18.0,24.0,-7.73,-26.62,2.2872729618,0.326753280257,0.341355100343,0.0487650143347,7.0,203291.0,7.0,7.0,
RSC0089,41.0,26.0,35.0,21.0,29.0,-9.78,-20.87,3.84044233074,0.320036860895,0.341355100343,0.0284462583619,170.0,4880165.0,124.0,100.0,
CCM0136,16.0,16.0,39.0,40.0,29.0,-7.85,-18.49,0.783108716716,0.261036238905,0.286702672782,0.0955675575939,23.0,730088.0,20.0,23.0,
NCH0179,17.0,12.0,40.0,17.0,25.0,1.67,-9.55,3.25741141551,0.271450951292,0.341355100343,0.0284462583619,12.0,364473.0,13.0,12.0,
NBH0256,41.0,43.0,14.0,21.0,22.0,-19.43,-29.12,4.89800977048,0.306125610655,0.341355100343,0.0213346937714,152.0,4735483.0,126.0,94.0,
ORG0339,50.0,28.0,46.0,47.0,20.0,-23.39,-40.21,1.31426708767,0.262853417533,0.30438175398,0.0608763507961,6.0,173583.0,3.0,5.0,
FRR0832,43.0,40.0,25.0,19.0,30.0,-14.02,-25.04,1.43236827826,0.286473655652,0.286702672782,0.0573405345564,22.0,682828.0,28.0,21.0,
MSD0939,24.0,37.0,15.0,42.0,31.0,-19.99,-26.73,4.06880077594,0.290628626853,0.341355100343,0.0243825071674,293.0,8889096.0,70.0,154.0,
OQH0183,34.0,38.0,18.0,33.0,23.0,-20.45,-30.1,2.66265215428,0.295850239364,0.341355100343,0.0379283444826,9.0,299954.0,6.0,9.0,
BSH0445,38.0,22.0,30.0,15.0,21.0,-8.83,-19.06,2.69517141082,0.299463490091,0.341355100343,0.0379283444826,36.0,1051420.0,19.0,30.0,
KSP0357,41.0,40.0,29.0,19.0,24.0,-13.86,-27.84,4.53457256902,0.302304837934,0.341355100343,0.0227570066895,198.0,5973837.0,130.0,129.0,
NGO0690,43.0,41.0,41.0,17.0,24.0,-10.76,-29.4,5.02185297794,0.29540311635,0.341355100343,0.0200797117849,138.0,4337292.0,79.0,97.0,
VCC0396,21.0,45.0,16.0,37.0,23.0,-19.89,-31.33,3.27212504474,0.297465913158,0.341355100343,0.0310322818494,12.0,360570.0,11.0,11.0,
WDD0366,43.0,42.0,17.0,19.0,28.0,-16.82,-25.9,3.48507193254,0.290422661045,0.341355100343,0.0284462583619,132.0,3922284.0,123.0,96.0,
KPP0452,44.0,46.0,44.0,16.0,19.0,-11.88,-34.15,0.558950199866,0.279475099933,0.286702672782,0.143351336391,3.0,75370.0,3.0,3.0,
RTO0313,44.0,45.0,25.0,17.0,27.0,-14.98,-28.08,4.62776107516,0.308517405011,0.341355100343,0.0227570066895,148.0,4476840.0,135.0,99.0,
ABM0845,45.0,21.0,35.0,50.0,29.0,-22.65,-31.56,1.2184212832,0.3046053208,0.286702672782,0.0716756681955,22.0,717964.0,17.0,20.0,
VIA0063,40.0,34.0,19.0,50.0,33.0,-26.27,-32.23,5.55433746817,0.292333550956,0.341355100343,0.0179660579128,115.0,3507328.0,41.0,83.0,
CCW0031,33.0,47.0,30.0,39.0,33.0,-18.77,-33.01,5.64524488052,0.297118151607,0.341355100343,0.0179660579128,21.0,619477.0,15.0,21.0,
IYB0918,17.0,21.0,42.0,14.0,30.0,3.22,-10.17,2.03005181776,0.290007402537,0.341355100343,0.0487650143347,8.0,244753.0,1.0,8.0,
ORM0669,44.0,39.0,28.0,39.0,36.0,-20.57,-30.59,3.8794285885,0.298417583731,0.341355100343,0.0262580846418,254.0,7648245.0,238.0,139.0,
MJB0588,39.0,24.0,15.0,47.0,38.0,-22.88,-23.52,1.74518796223,0.290864660371,0.286702672782,0.047783778797,31.0,847252.0,11.0,28.0,
LIM0674,18.0,13.0,35.0,49.0,20.0,-15.0,-25.11,3.17180117171,0.264316764309,0.341355100343,0.0284462583619,223.0,6796350.0,174.0,131.0,
LHN0151,13.0,15.0,19.0,32.0,26.0,-9.07,-13.03,1.68959257063,0.281598761771,0.341355100343,0.0568925167239,6.0,168243.0,7.0,6.0,
WTR0563,47.0,45.0,46.0,15.0,31.0,-8.81,-28.65,3.04331261074,0.276664782794,0.341355100343,0.0310322818494,27.0,882328.0,0.0,23.0,
MKS0204,21.0,30.0,21.0,16.0,31.0,-5.29,-12.96,4.74314327517,0.296446454698,0.341355100343,0.0213346937714,547.0,16340524.0,148.0,201.0,
AAW0353,49.0,45.0,19.0,25.0,34.0,-19.74,-28.6,2.04942300452,0.292774714932,0.341355100343,0.0487650143347,10.0,255934.0,0.0,10.0,
WJD0576,40.0,20.0,23.0,38.0,26.0,-19.55,-24.92,1.21758920432,0.30439730108,0.286702672782,0.0716756681955,21.0,683200.0,4.0,21.0,
ILH0958,28.0,17.0,20.0,19.0,24.0,-8.53,-13.39,0.850860310334,0.283620103445,0.286702672782,0.0955675575939,15.0,463803.0,13.0,14.0,
TLK0993,41.0,36.0,40.0,35.0,22.0,-17.83,-34.9,3.05142354141,0.305142354141,0.30438175398,0.030438175398,210.0,6302824.0,0.0,127.0,
WAB0143,43.0,43.0,24.0,22.0,33.0,-15.32,-26.06,3.18238188128,0.289307443753,0.30438175398,0.0276710685437,11.0,308584.0,0.0,11.0,
RAG0275,23.0,38.0,35.0,41.0,32.0,-14.18,-28.44,3.74320270662,0.28793866974,0.341355100343,0.0262580846418,15.0,465115.0,10.0,14.0,
LQC0479,27.0,38.0,34.0,17.0,36.0,-4.35,-17.6,6.12846107852,0.29183147993,0.341355100343,0.0162550047782,150.0,4394992.0,0.0,108.0,
KWC0004,23.0,38.0,39.0,20.0,27.0,-5.35,-22.66,6.27025860913,0.298583743292,0.341355100343,0.0162550047782,29.0,861662.0,4.0,26.0,
CJK0200,40.0,29.0,24.0,38.0,31.0,-19.54,-26.65,3.65689527357,0.304741272797,0.297837646493,0.0248198038744,13.0,311053.0,0.0,13.0,
FEB0306,40.0,42.0,26.0,25.0,31.0,-15.53,-27.28,1.74981004717,0.349962009433,0.341355100343,0.0682710200686,22.0,657660.0,19.0,22.0,
NKH0807,45.0,44.0,40.0,22.0,20.0,-15.2,-35.03,2.87828952238,0.319809946931,0.341355100343,0.0379283444826,155.0,4822638.0,83.0,103.0,
JMC0925,33.0,10.0,23.0,19.0,31.0,-6.48,-8.63,3.94845427575,0.282032448268,0.341355100343,0.0243825071674,16.0,511314.0,16.0,16.0,
SBH0537,34.0,21.0,14.0,13.0,33.0,-7.73,-9.24,4.25585513064,0.283723675376,0.341355100343,0.0227570066895,34.0,1028561.0,28.0,28.0,
JJB0700,15.0,19.0,39.0,37.0,28.0,-6.98,-18.8,0.810849306307,0.270283102102,0.286702672782,0.0955675575939,7.0,201141.0,16.0,7.0,
AIS0405,40.0,45.0,14.0,37.0,35.0,-23.21,-30.2,2.35695469399,0.336707813427,0.341355100343,0.0487650143347,7.0,201189.0,2.0,7.0,
HAH0760,34.0,17.0,22.0,37.0,30.0,-16.13,-19.69,2.35707564515,0.294634455644,0.341355100343,0.0426693875429,25.0,729218.0,24.0,24.0,
AHD0848,24.0,30.0,49.0,16.0,30.0,0.57,-17.54,0.797428501457,0.265809500486,0.286702672782,0.0955675575939,27.0,719499.0,37.0,22.0,
LDM0587,49.0,20.0,23.0,21.0,26.0,-14.94,-20.2,1.45553008371,0.291106016742,0.286702672782,0.0573405345564,16.0,464035.0,3.0,14.0,
AJN0607,45.0,42.0,16.0,47.0,23.0,-30.91,-40.11,6.19425853303,0.281557206047,0.341355100343,0.0155161409247,155.0,4621789.0,151.0,98.0,
EIS0041,41.0,44.0,17.0,48.0,30.0,-28.53,-37.23,4.04740293986,0.28910020999,0.341355100343,0.0243825071674,381.0,11104725.0,312.0,148.0,
MLG0475,45.0,16.0,18.0,19.0,25.0,-13.73,-16.49,0.555305728348,0.277652864174,0.286702672782,0.143351336391,4.0,161060.0,1.0,4.0,
EPW0434,32.0,36.0,38.0,22.0,33.0,-7.4,-21.91,1.24374545742,0.310936364356,0.341355100343,0.0853387750858,16.0,505999.0,11.0,14.0,
JAM0382,25.0,23.0,41.0,17.0,23.0,-2.72,-17.45,2.86439305863,0.286439305863,0.341355100343,0.0341355100343,11.0,307857.0,4.0,11.0,
NCK0295,31.0,30.0,38.0,36.0,34.0,-11.92,-24.29,1.51416489231,0.302832978461,0.291982910479,0.0583965820958,18.0,508185.0,0.0,18.0,
LJT0817,39.0,43.0,38.0,39.0,24.0,-20.09,-37.94,4.20110686626,0.300079061876,0.341355100343,0.0243825071674,155.0,4646554.0,173.0,100.0,
CAM0102,31.0,44.0,19.0,15.0,27.0,-11.56,-22.85,2.41832629365,0.302290786706,0.341355100343,0.0426693875429,12.0,402582.0,0.0,11.0,
SOG0411,26.0,19.0,21.0,24.0,23.0,-10.39,-16.41,4.12259047111,0.294470747936,0.341355100343,0.0243825071674,80.0,2419170.0,64.0,63.0,
KSH0569,15.0,39.0,23.0,14.0,22.0,-5.73,-19.07,2.20713802446,0.275892253057,0.341355100343,0.0426693875429,25.0,720598.0,45.0,21.0,
BDI0533,37.0,36.0,15.0,41.0,19.0,-26.18,-34.77,2.67618456814,0.297353840904,0.341355100343,0.0379283444826,75.0,2280419.0,76.0,60.0,
PMJ0564,30.0,21.0,40.0,14.0,39.0,0.98,-8.95,4.16540361904,0.277693574603,0.341355100343,0.0227570066895,46.0,1557610.0,48.0,37.0,
HGG0240,20.0,26.0,24.0,36.0,31.0,-12.2,-19.51,4.684609894,0.292788118375,0.341355100343,0.0213346937714,108.0,3175272.0,85.0,75.0,
MGS0974,17.0,39.0,39.0,40.0,27.0,-12.31,-29.8,2.07299178233,0.29614168319,0.341355100343,0.0487650143347,9.0,292395.0,13.0,9.0,
DHM0937,43.0,22.0,21.0,15.0,24.0,-11.86,-17.82,3.19176966003,0.290160878185,0.341355100343,0.0310322818494,211.0,6642060.0,118.0,125.0,
ENC0234,21.0,23.0,32.0,19.0,23.0,-4.63,-16.19,3.59955955146,0.299963295955,0.30438175398,0.025365146165,15.0,524767.0,1.0,15.0,
CEB0210,42.0,24.0,44.0,23.0,34.0,-7.17,-19.79,4.47920395492,0.298613596994,0.341355100343,0.0227570066895,16.0,518457.0,7.0,15.0,
YJV0699,17.0,25.0,30.0,13.0,31.0,0.25,-9.61,0.324488283833,0.324488283833,0.286702672782,0.286702672782,1.0,24428.0,0.0,1.0,
BMT0528,33.0,25.0,39.0,25.0,30.0,-7.7,-20.08,3.04966822139,0.304966822139,0.341355100343,0.0341355100343,62.0,1980046.0,70.0,55.0,
CJC0494,40.0,39.0,39.0,42.0,42.0,-16.47,-29.32,7.72593932969,0.29715151268,0.341355100343,0.0131290423209,378.0,11205801.0,263.0,183.0,
SOB0360,42.0,22.0,40.0,16.0,32.0,-5.32,-16.5,4.12237254634,0.294455181881,0.341355100343,0.0243825071674,169.0,5272994.0,0.0,114.0,
GCS0571,22.0,18.0,16.0,23.0,32.0,-7.69,-9.73,1.46465377912,0.292930755823,0.286702672782,0.0573405345564,30.0,880535.0,8.0,27.0,
BJP0134,42.0,17.0,44.0,21.0,39.0,-3.99,-13.54,1.09711112199,0.274277780498,0.286702672782,0.0716756681955,13.0,358079.0,9.0,13.0,
KBP0008,23.0,18.0,40.0,11.0,34.0,3.65,-7.0,4.71139239625,0.277140729191,0.341355100343,0.0200797117849,21.0,693075.0,9.0,18.0,
FLM0213,20.0,41.0,46.0,15.0,24.0,-1.75,-23.43,3.66397428755,0.281844175965,0.341355100343,0.0262580846418,17.0,465764.0,10.0,16.0,
RRP0568,43.0,50.0,38.0,18.0,33.0,-11.22,-29.18,2.33395506289,0.291744382861,0.341355100343,0.0426693875429,24.0,807926.0,33.0,20.0,
MCF0600,39.0,49.0,13.0,26.0,27.0,-20.99,-30.84,1.42085327407,0.284170654814,0.286702672782,0.0573405345564,26.0,783943.0,10.0,25.0,
SAA0999,20.0,17.0,34.0,11.0,36.0,3.69,-4.15,3.05888693092,0.278080630083,0.32992232246,0.0299929384055,154.0,4518331.0,177.0,95.0,
THR0873,37.0,44.0,21.0,40.0,38.0,-20.97,-29.67,5.53321561481,0.30740086749,0.341355100343,0.0189641722413,192.0,5627201.0,183.0,115.0,
KRM0541,40.0,20.0,38.0,36.0,23.0,-15.66,-27.31,3.78881118256,0.291447014043,0.341355100343,0.0262580846418,152.0,4578383.0,31.0,97.0,
KSP0966,42.0,36.0,19.0,24.0,35.0,-15.53,-22.01,0.560459689397,0.280229844698,0.286702672782,0.143351336391,13.0,355026.0,0.0,12.0,
LOF0311,41.0,15.0,36.0,10.0,32.0,-2.32,-10.23,4.96058447279,0.291799086635,0.341355100343,0.0200797117849,176.0,5117401.0,110.0,114.0,
MBR0724,33.0,44.0,18.0,35.0,31.0,-20.05,-29.55,0.316437261714,0.316437261714,0.286702672782,0.286702672782,10.0,273141.0,0.0,10.0,
FSC0601,37.0,30.0,37.0,15.0,30.0,-5.9,-18.94,4.92729480769,0.307955925481,0.341355100343,0.0213346937714,138.0,4080322.0,35.0,90.0,
MLP0668,40.0,17.0,16.0,43.0,33.0,-21.29,-21.52,4.21651288154,0.281100858769,0.341355100343,0.0227570066895,247.0,7134198.0,264.0,154.0,
CUD0795,12.0,40.0,30.0,44.0,24.0,-15.66,-30.96,3.60237770488,0.277105977298,0.341355100343,0.0262580846418,14.0,467493.0,13.0,14.0,
AKR0057,50.0,41.0,20.0,18.0,30.0,-17.1,-26.22,4.23279603999,0.282186402666,0.341355100343,0.0227570066895,16.0,432084.0,11.0,16.0,
GZC0735,44.0,16.0,15.0,27.0,25.0,-17.62,-19.16,6.77981515663,0.282492298193,0.341355100343,0.014223129181,286.0,8520426.0,280.0,141.0,
HLH0512,15.0,42.0,36.0,22.0,32.0,-4.0,-20.53,3.05419134457,0.277653758597,0.291982910479,0.0265439009526,97.0,2863356.0,74.0,82.0,
NJB0243,23.0,35.0,37.0,24.0,34.0,-5.41,-19.45,3.88291548362,0.298685806432,0.341355100343,0.0262580846418,112.0,3365701.0,29.0,84.0,
GCS0518,41.0,36.0,23.0,38.0,21.0,-23.61,-34.56,2.42942343444,0.303677929305,0.341355100343,0.0426693875429,62.0,2016437.0,0.0,56.0,
NMC0486,42.0,10.0,23.0,21.0,27.0,-11.0,-13.58,6.24896918605,0.284044053912,0.341355100343,0.0155161409247,308.0,9092986.0,0.0,175.0,
KMB0922,43.0,43.0,17.0,24.0,27.0,-19.37,-28.86,2.87623665622,0.319581850691,0.341355100343,0.0379283444826,9.0,231954.0,8.0,8.0,
CFM0767,46.0,23.0,22.0,35.0,29.0,-20.07,-24.98,0.918506917874,0.306168972625,0.341355100343,0.113785033448,15.0,554885.0,3.0,15.0,
HAD0246,44.0,39.0,32.0,45.0,38.0,-21.67,-32.59,4.10511603534,0.293222573953,0.341355100343,0.0243825071674,189.0,5486233.0,209.0,137.0,
ANP0555,13.0,40.0,42.0,23.0,28.0,-2.97,-22.16,3.61972608816,0.27844046832,0.341355100343,0.0262580846418,170.0,5303644.0,0.0,105.0,
LBF0214,18.0,44.0,18.0,38.0,28.0,-17.56,-28.44,7.06722991197,0.282689196479,0.341355100343,0.0136542040137,29.0,821880.0,13.0,29.0,
DJB0159,20.0,37.0,27.0,38.0,37.0,-12.63,-22.71,4.59617738712,0.287261086695,0.341355100343,0.0213346937714,21.0,666281.0,17.0,20.0,
BWP0202,20.0,36.0,15.0,25.0,28.0,-12.04,-19.73,4.13568446538,0.295406033242,0.341355100343,0.0243825071674,501.0,14818733.0,355.0,191.0,
FFC0891,38.0,10.0,39.0,50.0,39.0,-15.39,-20.75,3.38306219313,0.281921849428,0.341355100343,0.0284462583619,49.0,1495122.0,50.0,44.0,
AJR0932,46.0,30.0,35.0,12.0,29.0,-8.05,-20.19,3.14035009846,0.285486372587,0.341355100343,0.0310322818494,110.0,3352356.0,0.0,93.0,
CQH0730,21.0,18.0,37.0,49.0,27.0,-14.52,-25.01,7.43314599714,0.275301703598,0.341355100343,0.0126427814942,285.0,8439779.0,97.0,135.0,
JCR0289,32.0,43.0,33.0,33.0,29.0,-15.46,-30.78,1.75934068853,0.293223448088,0.341355100343,0.0568925167239,23.0,710206.0,12.0,23.0,
AES0827,39.0,40.0,34.0,38.0,23.0,-20.42,-36.2,1.95173605796,0.325289342993,0.286702672782,0.047783778797,18.0,570644.0,0.0,18.0,
SLP0762,26.0,13.0,40.0,18.0,26.0,-1.38,-12.18,1.12190309991,0.280475774979,0.341355100343,0.0853387750858,18.0,564058.0,24.0,17.0,
CLD0894,19.0,21.0,50.0,16.0,36.0,5.2,-9.63,2.60066466144,0.28896274016,0.286702672782,0.0318558525313,77.0,2211533.0,0.0,65.0,
LCD0622,30.0,26.0,13.0,14.0,26.0,-9.69,-14.02,4.90449853984,0.288499914108,0.341355100343,0.0200797117849,171.0,5359214.0,0.0,106.0,
CMB0912,46.0,43.0,16.0,22.0,31.0,-18.7,-26.79,5.59870638341,0.279935319171,0.341355100343,0.0170677550172,280.0,8309868.0,240.0,168.0,
ZKS0899,47.0,20.0,42.0,43.0,30.0,-18.09,-29.12,2.82660166215,0.31406685135,0.341355100343,0.0379283444826,69.0,2024248.0,14.0,53.0,
JCV0245,40.0,44.0,22.0,20.0,27.0,-15.66,-27.51,3.6400348347,0.303336236225,0.341355100343,0.0284462583619,107.0,3216217.0,19.0,79.0,
AMH0794,43.0,42.0,33.0,40.0,31.0,-21.13,-35.02,3.8835547231,0.2987349787,0.341355100343,0.0262580846418,15.0,389893.0,14.0,15.0,
FKB0163,39.0,35.0,25.0,39.0,22.0,-22.54,-33.8,2.77081523355,0.307868359284,0.32992232246,0.0366580358289,10.0,304569.0,4.0,10.0,
AKC0924,40.0,44.0,35.0,37.0,27.0,-19.72,-36.04,1.79412126461,0.299020210769,0.291982910479,0.0486638184132,9.0,228715.0,6.0,9.0,
ILR0304,20.0,22.0,18.0,46.0,30.0,-17.6,-21.6,1.65380897971,0.275634829952,0.286702672782,0.047783778797,20.0,603717.0,4.0,20.0,
AJF0370,37.0,33.0,11.0,15.0,36.0,-11.44,-14.32,5.31372816202,0.295207120112,0.341355100343,0.0189641722413,143.0,4230138.0,115.0,104.0,
OKC0107,32.0,40.0,16.0,47.0,35.0,-23.81,-30.34,4.1396737703,0.295690983593,0.341355100343,0.0243825071674,221.0,6693490.0,150.0,131.0,
OCS0865,29.0,24.0,43.0,35.0,32.0,-9.16,-22.28,6.04127057966,0.287679551413,0.341355100343,0.0162550047782,169.0,5151088.0,159.0,106.0,
UJC0737,16.0,12.0,12.0,38.0,25.0,-14.06,-14.55,4.55162002943,0.267742354672,0.341355100343,0.0200797117849,200.0,6040229.0,137.0,100.0,
MCF0327,39.0,41.0,24.0,44.0,25.0,-25.18,-36.96,4.36108876607,0.290739251072,0.341355100343,0.0227570066895,210.0,6120783.0,0.0,125.0,
SGS0268,47.0,45.0,30.0,19.0,22.0,-16.69,-32.6,2.8538067192,0.28538067192,0.341355100343,0.0341355100343,10.0,294145.0,2.0,10.0,
BNG0237,39.0,36.0,36.0,47.0,27.0,-22.19,-36.49,5.07250880257,0.298382870739,0.341355100343,0.0200797117849,133.0,3817466.0,177.0,91.0,
OSH0655,16.0,21.0,42.0,39.0,28.0,-7.71,-21.11,2.22208226494,0.277760283117,0.341355100343,0.0426693875429,40.0,1195923.0,23.0,36.0,
CSB0080,35.0,19.0,39.0,34.0,36.0,-9.77,-18.81,3.6188365393,0.301569711609,0.341355100343,0.0284462583619,123.0,3547830.0,0.0,86.0,
ERH0449,44.0,15.0,35.0,17.0,25.0,-8.16,-17.02,1.22824909701,0.307062274252,0.341355100343,0.0853387750858,6.0,147048.0,0.0,6.0,
EGK0893,21.0,30.0,11.0,47.0,27.0,-22.08,-26.35,2.15246560263,0.269058200329,0.341355100343,0.0426693875429,73.0,2238926.0,6.0,54.0,
MMB0488,21.0,18.0,16.0,24.0,27.0,-9.02,-12.24,6.30952862175,0.300453743893,0.341355100343,0.0162550047782,300.0,9065091.0,152.0,156.0,
AAM0658,43.0,35.0,37.0,36.0,22.0,-19.45,-35.01,1.2636555451,0.315913886274,0.341355100343,0.0853387750858,29.0,917358.0,24.0,28.0,
ESA0642,32.0,14.0,44.0,30.0,32.0,-6.06,-16.7,2.30688733906,0.288360917382,0.30438175398,0.0380477192476,28.0,865756.0,0.0,26.0,
CRK0916,32.0,46.0,26.0,19.0,32.0,-10.95,-24.11,0.58814522809,0.294072614045,0.30438175398,0.15219087699,2.0,55060.0,0.0,2.0,
BBH0810,40.0,25.0,10.0,21.0,32.0,-14.85,-15.77,2.97329389314,0.297329389314,0.341355100343,0.0341355100343,143.0,4385764.0,0.0,86.0,
JRF0835,44.0,33.0,18.0,37.0,18.0,-25.57,-34.39,1.52915517212,0.305831034425,0.286702672782,0.0573405345564,17.0,599878.0,13.0,17.0,
SJC0333,22.0,39.0,31.0,36.0,29.0,-13.61,-27.51,1.76409233311,0.294015388852,0.341355100343,0.0568925167239,8.0,263489.0,0.0,7.0,
HCS0003,35.0,28.0,14.0,15.0,30.0,-10.73,-14.8,6.08145637028,0.289593160489,0.341355100343,0.0162550047782,22.0,649815.0,16.0,21.0,
EMB0531,31.0,41.0,31.0,36.0,36.0,-14.95,-27.35,2.04505289088,0.292150412982,0.341355100343,0.0487650143347,54.0,1654792.0,59.0,44.0,
JIM0095,10.0,18.0,21.0,15.0,35.0,1.32,-2.64,4.53358188523,0.266681287367,0.341355100343,0.0200797117849,18.0,604232.0,5.0,18.0,
KJS0618,19.0,15.0,20.0,10.0,37.0,1.48,-0.46,5.67690551094,0.270328833854,0.341355100343,0.0162550047782,188.0,5601981.0,127.0,107.0,
EBC0390,40.0,40.0,40.0,22.0,33.0,-9.94,-25.91,4.68863588669,0.293039742918,0.341355100343,0.0213346937714,17.0,534239.0,0.0,17.0,
WGS0516,11.0,20.0,39.0,20.0,29.0,1.61,-10.8,1.84183513549,0.306972522582,0.286702672782,0.047783778797,55.0,1515757.0,0.0,50.0,
NGF0157,45.0,38.0,22.0,46.0,32.0,-26.18,-34.43,3.62480253952,0.302066878293,0.341355100343,0.0284462583619,13.0,417626.0,7.0,11.0,
KAT0489,22.0,41.0,36.0,23.0,26.0,-7.81,-25.07,4.77427401445,0.298392125903,0.341355100343,0.0213346937714,287.0,8540207.0,303.0,149.0,
CCH0685,47.0,24.0,42.0,34.0,29.0,-15.1,-27.66,4.12688610445,0.294777578889,0.341355100343,0.0243825071674,147.0,4326280.0,152.0,98.0,
