user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, dis_os, email_ratio, cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
CMW0783,21.0,35.0,14.0,16.0,26.0,-9.04,-16.67,61.859365204,40.0,2.0,70307.0,0.0,2.0,
RKF0164,40.0,42.0,17.0,18.0,42.0,-12.13,-18.16,85.1505413526,40.0,2.0,75664.0,2.0,2.0,
DOL0332,32.0,40.0,41.0,18.0,24.0,-7.73,-26.62,39.9004442705,48.0,2.0,84400.0,4.0,2.0,
RSC0089,41.0,26.0,35.0,21.0,29.0,-9.78,-20.87,122.32150057,108.0,163.0,4671513.0,112.0,93.0,
CCM0136,16.0,16.0,39.0,40.0,29.0,-7.85,-18.49,0.0,0.0,0.0,0.0,0.0,0.0,
NCH0179,17.0,12.0,40.0,17.0,25.0,1.67,-9.55,225.806097133,108.0,5.0,142974.0,2.0,5.0,
NBH0256,41.0,43.0,14.0,21.0,22.0,-19.43,-29.12,77.1146180113,60.0,137.0,4265973.0,109.0,80.0,
ORG0339,50.0,28.0,46.0,47.0,20.0,-23.39,-40.21,50.9509568114,16.0,1.0,46915.0,0.0,1.0,
FRR0832,43.0,40.0,25.0,19.0,30.0,-14.02,-25.04,0.0,0.0,0.0,0.0,0.0,0.0,
MSD0939,24.0,37.0,15.0,42.0,31.0,-19.99,-26.73,55.315030487,32.0,3.0,113030.0,4.0,3.0,
OQH0183,34.0,38.0,18.0,33.0,23.0,-20.45,-30.1,108.383200049,80.0,4.0,112170.0,0.0,4.0,
BSH0445,38.0,22.0,30.0,15.0,21.0,-8.83,-19.06,58.7422948923,46.0,26.0,768405.0,15.0,21.0,
KSP0357,41.0,40.0,29.0,19.0,24.0,-13.86,-27.84,60.940561061,46.0,55.0,1617457.0,16.0,40.0,
NGO0690,43.0,41.0,41.0,17.0,24.0,-10.76,-29.4,155.789420454,122.0,29.0,950777.0,22.0,23.0,
VCC0396,21.0,45.0,16.0,37.0,23.0,-19.89,-31.33,100.585060507,72.0,4.0,125333.0,3.0,4.0,
WDD0366,43.0,42.0,17.0,19.0,28.0,-16.82,-25.9,154.690784852,106.0,35.0,1102069.0,32.0,29.0,
KPP0452,44.0,46.0,44.0,16.0,19.0,-11.88,-34.15,67.2659291505,60.0,3.0,75370.0,3.0,3.0,
RTO0313,44.0,45.0,25.0,17.0,27.0,-14.98,-28.08,145.374519785,84.0,4.0,133387.0,3.0,4.0,
ABM0845,45.0,21.0,35.0,50.0,29.0,-22.65,-31.56,0.0,0.0,0.0,0.0,0.0,0.0,
VIA0063,40.0,34.0,19.0,50.0,33.0,-26.27,-32.23,157.489803536,118.0,15.0,427744.0,4.0,14.0,
BIH0745,43.0,39.0,50.0,27.0,25.0,-12.25,-33.23,161.967845327,158.0,92.0,2715962.0,103.0,50.0,
CCW0031,33.0,47.0,30.0,39.0,33.0,-18.77,-33.01,117.830184554,88.0,4.0,84559.0,0.0,4.0,
IYB0918,17.0,21.0,42.0,14.0,30.0,3.22,-10.17,27.748873851,16.0,1.0,28791.0,0.0,1.0,
ORM0669,44.0,39.0,28.0,39.0,36.0,-20.57,-30.59,98.5454633541,64.0,3.0,116932.0,2.0,3.0,
MJB0588,39.0,24.0,15.0,47.0,38.0,-22.88,-23.52,62.5778941533,46.0,3.0,84270.0,1.0,3.0,
ALB0892,25.0,19.0,44.0,22.0,30.0,-1.8,-14.81,206.191101707,154.0,34.0,1056606.0,11.0,27.0,
LIM0674,18.0,13.0,35.0,49.0,20.0,-15.0,-25.11,130.315589003,56.0,3.0,89286.0,0.0,3.0,
LHN0151,13.0,15.0,19.0,32.0,26.0,-9.07,-13.03,0.0,0.0,0.0,0.0,0.0,0.0,
WTR0563,47.0,45.0,46.0,15.0,31.0,-8.81,-28.65,97.8982105243,70.0,19.0,615392.0,0.0,16.0,
MKS0204,21.0,30.0,21.0,16.0,31.0,-5.29,-12.96,68.3177631626,48.0,4.0,111696.0,0.0,4.0,
AAW0353,49.0,45.0,19.0,25.0,34.0,-19.74,-28.6,148.201431469,92.0,7.0,166009.0,0.0,7.0,
WJD0576,40.0,20.0,23.0,38.0,26.0,-19.55,-24.92,13.6014705087,30.0,2.0,78273.0,0.0,2.0,
ILH0958,28.0,17.0,20.0,19.0,24.0,-8.53,-13.39,32.403703492,16.0,1.0,45979.0,0.0,1.0,
TLK0993,41.0,36.0,40.0,35.0,22.0,-17.83,-34.9,118.612676667,64.0,4.0,147327.0,0.0,4.0,
WAB0143,43.0,43.0,24.0,22.0,33.0,-15.32,-26.06,110.349037637,64.0,4.0,118358.0,0.0,4.0,
RAG0275,23.0,38.0,35.0,41.0,32.0,-14.18,-28.44,71.6753237212,32.0,3.0,66686.0,7.0,3.0,
LQC0479,27.0,38.0,34.0,17.0,36.0,-4.35,-17.6,229.8032984,170.0,50.0,1461377.0,0.0,42.0,
KWC0004,23.0,38.0,39.0,20.0,27.0,-5.35,-22.66,172.726544189,138.0,9.0,287670.0,2.0,9.0,
CJK0200,40.0,29.0,24.0,38.0,31.0,-19.54,-26.65,0.0,0.0,0.0,0.0,0.0,0.0,
FEB0306,40.0,42.0,26.0,25.0,31.0,-15.53,-27.28,6.48074069841,16.0,1.0,22427.0,1.0,1.0,
IJM0776,41.0,35.0,19.0,41.0,32.0,-23.1,-29.7,0.0,0.0,0.0,0.0,0.0,0.0,
NKH0807,45.0,44.0,40.0,22.0,20.0,-15.2,-35.03,39.6121018497,62.0,13.0,456028.0,10.0,12.0,
JMC0925,33.0,10.0,23.0,19.0,31.0,-6.48,-8.63,224.105824971,112.0,7.0,254695.0,7.0,7.0,
SBH0537,34.0,21.0,14.0,13.0,33.0,-7.73,-9.24,195.618147669,118.0,24.0,686990.0,18.0,19.0,
JJB0700,15.0,19.0,39.0,37.0,28.0,-6.98,-18.8,0.0,0.0,0.0,0.0,0.0,0.0,
AIS0405,40.0,45.0,14.0,37.0,35.0,-23.21,-30.2,20.2977831302,16.0,1.0,29410.0,2.0,1.0,
HAH0760,34.0,17.0,22.0,37.0,30.0,-16.13,-19.69,72.4495826353,60.0,3.0,103194.0,2.0,3.0,
AHD0848,24.0,30.0,49.0,16.0,30.0,0.57,-17.54,0.0,0.0,0.0,0.0,0.0,0.0,
LDM0587,49.0,20.0,23.0,21.0,26.0,-14.94,-20.2,54.037939287,46.0,2.0,56081.0,0.0,2.0,
AJN0607,45.0,42.0,16.0,47.0,23.0,-30.91,-40.11,297.870439634,172.0,69.0,2115392.0,74.0,54.0,
BBS0039,44.0,37.0,34.0,21.0,40.0,-10.05,-21.17,206.135873909,198.0,274.0,8335885.0,208.0,111.0,
EIS0041,41.0,44.0,17.0,48.0,30.0,-28.53,-37.23,290.221683839,214.0,185.0,5417663.0,149.0,89.0,
MLG0475,45.0,16.0,18.0,19.0,25.0,-13.73,-16.49,68.2014964143,60.0,4.0,161060.0,1.0,4.0,
EPW0434,32.0,36.0,38.0,22.0,33.0,-7.4,-21.91,18.0277563773,30.0,12.0,404359.0,7.0,10.0,
JAM0382,25.0,23.0,41.0,17.0,23.0,-2.72,-17.45,55.0531412966,32.0,2.0,51111.0,0.0,2.0,
NCK0295,31.0,30.0,38.0,36.0,34.0,-11.92,-24.29,0.0,0.0,0.0,0.0,0.0,0.0,
LJT0817,39.0,43.0,38.0,39.0,24.0,-20.09,-37.94,154.476513729,102.0,24.0,693586.0,36.0,20.0,
CAM0102,31.0,44.0,19.0,15.0,27.0,-11.56,-22.85,37.2021504755,16.0,1.0,24977.0,0.0,1.0,
SOG0411,26.0,19.0,21.0,24.0,23.0,-10.39,-16.41,87.3080315464,74.0,69.0,1964952.0,56.0,54.0,
KSH0569,15.0,39.0,23.0,14.0,22.0,-5.73,-19.07,133.90186938,78.0,21.0,617238.0,33.0,17.0,
BDI0533,37.0,36.0,15.0,41.0,19.0,-26.18,-34.77,136.304706492,114.0,37.0,1153551.0,41.0,32.0,
PMJ0564,30.0,21.0,40.0,14.0,39.0,0.98,-8.95,217.74270699,110.0,36.0,1216790.0,39.0,28.0,
HGG0240,20.0,26.0,24.0,36.0,31.0,-12.2,-19.51,156.365151676,94.0,26.0,780985.0,20.0,20.0,
MGS0974,17.0,39.0,39.0,40.0,27.0,-12.31,-29.8,34.5108678535,24.0,1.0,16067.0,0.0,1.0,
DHM0937,43.0,22.0,21.0,15.0,24.0,-11.86,-17.82,59.5897920411,40.0,3.0,95850.0,2.0,3.0,
ENC0234,21.0,23.0,32.0,19.0,23.0,-4.63,-16.19,105.782594767,76.0,5.0,184051.0,0.0,5.0,
CEB0210,42.0,24.0,44.0,23.0,34.0,-7.17,-19.79,94.3395219949,48.0,3.0,102940.0,0.0,3.0,
YJV0699,17.0,25.0,30.0,13.0,31.0,0.25,-9.61,0.0,0.0,0.0,0.0,0.0,0.0,
BMT0528,33.0,25.0,39.0,25.0,30.0,-7.7,-20.08,97.6585115864,106.0,23.0,693065.0,28.0,23.0,
CJC0494,40.0,39.0,39.0,42.0,42.0,-16.47,-29.32,322.400901393,226.0,91.0,2748591.0,53.0,66.0,
SOB0360,42.0,22.0,40.0,16.0,32.0,-5.32,-16.5,213.783763459,138.0,49.0,1471555.0,0.0,38.0,
GCS0571,22.0,18.0,16.0,23.0,32.0,-7.69,-9.73,24.3104915623,30.0,1.0,30471.0,0.0,1.0,
BJP0134,42.0,17.0,44.0,21.0,39.0,-3.99,-13.54,0.0,0.0,0.0,0.0,0.0,0.0,
KBP0008,23.0,18.0,40.0,11.0,34.0,3.65,-7.0,188.53719182,84.0,6.0,189833.0,1.0,6.0,
FLM0213,20.0,41.0,46.0,15.0,24.0,-1.75,-23.43,56.8007428734,32.0,2.0,90815.0,0.0,2.0,
RRP0568,43.0,50.0,38.0,18.0,33.0,-11.22,-29.18,46.733716306,54.0,18.0,552238.0,29.0,14.0,
MCF0600,39.0,49.0,13.0,26.0,27.0,-20.99,-30.84,39.2173431023,30.0,1.0,19617.0,0.0,1.0,
SAA0999,20.0,17.0,34.0,11.0,36.0,3.69,-4.15,215.365347043,124.0,149.0,4338432.0,167.0,90.0,
THR0873,37.0,44.0,21.0,40.0,38.0,-20.97,-29.67,228.762635242,230.0,182.0,5294743.0,176.0,106.0,
KRM0541,40.0,20.0,38.0,36.0,23.0,-15.66,-27.31,32.5858994419,46.0,46.0,1455530.0,14.0,37.0,
KSP0966,42.0,36.0,19.0,24.0,35.0,-15.53,-22.01,0.0,0.0,0.0,0.0,0.0,0.0,
LOF0311,41.0,15.0,36.0,10.0,32.0,-2.32,-10.23,173.372869497,100.0,5.0,153820.0,4.0,5.0,
MBR0724,33.0,44.0,18.0,35.0,31.0,-20.05,-29.55,0.0,0.0,0.0,0.0,0.0,0.0,
FSC0601,37.0,30.0,37.0,15.0,30.0,-5.9,-18.94,129.334527172,108.0,54.0,1585799.0,5.0,35.0,
MLP0668,40.0,17.0,16.0,43.0,33.0,-21.29,-21.52,217.612528188,104.0,7.0,173830.0,15.0,7.0,
CUD0795,12.0,40.0,30.0,44.0,24.0,-15.66,-30.96,96.4379627394,56.0,3.0,78607.0,5.0,3.0,
AKR0057,50.0,41.0,20.0,18.0,30.0,-17.1,-26.22,125.463243558,72.0,4.0,94178.0,0.0,4.0,
GZC0735,44.0,16.0,15.0,27.0,25.0,-17.62,-19.16,368.611119037,252.0,271.0,8053874.0,263.0,126.0,
HLH0512,15.0,42.0,36.0,22.0,32.0,-4.0,-20.53,97.7057210459,90.0,34.0,1043473.0,28.0,30.0,
NJB0243,23.0,35.0,37.0,24.0,34.0,-5.41,-19.45,50.5222632312,32.0,2.0,62598.0,0.0,2.0,
GCS0518,41.0,36.0,23.0,38.0,21.0,-23.61,-34.56,79.8030915063,90.0,30.0,998634.0,0.0,26.0,
NMC0486,42.0,10.0,23.0,21.0,27.0,-11.0,-13.58,259.942857716,170.0,59.0,1635939.0,0.0,50.0,
KMB0922,43.0,43.0,17.0,24.0,27.0,-19.37,-28.86,56.3177882516,48.0,3.0,69296.0,4.0,2.0,
CFM0767,46.0,23.0,22.0,35.0,29.0,-20.07,-24.98,0.0,0.0,0.0,0.0,0.0,0.0,
HAD0246,44.0,39.0,32.0,45.0,38.0,-21.67,-32.59,116.560277896,64.0,4.0,129675.0,3.0,4.0,
ANP0555,13.0,40.0,42.0,23.0,28.0,-2.97,-22.16,74.4478148545,54.0,44.0,1345716.0,0.0,29.0,
LBF0214,18.0,44.0,18.0,38.0,28.0,-17.56,-28.44,299.554366851,184.0,10.0,269492.0,3.0,10.0,
DJB0159,20.0,37.0,27.0,38.0,37.0,-12.63,-22.71,108.230661205,64.0,3.0,101632.0,4.0,3.0,
BWP0202,20.0,36.0,15.0,25.0,28.0,-12.04,-19.73,40.1870625948,18.0,1.0,24131.0,0.0,1.0,
FFC0891,38.0,10.0,39.0,50.0,39.0,-15.39,-20.75,153.803684092,106.0,18.0,532276.0,26.0,16.0,
AJR0932,46.0,30.0,35.0,12.0,29.0,-8.05,-20.19,153.083167804,100.0,5.0,156033.0,0.0,5.0,
BDV0168,45.0,31.0,19.0,21.0,31.0,-15.3,-21.21,148.974190708,120.0,7.0,274817.0,5.0,7.0,
CQH0730,21.0,18.0,37.0,49.0,27.0,-14.52,-25.01,484.194604267,292.0,271.0,8022750.0,94.0,122.0,
JCR0289,32.0,43.0,33.0,33.0,29.0,-15.46,-30.78,31.7962261912,16.0,1.0,27616.0,0.0,1.0,
AES0827,39.0,40.0,34.0,38.0,23.0,-20.42,-36.2,54.319205382,32.0,2.0,61138.0,0.0,2.0,
SLP0762,26.0,13.0,40.0,18.0,26.0,-1.38,-12.18,21.8632111091,24.0,1.0,22274.0,1.0,1.0,
CLD0894,19.0,21.0,50.0,16.0,36.0,5.2,-9.63,194.261857793,130.0,13.0,398504.0,0.0,13.0,
LCD0622,30.0,26.0,13.0,14.0,26.0,-9.69,-14.02,195.286174289,148.0,64.0,1900228.0,0.0,47.0,
CMB0912,46.0,43.0,16.0,22.0,31.0,-18.7,-26.79,276.911434688,136.0,8.0,243085.0,2.0,8.0,
ZKS0899,47.0,20.0,42.0,43.0,30.0,-18.09,-29.12,122.717987272,130.0,17.0,536670.0,3.0,15.0,
JCV0245,40.0,44.0,22.0,20.0,27.0,-15.66,-27.51,67.880987308,44.0,2.0,86345.0,0.0,2.0,
AMH0794,43.0,42.0,33.0,40.0,31.0,-21.13,-35.02,131.031867842,80.0,5.0,119784.0,2.0,5.0,
FKB0163,39.0,35.0,25.0,39.0,22.0,-22.54,-33.8,28.4604989415,24.0,1.0,11720.0,0.0,1.0,
AKC0924,40.0,44.0,35.0,37.0,27.0,-19.72,-36.04,28.3901391332,16.0,2.0,56359.0,0.0,2.0,
ILR0304,20.0,22.0,18.0,46.0,30.0,-17.6,-21.6,62.8849430792,32.0,2.0,45620.0,0.0,2.0,
AJF0370,37.0,33.0,11.0,15.0,36.0,-11.44,-14.32,117.36945349,90.0,37.0,1105637.0,27.0,30.0,
OKC0107,32.0,40.0,16.0,47.0,35.0,-23.81,-30.34,76.4867252792,74.0,27.0,861441.0,14.0,22.0,
OCS0865,29.0,24.0,43.0,35.0,32.0,-9.16,-22.28,296.351356237,246.0,156.0,4785159.0,143.0,93.0,
UJC0737,16.0,12.0,12.0,38.0,25.0,-14.06,-14.55,397.198201172,224.0,193.0,5841987.0,136.0,95.0,
MCF0327,39.0,41.0,24.0,44.0,25.0,-25.18,-36.96,114.965712169,48.0,3.0,77563.0,0.0,3.0,
SGS0268,47.0,45.0,30.0,19.0,22.0,-16.69,-32.6,147.358823921,88.0,4.0,89159.0,1.0,4.0,
BNG0237,39.0,36.0,36.0,47.0,27.0,-22.19,-36.49,190.83679356,134.0,19.0,505731.0,16.0,17.0,
OSH0655,16.0,21.0,42.0,39.0,28.0,-7.71,-21.11,71.2355897307,46.0,15.0,437447.0,6.0,15.0,
CSB0080,35.0,19.0,39.0,34.0,36.0,-9.77,-18.81,73.8476949609,60.0,4.0,97563.0,0.0,4.0,
ERH0449,44.0,15.0,35.0,17.0,25.0,-8.16,-17.02,99.4336235969,92.0,6.0,147048.0,0.0,6.0,
EGK0893,21.0,30.0,11.0,47.0,27.0,-22.08,-26.35,109.35929139,90.0,17.0,451212.0,2.0,16.0,
MMB0488,21.0,18.0,16.0,24.0,27.0,-9.02,-12.24,267.501747541,214.0,69.0,2162558.0,37.0,52.0,
AAM0658,43.0,35.0,37.0,36.0,22.0,-19.45,-35.01,46.9373925473,46.0,9.0,275796.0,8.0,9.0,
ESA0642,32.0,14.0,44.0,30.0,32.0,-6.06,-16.7,126.518638706,94.0,10.0,337248.0,0.0,10.0,
CRK0916,32.0,46.0,26.0,19.0,32.0,-10.95,-24.11,0.0,0.0,0.0,0.0,0.0,0.0,
BBH0810,40.0,25.0,10.0,21.0,32.0,-14.85,-15.77,118.210870203,78.0,31.0,935022.0,0.0,21.0,
JRF0835,44.0,33.0,18.0,37.0,18.0,-25.57,-34.39,22.803508502,16.0,1.0,28632.0,0.0,1.0,
SJC0333,22.0,39.0,31.0,36.0,29.0,-13.61,-27.51,26.5706605112,28.0,1.0,21943.0,0.0,1.0,
HCS0003,35.0,28.0,14.0,15.0,30.0,-10.73,-14.8,273.917946207,144.0,10.0,324347.0,5.0,10.0,
EMB0531,31.0,41.0,31.0,36.0,36.0,-14.95,-27.35,115.384785545,106.0,26.0,774060.0,35.0,24.0,
JIM0095,10.0,18.0,21.0,15.0,35.0,1.32,-2.64,206.033970538,80.0,6.0,212286.0,2.0,6.0,
KJS0618,19.0,15.0,20.0,10.0,37.0,1.48,-0.46,154.831565725,104.0,78.0,2333129.0,54.0,46.0,
EBC0390,40.0,40.0,40.0,22.0,33.0,-9.94,-25.91,149.452848549,72.0,5.0,184546.0,0.0,5.0,
WGS0516,11.0,20.0,39.0,20.0,29.0,1.61,-10.8,85.8256132869,90.0,22.0,587792.0,0.0,21.0,
NGF0157,45.0,38.0,22.0,46.0,32.0,-26.18,-34.43,62.12418936,48.0,3.0,92562.0,0.0,3.0,
KAT0489,22.0,41.0,36.0,23.0,26.0,-7.81,-25.07,155.75633983,110.0,49.0,1338629.0,46.0,42.0,
CCH0685,47.0,24.0,42.0,34.0,29.0,-15.1,-27.66,246.200665151,162.0,31.0,942201.0,32.0,23.0,
DMM0623,36.0,27.0,21.0,39.0,30.0,-19.44,-25.29,212.640266012,228.0,63.0,1880497.0,81.0,43.0,
SAH0599,13.0,22.0,44.0,18.0,22.0,1.12,-15.25,0.0,0.0,0.0,0.0,0.0,0.0,
CPG0322,17.0,13.0,19.0,24.0,36.0,-4.11,-5.17,237.944572348,152.0,7.0,198137.0,4.0,7.0,
OBH0499,35.0,18.0,41.0,16.0,34.0,-1.85,-12.17,107.169221125,70.0,56.0,1680465.0,39.0,45.0,
SNS0129,26.0,10.0,43.0,35.0,30.0,-6.5,-16.31,94.642279893,58.0,4.0,143205.0,0.0,4.0,
PKB0429,34.0,42.0,43.0,40.0,22.0,-18.09,-38.2,95.7123665811,62.0,19.0,659794.0,19.0,17.0,
NAH0503,33.0,17.0,23.0,35.0,38.0,-12.8,-14.98,140.153284772,106.0,47.0,1464880.0,42.0,35.0,
FRB0023,45.0,14.0,12.0,14.0,14.0,-15.4,-18.01,0.0,0.0,0.0,0.0,0.0,0.0,
AHG0634,31.0,36.0,42.0,41.0,27.0,-15.71,-32.75,26.7581763205,30.0,3.0,81966.0,2.0,3.0,
CWB0065,50.0,33.0,14.0,20.0,23.0,-19.86,-26.09,45.409250159,24.0,1.0,21658.0,0.0,1.0,
ATP0662,17.0,16.0,41.0,20.0,39.0,3.35,-6.08,279.326876009,166.0,27.0,789830.0,24.0,25.0,
DPM0423,37.0,38.0,38.0,15.0,27.0,-7.65,-23.99,236.824472188,162.0,67.0,2121271.0,63.0,56.0,
WKF0012,37.0,44.0,20.0,45.0,23.0,-26.97,-38.65,127.559221985,64.0,5.0,116499.0,2.0,5.0,
JMB0308,41.0,44.0,34.0,14.0,32.0,-9.18,-24.39,119.921220367,76.0,4.0,116465.0,1.0,4.0,
AKF0709,42.0,31.0,29.0,22.0,32.0,-12.09,-21.6,0.0,0.0,0.0,0.0,0.0,0.0,
JMH0543,44.0,25.0,37.0,13.0,34.0,-5.38,-15.79,87.0806123553,62.0,52.0,1500533.0,15.0,41.0,
CJF0802,36.0,39.0,38.0,43.0,21.0,-20.99,-38.48,166.496086577,80.0,6.0,146000.0,4.0,6.0,
IRM0931,44.0,46.0,33.0,35.0,30.0,-20.16,-35.45,204.885427106,128.0,8.0,239967.0,11.0,8.0,
FQA0854,41.0,38.0,30.0,34.0,26.0,-19.26,-32.29,161.17398457,150.0,159.0,4968077.0,145.0,96.0,
GRC0145,30.0,43.0,24.0,46.0,27.0,-23.18,-35.47,90.7336887662,64.0,5.0,177937.0,11.0,5.0,
BLS0678,35.0,17.0,43.0,28.0,31.0,-7.07,-18.3,66.0806576367,32.0,2.0,102347.0,0.0,2.0,
HJB0742,41.0,40.0,16.0,21.0,30.0,-16.53,-24.28,139.579159153,136.0,191.0,5985487.0,135.0,94.0,
KKS0119,15.0,28.0,39.0,33.0,27.0,-6.94,-21.59,162.684861113,104.0,6.0,188548.0,13.0,6.0,
RAB0589,36.0,35.0,26.0,14.0,31.0,-8.48,-18.69,34.3802268753,30.0,2.0,47238.0,2.0,2.0,
DBB0384,40.0,41.0,28.0,37.0,27.0,-20.99,-33.88,140.390413101,108.0,5.0,167055.0,2.0,5.0,
TRK0914,40.0,19.0,14.0,33.0,30.0,-18.53,-19.47,188.454404908,80.0,5.0,203521.0,10.0,5.0,
BSA0431,50.0,41.0,19.0,40.0,29.0,-27.05,-35.59,23.1732604525,30.0,16.0,448656.0,3.0,15.0,
RHL0992,36.0,10.0,39.0,37.0,36.0,-9.92,-16.33,135.427191538,64.0,4.0,109192.0,1.0,4.0,
CIM0926,31.0,25.0,41.0,17.0,31.0,-2.92,-16.07,16.3401346384,16.0,1.0,45794.0,0.0,1.0,
CFG0959,42.0,21.0,24.0,17.0,20.0,-12.47,-20.19,0.0,0.0,0.0,0.0,0.0,0.0,
VMJ0147,23.0,28.0,37.0,22.0,24.0,-5.83,-20.25,32.1869538789,16.0,1.0,40928.0,1.0,1.0,
SAT0194,14.0,19.0,36.0,23.0,35.0,0.27,-9.16,107.226575109,64.0,4.0,137750.0,3.0,4.0,
HBO0413,41.0,35.0,18.0,15.0,18.0,-15.53,-25.5,154.71846059,94.0,45.0,1367778.0,0.0,40.0,
DZC0228,37.0,37.0,34.0,21.0,38.0,-8.43,-20.36,187.230830828,148.0,7.0,178132.0,0.0,6.0,
TEB0251,44.0,50.0,22.0,13.0,36.0,-12.65,-24.05,135.27485845,76.0,4.0,118925.0,4.0,4.0,
MNR0829,41.0,33.0,40.0,15.0,23.0,-8.51,-24.91,0.0,0.0,0.0,0.0,0.0,0.0,
DOP0562,42.0,16.0,37.0,39.0,31.0,-15.24,-23.4,128.23273375,86.0,17.0,511775.0,5.0,14.0,
UAD0771,46.0,34.0,15.0,30.0,31.0,-20.95,-25.99,0.0,0.0,0.0,0.0,0.0,0.0,
ALD0544,16.0,18.0,18.0,13.0,32.0,-1.09,-4.37,127.782104535,86.0,40.0,1088310.0,30.0,34.0,
LCB0664,16.0,19.0,36.0,24.0,32.0,-1.48,-11.48,301.175364426,236.0,187.0,5577264.0,114.0,98.0,
HCL0113,43.0,22.0,40.0,39.0,34.0,-15.03,-25.24,150.645325501,106.0,28.0,908800.0,21.0,25.0,
TSB0437,26.0,23.0,16.0,30.0,26.0,-14.14,-18.62,25.0,30.0,6.0,223682.0,2.0,5.0,
EZH0736,44.0,41.0,37.0,19.0,31.0,-11.24,-26.7,214.489775364,196.0,255.0,7590717.0,92.0,107.0,
JCG0316,47.0,36.0,32.0,25.0,33.0,-14.69,-26.17,131.852376794,88.0,4.0,173973.0,2.0,4.0,
