user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, avg_dis_ocean, dis_os, avg_dis_os,cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
FEB0306,40.0,42.0,26.0,25.0,31.0,-15.53,-27.28,0.450633701796,0.450633701796,0.341355100343,0.341355100343,1.0,22427.0,1.0,1.0,
IJM0776,41.0,35.0,19.0,41.0,32.0,-23.1,-29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NKH0807,45.0,44.0,40.0,22.0,20.0,-15.2,-35.03,1.19918023217,0.399726744056,0.341355100343,0.113785033448,13.0,456028.0,10.0,12.0,
JMC0925,33.0,10.0,23.0,19.0,31.0,-6.48,-8.63,1.63543609223,0.272572682038,0.341355100343,0.0568925167239,7.0,254695.0,7.0,7.0,
SBH0537,34.0,21.0,14.0,13.0,33.0,-7.73,-9.24,1.7172439474,0.286207324567,0.341355100343,0.0568925167239,24.0,686990.0,18.0,19.0,
JJB0700,15.0,19.0,39.0,37.0,28.0,-6.98,-18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AIS0405,40.0,45.0,14.0,37.0,35.0,-23.21,-30.2,0.318857983494,0.318857983494,0.341355100343,0.341355100343,1.0,29410.0,2.0,1.0,
HAH0760,34.0,17.0,22.0,37.0,30.0,-16.13,-19.69,0.916393942426,0.305464647475,0.341355100343,0.113785033448,3.0,103194.0,2.0,3.0,
AHD0848,24.0,30.0,49.0,16.0,30.0,0.57,-17.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LDM0587,49.0,20.0,23.0,21.0,26.0,-14.94,-20.2,0.591445305827,0.295722652914,0.341355100343,0.170677550172,2.0,56081.0,0.0,2.0,
AJN0607,45.0,42.0,16.0,47.0,23.0,-30.91,-40.11,2.24013654015,0.280017067518,0.341355100343,0.0426693875429,69.0,2115392.0,74.0,54.0,
BBS0039,44.0,37.0,34.0,21.0,40.0,-10.05,-21.17,2.41517430324,0.301896787905,0.341355100343,0.0426693875429,274.0,8335885.0,208.0,111.0,
EIS0041,41.0,44.0,17.0,48.0,30.0,-28.53,-37.23,2.61132951296,0.290147723662,0.286702672782,0.0318558525313,185.0,5417663.0,149.0,89.0,
MLG0475,45.0,16.0,18.0,19.0,25.0,-13.73,-16.49,0.555305728348,0.277652864174,0.286702672782,0.143351336391,4.0,161060.0,1.0,4.0,
EPW0434,32.0,36.0,38.0,22.0,33.0,-7.4,-21.91,0.329776659239,0.329776659239,0.286702672782,0.286702672782,12.0,404359.0,7.0,10.0,
JAM0382,25.0,23.0,41.0,17.0,23.0,-2.72,-17.45,0.587268621587,0.293634310794,0.341355100343,0.170677550172,2.0,51111.0,0.0,2.0,
NCK0295,31.0,30.0,38.0,36.0,34.0,-11.92,-24.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LJT0817,39.0,43.0,38.0,39.0,24.0,-20.09,-37.94,1.44162090666,0.288324181332,0.341355100343,0.0682710200686,24.0,693586.0,36.0,20.0,
CAM0102,31.0,44.0,19.0,15.0,27.0,-11.56,-22.85,0.27123143526,0.27123143526,0.341355100343,0.341355100343,1.0,24977.0,0.0,1.0,
SOG0411,26.0,19.0,21.0,24.0,23.0,-10.39,-16.41,0.86715622222,0.289052074073,0.286702672782,0.0955675575939,69.0,1964952.0,56.0,54.0,
KSH0569,15.0,39.0,23.0,14.0,22.0,-5.73,-19.07,1.12337994232,0.28084498558,0.341355100343,0.0853387750858,21.0,617238.0,33.0,17.0,
BDI0533,37.0,36.0,15.0,41.0,19.0,-26.18,-34.77,1.16367381757,0.290918454392,0.30438175398,0.0760954384951,37.0,1153551.0,41.0,32.0,
PMJ0564,30.0,21.0,40.0,14.0,39.0,0.98,-8.95,1.65413935386,0.275689892309,0.341355100343,0.0568925167239,36.0,1216790.0,39.0,28.0,
HGG0240,20.0,26.0,24.0,36.0,31.0,-12.2,-19.51,1.42433815703,0.284867631406,0.341355100343,0.0682710200686,26.0,780985.0,20.0,20.0,
MGS0974,17.0,39.0,39.0,40.0,27.0,-12.31,-29.8,0.276465178857,0.276465178857,0.30438175398,0.30438175398,1.0,16067.0,0.0,1.0,
DHM0937,43.0,22.0,21.0,15.0,24.0,-11.86,-17.82,0.574596507747,0.287298253874,0.30438175398,0.15219087699,3.0,95850.0,2.0,3.0,
ENC0234,21.0,23.0,32.0,19.0,23.0,-4.63,-16.19,1.1983805341,0.299595133526,0.341355100343,0.0853387750858,5.0,184051.0,0.0,5.0,
CEB0210,42.0,24.0,44.0,23.0,34.0,-7.17,-19.79,0.855653078034,0.285217692678,0.341355100343,0.113785033448,3.0,102940.0,0.0,3.0,
YJV0699,17.0,25.0,30.0,13.0,31.0,0.25,-9.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BMT0528,33.0,25.0,39.0,25.0,30.0,-7.7,-20.08,1.24295666935,0.310739167338,0.341355100343,0.0853387750858,23.0,693065.0,28.0,23.0,
CJC0494,40.0,39.0,39.0,42.0,42.0,-16.47,-29.32,3.2716487363,0.297422612391,0.341355100343,0.0310322818494,91.0,2748591.0,53.0,66.0,
SOB0360,42.0,22.0,40.0,16.0,32.0,-5.32,-16.5,2.05150360064,0.293071942948,0.341355100343,0.0487650143347,49.0,1471555.0,0.0,38.0,
GCS0571,22.0,18.0,16.0,23.0,32.0,-7.69,-9.73,0.303315053391,0.303315053391,0.286702672782,0.286702672782,1.0,30471.0,0.0,1.0,
BJP0134,42.0,17.0,44.0,21.0,39.0,-3.99,-13.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KBP0008,23.0,18.0,40.0,11.0,34.0,3.65,-7.0,1.37373937432,0.274747874865,0.341355100343,0.0682710200686,6.0,189833.0,1.0,6.0,
FLM0213,20.0,41.0,46.0,15.0,24.0,-1.75,-23.43,0.594613615159,0.297306807579,0.341355100343,0.170677550172,2.0,90815.0,0.0,2.0,
RRP0568,43.0,50.0,38.0,18.0,33.0,-11.22,-29.18,0.614472375868,0.307236187934,0.30438175398,0.15219087699,18.0,552238.0,29.0,14.0,
MCF0600,39.0,49.0,13.0,26.0,27.0,-20.99,-30.84,0.267656230816,0.267656230816,0.286702672782,0.286702672782,1.0,19617.0,0.0,1.0,
SAA0999,20.0,17.0,34.0,11.0,36.0,3.69,-4.15,1.66271907592,0.277119845987,0.341355100343,0.0568925167239,149.0,4338432.0,167.0,90.0,
THR0873,37.0,44.0,21.0,40.0,38.0,-20.97,-29.67,2.86014240174,0.317793600193,0.286702672782,0.0318558525313,182.0,5294743.0,176.0,106.0,
KRM0541,40.0,20.0,38.0,36.0,23.0,-15.66,-27.31,0.679131559172,0.339565779586,0.341355100343,0.170677550172,46.0,1455530.0,14.0,37.0,
KSP0966,42.0,36.0,19.0,24.0,35.0,-15.53,-22.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LOF0311,41.0,15.0,36.0,10.0,32.0,-2.32,-10.23,1.39956419015,0.27991283803,0.291982910479,0.0583965820958,5.0,153820.0,4.0,5.0,
MBR0724,33.0,44.0,18.0,35.0,31.0,-20.05,-29.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FSC0601,37.0,30.0,37.0,15.0,30.0,-5.9,-18.94,1.5081969702,0.30163939404,0.341355100343,0.0682710200686,54.0,1585799.0,5.0,35.0,
MLP0668,40.0,17.0,16.0,43.0,33.0,-21.29,-21.52,1.66369880153,0.277283133589,0.341355100343,0.0568925167239,7.0,173830.0,15.0,7.0,
CUD0795,12.0,40.0,30.0,44.0,24.0,-15.66,-30.96,0.84555551128,0.281851837093,0.341355100343,0.113785033448,3.0,78607.0,5.0,3.0,
AKR0057,50.0,41.0,20.0,18.0,30.0,-17.1,-26.22,1.1351307667,0.283782691675,0.341355100343,0.0853387750858,4.0,94178.0,0.0,4.0,
GZC0735,44.0,16.0,15.0,27.0,25.0,-17.62,-19.16,3.10044549422,0.281858681293,0.286702672782,0.0260638793438,271.0,8053874.0,263.0,126.0,
HLH0512,15.0,42.0,36.0,22.0,32.0,-4.0,-20.53,0.84559684274,0.281865614247,0.286702672782,0.0955675575939,34.0,1043473.0,28.0,30.0,
NJB0243,23.0,35.0,37.0,24.0,34.0,-5.41,-19.45,0.605143936962,0.302571968481,0.341355100343,0.170677550172,2.0,62598.0,0.0,2.0,
GCS0518,41.0,36.0,23.0,38.0,21.0,-23.61,-34.56,0.939865240569,0.313288413523,0.286702672782,0.0955675575939,30.0,998634.0,0.0,26.0,
NMC0486,42.0,10.0,23.0,21.0,27.0,-11.0,-13.58,2.27617433819,0.284521792274,0.341355100343,0.0426693875429,59.0,1635939.0,0.0,50.0,
KMB0922,43.0,43.0,17.0,24.0,27.0,-19.37,-28.86,1.02233993092,0.340779976975,0.341355100343,0.113785033448,3.0,69296.0,4.0,2.0,
CFM0767,46.0,23.0,22.0,35.0,29.0,-20.07,-24.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAD0246,44.0,39.0,32.0,45.0,38.0,-21.67,-32.59,1.17300747869,0.293251869673,0.341355100343,0.0853387750858,4.0,129675.0,3.0,4.0,
ANP0555,13.0,40.0,42.0,23.0,28.0,-2.97,-22.16,0.545947590353,0.272973795177,0.286702672782,0.143351336391,44.0,1345716.0,0.0,29.0,
LBF0214,18.0,44.0,18.0,38.0,28.0,-17.56,-28.44,2.91623882096,0.291623882096,0.341355100343,0.0341355100343,10.0,269492.0,3.0,10.0,
DJB0159,20.0,37.0,27.0,38.0,37.0,-12.63,-22.71,0.820339742739,0.273446580913,0.341355100343,0.113785033448,3.0,101632.0,4.0,3.0,
BWP0202,20.0,36.0,15.0,25.0,28.0,-12.04,-19.73,0.266028453991,0.266028453991,0.32992232246,0.32992232246,1.0,24131.0,0.0,1.0,
FFC0891,38.0,10.0,39.0,50.0,39.0,-15.39,-20.75,1.08109313866,0.270273284664,0.341355100343,0.0853387750858,18.0,532276.0,26.0,16.0,
AJR0932,46.0,30.0,35.0,12.0,29.0,-8.05,-20.19,1.4343934312,0.286878686239,0.30438175398,0.0608763507961,5.0,156033.0,0.0,5.0,
BDV0168,45.0,31.0,19.0,21.0,31.0,-15.3,-21.21,1.85404011007,0.309006685011,0.291982910479,0.0486638184132,7.0,274817.0,5.0,7.0,
CQH0730,21.0,18.0,37.0,49.0,27.0,-14.52,-25.01,3.5452660096,0.272712769969,0.291982910479,0.022460223883,271.0,8022750.0,94.0,122.0,
JCR0289,32.0,43.0,33.0,33.0,29.0,-15.46,-30.78,0.282375816306,0.282375816306,0.341355100343,0.341355100343,1.0,27616.0,0.0,1.0,
AES0827,39.0,40.0,34.0,38.0,23.0,-20.42,-36.2,0.635174551472,0.317587275736,0.341355100343,0.170677550172,2.0,61138.0,0.0,2.0,
SLP0762,26.0,13.0,40.0,18.0,26.0,-1.38,-12.18,0.312305410288,0.312305410288,0.30438175398,0.30438175398,1.0,22274.0,1.0,1.0,
CLD0894,19.0,21.0,50.0,16.0,36.0,5.2,-9.63,1.35618064678,0.271236129356,0.30438175398,0.0608763507961,13.0,398504.0,0.0,13.0,
LCD0622,30.0,26.0,13.0,14.0,26.0,-9.69,-14.02,2.09944961959,0.299921374227,0.341355100343,0.0487650143347,64.0,1900228.0,0.0,47.0,
CMB0912,46.0,43.0,16.0,22.0,31.0,-18.7,-26.79,2.24186749624,0.28023343703,0.341355100343,0.0426693875429,8.0,243085.0,2.0,8.0,
ZKS0899,47.0,20.0,42.0,43.0,30.0,-18.09,-29.12,1.52801132432,0.305602264864,0.341355100343,0.0682710200686,17.0,536670.0,3.0,15.0,
JCV0245,40.0,44.0,22.0,20.0,27.0,-15.66,-27.51,0.557754153005,0.278877076503,0.291982910479,0.145991455239,2.0,86345.0,0.0,2.0,
AMH0794,43.0,42.0,33.0,40.0,31.0,-21.13,-35.02,1.13380077287,0.283450193217,0.30438175398,0.0760954384951,5.0,119784.0,2.0,5.0,
FKB0163,39.0,35.0,25.0,39.0,22.0,-22.54,-33.8,0.290719836743,0.290719836743,0.30438175398,0.30438175398,1.0,11720.0,0.0,1.0,
AKC0924,40.0,44.0,35.0,37.0,27.0,-19.72,-36.04,0.290910905939,0.290910905939,0.341355100343,0.341355100343,2.0,56359.0,0.0,2.0,
ILR0304,20.0,22.0,18.0,46.0,30.0,-17.6,-21.6,0.573016848725,0.286508424362,0.341355100343,0.170677550172,2.0,45620.0,0.0,2.0,
AJF0370,37.0,33.0,11.0,15.0,36.0,-11.44,-14.32,1.17029923485,0.292574808714,0.341355100343,0.0853387750858,37.0,1105637.0,27.0,30.0,
OKC0107,32.0,40.0,16.0,47.0,35.0,-23.81,-30.34,0.958381659617,0.319460553206,0.291982910479,0.0973276368263,27.0,861441.0,14.0,22.0,
OCS0865,29.0,24.0,43.0,35.0,32.0,-9.16,-22.28,2.92818496118,0.292818496118,0.286702672782,0.0286702672782,156.0,4785159.0,143.0,93.0,
UJC0737,16.0,12.0,12.0,38.0,25.0,-14.06,-14.55,2.68988188752,0.268988188752,0.286702672782,0.0286702672782,193.0,5841987.0,136.0,95.0,
MCF0327,39.0,41.0,24.0,44.0,25.0,-25.18,-36.96,0.813895281258,0.271298427086,0.341355100343,0.113785033448,3.0,77563.0,0.0,3.0,
SGS0268,47.0,45.0,30.0,19.0,22.0,-16.69,-32.6,1.1009068685,0.275226717126,0.341355100343,0.0853387750858,4.0,89159.0,1.0,4.0,
BNG0237,39.0,36.0,36.0,47.0,27.0,-22.19,-36.49,1.71624131049,0.286040218415,0.341355100343,0.0568925167239,19.0,505731.0,16.0,17.0,
OSH0655,16.0,21.0,42.0,39.0,28.0,-7.71,-21.11,0.551017962257,0.275508981129,0.341355100343,0.170677550172,15.0,437447.0,6.0,15.0,
CSB0080,35.0,19.0,39.0,34.0,36.0,-9.77,-18.81,0.917431502456,0.305810500819,0.291982910479,0.0973276368263,4.0,97563.0,0.0,4.0,
ERH0449,44.0,15.0,35.0,17.0,25.0,-8.16,-17.02,1.22824909701,0.307062274252,0.341355100343,0.0853387750858,6.0,147048.0,0.0,6.0,
EGK0893,21.0,30.0,11.0,47.0,27.0,-22.08,-26.35,0.821692967584,0.273897655861,0.286702672782,0.0955675575939,17.0,451212.0,2.0,16.0,
MMB0488,21.0,18.0,16.0,24.0,27.0,-9.02,-12.24,2.77771483412,0.308634981569,0.291982910479,0.0324425456088,69.0,2162558.0,37.0,52.0,
AAM0658,43.0,35.0,37.0,36.0,22.0,-19.45,-35.01,0.615702065319,0.30785103266,0.341355100343,0.170677550172,9.0,275796.0,8.0,9.0,
ESA0642,32.0,14.0,44.0,30.0,32.0,-6.06,-16.7,1.13964598252,0.28491149563,0.341355100343,0.0853387750858,10.0,337248.0,0.0,10.0,
CRK0916,32.0,46.0,26.0,19.0,32.0,-10.95,-24.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BBH0810,40.0,25.0,10.0,21.0,32.0,-14.85,-15.77,1.18591542957,0.296478857393,0.341355100343,0.0853387750858,31.0,935022.0,0.0,21.0,
JRF0835,44.0,33.0,18.0,37.0,18.0,-25.57,-34.39,0.30868650524,0.30868650524,0.341355100343,0.341355100343,1.0,28632.0,0.0,1.0,
SJC0333,22.0,39.0,31.0,36.0,29.0,-13.61,-27.51,0.296102399651,0.296102399651,0.291982910479,0.291982910479,1.0,21943.0,0.0,1.0,
HCS0003,35.0,28.0,14.0,15.0,30.0,-10.73,-14.8,2.59841480209,0.288712755788,0.341355100343,0.0379283444826,10.0,324347.0,5.0,10.0,
EMB0531,31.0,41.0,31.0,36.0,36.0,-14.95,-27.35,1.17146182743,0.292865456858,0.286702672782,0.0716756681955,26.0,774060.0,35.0,24.0,
JIM0095,10.0,18.0,21.0,15.0,35.0,1.32,-2.64,1.32416985061,0.264833970121,0.341355100343,0.0682710200686,6.0,212286.0,2.0,6.0,
KJS0618,19.0,15.0,20.0,10.0,37.0,1.48,-0.46,1.08032352816,0.270080882039,0.291982910479,0.0729957276197,78.0,2333129.0,54.0,46.0,
EBC0390,40.0,40.0,40.0,22.0,33.0,-9.94,-25.91,1.0841793715,0.271044842874,0.30438175398,0.0760954384951,5.0,184546.0,0.0,5.0,
WGS0516,11.0,20.0,39.0,20.0,29.0,1.61,-10.8,0.940974957245,0.313658319082,0.286702672782,0.0955675575939,22.0,587792.0,0.0,21.0,
NGF0157,45.0,38.0,22.0,46.0,32.0,-26.18,-34.43,0.97740514812,0.32580171604,0.341355100343,0.113785033448,3.0,92562.0,0.0,3.0,
KAT0489,22.0,41.0,36.0,23.0,26.0,-7.81,-25.07,1.79758081339,0.299596802231,0.341355100343,0.0568925167239,49.0,1338629.0,46.0,42.0,
