user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, dis_os, email_ratio, cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
MSD0939,24.0,37.0,15.0,42.0,31.0,-19.99,-26.73,1094.82161396,684.0,318.0,9725186.0,73.0,176.0,
OQH0183,34.0,38.0,18.0,33.0,23.0,-20.45,-30.1,548.036764187,410.0,96.0,2969494.0,17.0,83.0,
BSH0445,38.0,22.0,30.0,15.0,21.0,-8.83,-19.06,615.07110773,482.0,323.0,9621353.0,211.0,187.0,
NGO0690,43.0,41.0,41.0,17.0,24.0,-10.76,-29.4,736.981342544,544.0,147.0,4673244.0,84.0,104.0,
VCC0396,21.0,45.0,16.0,37.0,23.0,-19.89,-31.33,691.682646631,454.0,165.0,4924010.0,145.0,130.0,
WDD0366,43.0,42.0,17.0,19.0,28.0,-16.82,-25.9,736.175417344,464.0,403.0,12095903.0,324.0,192.0,
KPP0452,44.0,46.0,44.0,16.0,19.0,-11.88,-34.15,194.262344702,122.0,16.0,496637.0,14.0,15.0,
RTO0313,44.0,45.0,25.0,17.0,27.0,-14.98,-28.08,1054.17291737,706.0,289.0,8783299.0,273.0,179.0,
ABM0845,45.0,21.0,35.0,50.0,29.0,-22.65,-31.56,254.837562144,206.0,42.0,1281581.0,23.0,37.0,
VIA0063,40.0,34.0,19.0,50.0,33.0,-26.27,-32.23,1422.09454784,858.0,791.0,24095200.0,213.0,274.0,
CCW0031,33.0,47.0,30.0,39.0,33.0,-18.77,-33.01,1072.38509072,694.0,244.0,7035071.0,166.0,175.0,
IYB0918,17.0,21.0,42.0,14.0,30.0,3.22,-10.17,455.335033766,332.0,293.0,8638035.0,76.0,165.0,
ORM0669,44.0,39.0,28.0,39.0,36.0,-20.57,-30.59,637.953509959,466.0,427.0,12990154.0,418.0,209.0,
MJB0588,39.0,24.0,15.0,47.0,38.0,-22.88,-23.52,344.376130021,242.0,42.0,1126925.0,11.0,38.0,
LIM0674,18.0,13.0,35.0,49.0,20.0,-15.0,-25.11,961.862370548,494.0,377.0,11464534.0,307.0,199.0,
LHN0151,13.0,15.0,19.0,32.0,26.0,-9.07,-13.03,647.890611891,308.0,19.0,554257.0,11.0,16.0,
WTR0563,47.0,45.0,46.0,15.0,31.0,-8.81,-28.65,792.023673535,436.0,202.0,6143214.0,0.0,139.0,
MKS0204,21.0,30.0,21.0,16.0,31.0,-5.29,-12.96,982.744572906,614.0,570.0,17034030.0,152.0,219.0,
AAW0353,49.0,45.0,19.0,25.0,34.0,-19.74,-28.6,368.997411014,258.0,38.0,1205143.0,0.0,38.0,
WJD0576,40.0,20.0,23.0,38.0,26.0,-19.55,-24.92,136.211226842,150.0,28.0,920465.0,5.0,27.0,
ILH0958,28.0,17.0,20.0,19.0,24.0,-8.53,-13.39,216.960313803,168.0,27.0,799151.0,35.0,26.0,
TLK0993,41.0,36.0,40.0,35.0,22.0,-17.83,-34.9,515.944481038,358.0,562.0,16658036.0,0.0,232.0,
RAG0275,23.0,38.0,35.0,41.0,32.0,-14.18,-28.44,668.334285458,400.0,25.0,727141.0,21.0,24.0,
KWC0004,23.0,38.0,39.0,20.0,27.0,-5.35,-22.66,1147.94942945,896.0,66.0,1919415.0,18.0,56.0,
CJK0200,40.0,29.0,24.0,38.0,31.0,-19.54,-26.65,755.856915271,462.0,30.0,820205.0,0.0,30.0,
FEB0306,40.0,42.0,26.0,25.0,31.0,-15.53,-27.28,213.516852156,198.0,26.0,809890.0,28.0,26.0,
NKH0807,45.0,44.0,40.0,22.0,20.0,-15.2,-35.03,548.651271287,390.0,365.0,11078591.0,201.0,193.0,
JMC0925,33.0,10.0,23.0,19.0,31.0,-6.48,-8.63,1098.47956586,692.0,416.0,12483255.0,413.0,217.0,
SBH0537,34.0,21.0,14.0,13.0,33.0,-7.73,-9.24,891.535806499,568.0,299.0,8918630.0,275.0,186.0,
JJB0700,15.0,19.0,39.0,37.0,28.0,-6.98,-18.8,194.401444029,124.0,19.0,580673.0,28.0,19.0,
AIS0405,40.0,45.0,14.0,37.0,35.0,-23.21,-30.2,548.973377718,362.0,183.0,5293277.0,86.0,140.0,
HAH0760,34.0,17.0,22.0,37.0,30.0,-16.13,-19.69,401.486888983,246.0,30.0,865949.0,27.0,29.0,
AHD0848,24.0,30.0,49.0,16.0,30.0,0.57,-17.54,206.401659285,182.0,53.0,1619900.0,71.0,46.0,
LDM0587,49.0,20.0,23.0,21.0,26.0,-14.94,-20.2,195.469379268,182.0,24.0,736905.0,5.0,22.0,
AJN0607,45.0,42.0,16.0,47.0,23.0,-30.91,-40.11,1450.73037552,758.0,176.0,5251319.0,169.0,115.0,
EIS0041,41.0,44.0,17.0,48.0,30.0,-28.53,-37.23,721.76995702,490.0,666.0,19289549.0,556.0,214.0,
MLG0475,45.0,16.0,18.0,19.0,25.0,-13.73,-16.49,102.216199118,90.0,15.0,490746.0,10.0,15.0,
EPW0434,32.0,36.0,38.0,22.0,33.0,-7.4,-21.91,437.49157829,410.0,228.0,6832553.0,124.0,168.0,
JAM0382,25.0,23.0,41.0,17.0,23.0,-2.72,-17.45,428.247558675,296.0,17.0,500695.0,5.0,17.0,
NCK0295,31.0,30.0,38.0,36.0,34.0,-11.92,-24.29,173.417044308,166.0,20.0,566991.0,0.0,20.0,
LJT0817,39.0,43.0,38.0,39.0,24.0,-20.09,-37.94,813.32835893,578.0,357.0,10483084.0,383.0,193.0,
CAM0102,31.0,44.0,19.0,15.0,27.0,-11.56,-22.85,662.01652751,416.0,29.0,939702.0,0.0,28.0,
SOG0411,26.0,19.0,21.0,24.0,23.0,-10.39,-16.41,750.708083385,504.0,227.0,6992795.0,194.0,147.0,
KSH0569,15.0,39.0,23.0,14.0,22.0,-5.73,-19.07,741.689177715,480.0,227.0,6724638.0,266.0,154.0,
BDI0533,37.0,36.0,15.0,41.0,19.0,-26.18,-34.77,407.8235579,350.0,154.0,4657740.0,140.0,124.0,
PMJ0564,30.0,21.0,40.0,14.0,39.0,0.98,-8.95,990.183806171,592.0,225.0,7052010.0,244.0,160.0,
HGG0240,20.0,26.0,24.0,36.0,31.0,-12.2,-19.51,725.675637739,522.0,576.0,17278144.0,353.0,242.0,
MGS0974,17.0,39.0,39.0,40.0,27.0,-12.31,-29.8,515.150899904,282.0,304.0,9007149.0,280.0,185.0,
DHM0937,43.0,22.0,21.0,15.0,24.0,-11.86,-17.82,709.165512579,516.0,228.0,7174655.0,124.0,139.0,
CEB0210,42.0,24.0,44.0,23.0,34.0,-7.17,-19.79,734.7670574,510.0,295.0,8817257.0,190.0,188.0,
YJV0699,17.0,25.0,30.0,13.0,31.0,0.25,-9.61,33.8436070886,60.0,7.0,232570.0,0.0,7.0,
BMT0528,33.0,25.0,39.0,25.0,30.0,-7.7,-20.08,364.274597296,374.0,153.0,4654803.0,196.0,122.0,
CJC0494,40.0,39.0,39.0,42.0,42.0,-16.47,-29.32,1561.11781432,968.0,586.0,17118650.0,418.0,250.0,
GCS0571,22.0,18.0,16.0,23.0,32.0,-7.69,-9.73,240.572732761,198.0,51.0,1520488.0,12.0,48.0,
BJP0134,42.0,17.0,44.0,21.0,39.0,-3.99,-13.54,187.305993121,150.0,15.0,411311.0,12.0,15.0,
KBP0008,23.0,18.0,40.0,11.0,34.0,3.65,-7.0,1289.05098431,684.0,55.0,1806130.0,32.0,48.0,
FLM0213,20.0,41.0,46.0,15.0,24.0,-1.75,-23.43,947.498226375,526.0,364.0,10981027.0,241.0,224.0,
RRP0568,43.0,50.0,38.0,18.0,33.0,-11.22,-29.18,503.502681687,352.0,155.0,5071005.0,113.0,107.0,
SAA0999,20.0,17.0,34.0,11.0,36.0,3.69,-4.15,879.407789548,468.0,170.0,5032718.0,205.0,110.0,
THR0873,37.0,44.0,21.0,40.0,38.0,-20.97,-29.67,898.551081234,638.0,210.0,6273981.0,198.0,127.0,
KRM0541,40.0,20.0,38.0,36.0,23.0,-15.66,-27.31,723.052220029,468.0,438.0,13450621.0,114.0,188.0,
KSP0966,42.0,36.0,19.0,24.0,35.0,-15.53,-22.01,150.2962225,136.0,31.0,851160.0,0.0,29.0,
LOF0311,41.0,15.0,36.0,10.0,32.0,-2.32,-10.23,1143.3751443,738.0,350.0,10165348.0,232.0,199.0,
MBR0724,33.0,44.0,18.0,35.0,31.0,-20.05,-29.55,192.331919749,124.0,19.0,542441.0,0.0,19.0,
FSC0601,37.0,30.0,37.0,15.0,30.0,-5.9,-18.94,810.598093116,638.0,164.0,4898439.0,47.0,113.0,
MLP0668,40.0,17.0,16.0,43.0,33.0,-21.29,-21.52,983.533679266,554.0,448.0,13299924.0,505.0,228.0,
CUD0795,12.0,40.0,30.0,44.0,24.0,-15.66,-30.96,1042.25738953,562.0,213.0,6630779.0,230.0,164.0,
GZC0735,44.0,16.0,15.0,27.0,25.0,-17.62,-19.16,1409.80930818,832.0,708.0,21208385.0,696.0,277.0,
HLH0512,15.0,42.0,36.0,22.0,32.0,-4.0,-20.53,728.511277856,482.0,204.0,6053067.0,195.0,155.0,
NJB0243,23.0,35.0,37.0,24.0,34.0,-5.41,-19.45,636.160827232,474.0,125.0,3744027.0,31.0,97.0,
GCS0518,41.0,36.0,23.0,38.0,21.0,-23.61,-34.56,329.914548409,342.0,131.0,4236540.0,0.0,102.0,
NMC0486,42.0,10.0,23.0,21.0,27.0,-11.0,-13.58,1632.41119323,968.0,549.0,16208548.0,0.0,255.0,
KMB0922,43.0,43.0,17.0,24.0,27.0,-19.37,-28.86,509.440983306,400.0,285.0,8339690.0,256.0,170.0,
CFM0767,46.0,23.0,22.0,35.0,29.0,-20.07,-24.98,230.894972124,142.0,20.0,709345.0,3.0,20.0,
HAD0246,44.0,39.0,32.0,45.0,38.0,-21.67,-32.59,1102.45135254,670.0,220.0,6332323.0,235.0,166.0,
ANP0555,13.0,40.0,42.0,23.0,28.0,-2.97,-22.16,880.170941537,592.0,513.0,15439480.0,0.0,207.0,
LBF0214,18.0,44.0,18.0,38.0,28.0,-17.56,-28.44,1834.89020837,950.0,493.0,14683559.0,440.0,299.0,
DJB0159,20.0,37.0,27.0,38.0,37.0,-12.63,-22.71,1205.27481087,770.0,643.0,19277219.0,487.0,250.0,
BWP0202,20.0,36.0,15.0,25.0,28.0,-12.04,-19.73,719.903494646,420.0,514.0,15217440.0,368.0,199.0,
CQH0730,21.0,18.0,37.0,49.0,27.0,-14.52,-25.01,1783.91400402,936.0,663.0,19667437.0,216.0,258.0,
JCR0289,32.0,43.0,33.0,33.0,29.0,-15.46,-30.78,205.03890449,154.0,24.0,738395.0,12.0,24.0,
AES0827,39.0,40.0,34.0,38.0,23.0,-20.42,-36.2,239.919604433,226.0,32.0,985135.0,0.0,32.0,
SLP0762,26.0,13.0,40.0,18.0,26.0,-1.38,-12.18,209.212267519,150.0,21.0,638845.0,28.0,20.0,
CLD0894,19.0,21.0,50.0,16.0,36.0,5.2,-9.63,430.651444882,340.0,83.0,2447878.0,0.0,71.0,
LCD0622,30.0,26.0,13.0,14.0,26.0,-9.69,-14.02,1278.26186489,782.0,199.0,6194312.0,0.0,128.0,
CMB0912,46.0,43.0,16.0,22.0,31.0,-18.7,-26.79,1322.04230237,776.0,456.0,13587130.0,382.0,227.0,
ZKS0899,47.0,20.0,42.0,43.0,30.0,-18.09,-29.12,276.756983414,268.0,71.0,2076445.0,17.0,54.0,
JCV0245,40.0,44.0,22.0,20.0,27.0,-15.66,-27.51,510.869818033,394.0,117.0,3520914.0,19.0,89.0,
AMH0794,43.0,42.0,33.0,40.0,31.0,-21.13,-35.02,609.919170135,426.0,262.0,7938180.0,176.0,182.0,
FKB0163,39.0,35.0,25.0,39.0,22.0,-22.54,-33.8,457.762051258,352.0,611.0,18690429.0,132.0,236.0,
AKC0924,40.0,44.0,35.0,37.0,27.0,-19.72,-36.04,464.130011736,408.0,301.0,8817330.0,235.0,165.0,
ILR0304,20.0,22.0,18.0,46.0,30.0,-17.6,-21.6,254.213107747,154.0,21.0,643173.0,4.0,21.0,
AJF0370,37.0,33.0,11.0,15.0,36.0,-11.44,-14.32,996.371163995,624.0,382.0,11428511.0,313.0,204.0,
OKC0107,32.0,40.0,16.0,47.0,35.0,-23.81,-30.34,827.447968433,574.0,235.0,7059034.0,156.0,145.0,
OCS0865,29.0,24.0,43.0,35.0,32.0,-9.16,-22.28,917.447746254,646.0,184.0,5623478.0,172.0,119.0,
UJC0737,16.0,12.0,12.0,38.0,25.0,-14.06,-14.55,1328.91643626,636.0,502.0,14839116.0,345.0,215.0,
MCF0327,39.0,41.0,24.0,44.0,25.0,-25.18,-36.96,1076.20875447,646.0,353.0,10226799.0,0.0,194.0,
SGS0268,47.0,45.0,30.0,19.0,22.0,-16.69,-32.6,577.187021377,368.0,19.0,509557.0,9.0,18.0,
BNG0237,39.0,36.0,36.0,47.0,27.0,-22.19,-36.49,902.136576239,618.0,781.0,22813216.0,886.0,261.0,
OSH0655,16.0,21.0,42.0,39.0,28.0,-7.71,-21.11,566.210194805,324.0,90.0,2838395.0,64.0,77.0,
CSB0080,35.0,19.0,39.0,34.0,36.0,-9.77,-18.81,631.343614302,470.0,137.0,3978461.0,0.0,96.0,
ERH0449,44.0,15.0,35.0,17.0,25.0,-8.16,-17.02,148.879780801,138.0,21.0,556915.0,0.0,21.0,
EGK0893,21.0,30.0,11.0,47.0,27.0,-22.08,-26.35,392.849623525,264.0,75.0,2301712.0,6.0,56.0,
MMB0488,21.0,18.0,16.0,24.0,27.0,-9.02,-12.24,1237.13502692,812.0,497.0,15179053.0,230.0,227.0,
ESA0642,32.0,14.0,44.0,30.0,32.0,-6.06,-16.7,503.403732255,356.0,71.0,2219807.0,0.0,60.0,
CRK0916,32.0,46.0,26.0,19.0,32.0,-10.95,-24.11,469.992239762,360.0,355.0,10671115.0,97.0,190.0,
BBH0810,40.0,25.0,10.0,21.0,32.0,-14.85,-15.77,683.717757538,446.0,320.0,9841781.0,0.0,165.0,
JRF0835,44.0,33.0,18.0,37.0,18.0,-25.57,-34.39,277.032970474,214.0,35.0,1181875.0,32.0,35.0,
SJC0333,22.0,39.0,31.0,36.0,29.0,-13.61,-27.51,260.767213218,226.0,81.0,2499255.0,60.0,65.0,
HCS0003,35.0,28.0,14.0,15.0,30.0,-10.73,-14.8,1230.4956297,684.0,49.0,1437029.0,41.0,44.0,
EMB0531,31.0,41.0,31.0,36.0,36.0,-14.95,-27.35,416.873953231,366.0,116.0,3425153.0,103.0,89.0,
JIM0095,10.0,18.0,21.0,15.0,35.0,1.32,-2.64,1285.73349924,644.0,38.0,1220763.0,18.0,36.0,
KJS0618,19.0,15.0,20.0,10.0,37.0,1.48,-0.46,1449.915646,778.0,209.0,6281607.0,137.0,125.0,
EBC0390,40.0,40.0,40.0,22.0,33.0,-9.94,-25.91,869.498966858,636.0,41.0,1229780.0,0.0,38.0,
WGS0516,11.0,20.0,39.0,20.0,29.0,1.61,-10.8,429.037217079,338.0,127.0,3602508.0,0.0,100.0,
NGF0157,45.0,38.0,22.0,46.0,32.0,-26.18,-34.43,703.848847302,372.0,26.0,819918.0,20.0,24.0,
KAT0489,22.0,41.0,36.0,23.0,26.0,-7.81,-25.07,1117.62362807,796.0,474.0,14259139.0,447.0,222.0,
CCH0685,47.0,24.0,42.0,34.0,29.0,-15.1,-27.66,646.08386256,468.0,158.0,4694291.0,166.0,108.0,
DMM0623,36.0,27.0,21.0,39.0,30.0,-19.44,-25.29,1087.30336825,854.0,180.0,5333473.0,204.0,125.0,
SAH0599,13.0,22.0,44.0,18.0,22.0,1.12,-15.25,186.478977251,136.0,23.0,689244.0,19.0,22.0,
CPG0322,17.0,13.0,19.0,24.0,36.0,-4.11,-5.17,1482.45923676,838.0,320.0,9570828.0,313.0,186.0,
OBH0499,35.0,18.0,41.0,16.0,34.0,-1.85,-12.17,839.679662062,576.0,483.0,14485556.0,430.0,246.0,
SNS0129,26.0,10.0,43.0,35.0,30.0,-6.5,-16.31,746.852288636,426.0,24.0,707518.0,14.0,23.0,
PKB0429,34.0,42.0,43.0,40.0,22.0,-18.09,-38.2,535.321338988,366.0,254.0,7838555.0,129.0,171.0,
NAH0503,33.0,17.0,23.0,35.0,38.0,-12.8,-14.98,1095.84612436,692.0,439.0,13015465.0,401.0,221.0,
FRB0023,45.0,14.0,12.0,14.0,14.0,-15.4,-18.01,662.632887722,324.0,19.0,603102.0,20.0,19.0,
CWB0065,50.0,33.0,14.0,20.0,23.0,-19.86,-26.09,841.247892041,502.0,238.0,7112313.0,202.0,162.0,
ATP0662,17.0,16.0,41.0,20.0,39.0,3.35,-6.08,1220.18328407,772.0,292.0,8808970.0,310.0,173.0,
DPM0423,37.0,38.0,38.0,15.0,27.0,-7.65,-23.99,762.379149574,576.0,205.0,6363488.0,198.0,145.0,
WKF0012,37.0,44.0,20.0,45.0,23.0,-26.97,-38.65,1388.16183911,760.0,290.0,8579701.0,158.0,180.0,
AKF0709,42.0,31.0,29.0,22.0,32.0,-12.09,-21.6,35.1925087577,60.0,11.0,356720.0,0.0,11.0,
CJF0802,36.0,39.0,38.0,43.0,21.0,-20.99,-38.48,1094.66819444,714.0,238.0,7186424.0,190.0,174.0,
IRM0931,44.0,46.0,33.0,35.0,30.0,-20.16,-35.45,850.274730452,596.0,332.0,10037068.0,326.0,201.0,
FQA0854,41.0,38.0,30.0,34.0,26.0,-19.26,-32.29,674.741137686,546.0,183.0,5718821.0,168.0,116.0,
GRC0145,30.0,43.0,24.0,46.0,27.0,-23.18,-35.47,852.029522933,484.0,33.0,1018054.0,42.0,29.0,
KKS0119,15.0,28.0,39.0,33.0,27.0,-6.94,-21.59,826.447613307,534.0,360.0,10720875.0,363.0,197.0,
DBB0384,40.0,41.0,28.0,37.0,27.0,-20.99,-33.88,676.107255202,544.0,32.0,942582.0,6.0,29.0,
TRK0914,40.0,19.0,14.0,33.0,30.0,-18.53,-19.47,1073.79024664,632.0,396.0,12054712.0,215.0,218.0,
BSA0431,50.0,41.0,19.0,40.0,29.0,-27.05,-35.59,773.56227418,458.0,252.0,7580959.0,61.0,172.0,
CFG0959,42.0,21.0,24.0,17.0,20.0,-12.47,-20.19,255.469073405,204.0,35.0,1106766.0,30.0,33.0,
VMJ0147,23.0,28.0,37.0,22.0,24.0,-5.83,-20.25,813.197964822,554.0,479.0,14368085.0,563.0,207.0,
SAT0194,14.0,19.0,36.0,23.0,35.0,0.27,-9.16,820.446108446,464.0,601.0,18178688.0,254.0,252.0,
HBO0413,41.0,35.0,18.0,15.0,18.0,-15.53,-25.5,886.637383454,548.0,166.0,4859444.0,0.0,126.0,
DZC0228,37.0,37.0,34.0,21.0,38.0,-8.43,-20.36,692.755297843,578.0,401.0,12074697.0,131.0,200.0,
TEB0251,44.0,50.0,22.0,13.0,36.0,-12.65,-24.05,556.625171652,298.0,105.0,3154551.0,90.0,82.0,
MNR0829,41.0,33.0,40.0,15.0,23.0,-8.51,-24.91,221.052945774,194.0,43.0,1313035.0,27.0,39.0,
DOP0562,42.0,16.0,37.0,39.0,31.0,-15.24,-23.4,624.915815671,384.0,165.0,4963440.0,116.0,124.0,
UAD0771,46.0,34.0,15.0,30.0,31.0,-20.95,-25.99,348.243867853,238.0,24.0,650152.0,22.0,23.0,
ALD0544,16.0,18.0,18.0,13.0,32.0,-1.09,-4.37,1008.09912029,600.0,433.0,12997244.0,424.0,201.0,
LCB0664,16.0,19.0,36.0,24.0,32.0,-1.48,-11.48,1293.56602358,856.0,480.0,14474416.0,355.0,225.0,
HCL0113,43.0,22.0,40.0,39.0,34.0,-15.03,-25.24,567.418935798,398.0,235.0,7430738.0,121.0,144.0,
TSB0437,26.0,23.0,16.0,30.0,26.0,-14.14,-18.62,135.776628312,138.0,78.0,2298081.0,23.0,72.0,
EZH0736,44.0,41.0,37.0,19.0,31.0,-11.24,-26.7,1032.99760417,844.0,611.0,18164913.0,204.0,242.0,
JCG0316,47.0,36.0,32.0,25.0,33.0,-14.69,-26.17,822.533500713,678.0,263.0,8105487.0,236.0,166.0,
MSG0839,42.0,46.0,19.0,39.0,29.0,-25.02,-35.38,166.176523041,166.0,33.0,948197.0,10.0,31.0,
LJJ0905,43.0,36.0,12.0,22.0,30.0,-17.92,-22.95,600.102988798,366.0,90.0,2617528.0,87.0,78.0,
HCM0267,36.0,45.0,39.0,20.0,32.0,-9.17,-26.64,670.836196978,506.0,523.0,15547479.0,524.0,221.0,
MTB0620,38.0,44.0,41.0,50.0,28.0,-22.97,-41.12,1236.4994595,670.0,176.0,5222922.0,162.0,114.0,
CCH0182,42.0,44.0,47.0,23.0,29.0,-10.82,-31.3,334.311782483,222.0,89.0,2784617.0,67.0,75.0,
CAM0681,41.0,43.0,45.0,10.0,28.0,-5.51,-25.51,862.028084617,544.0,157.0,4754631.0,129.0,106.0,
LBH0942,40.0,42.0,23.0,30.0,29.0,-18.91,-29.91,877.697342227,712.0,423.0,12818720.0,129.0,233.0,
CAB0388,37.0,33.0,23.0,40.0,36.0,-19.19,-26.01,566.103435798,432.0,28.0,719200.0,25.0,26.0,
WGR0833,38.0,46.0,24.0,38.0,42.0,-19.02,-28.46,178.287187827,166.0,41.0,1282227.0,0.0,38.0,
GQF0659,40.0,16.0,30.0,29.0,28.0,-12.81,-19.37,341.543638552,268.0,91.0,2583185.0,30.0,74.0,
CSP0197,37.0,44.0,17.0,13.0,26.0,-13.24,-23.76,869.739891201,502.0,619.0,18740407.0,517.0,269.0,
OMM0944,17.0,14.0,27.0,21.0,29.0,-2.66,-8.63,208.542680475,168.0,33.0,984033.0,0.0,31.0,
IMP0530,40.0,17.0,42.0,50.0,32.0,-18.04,-27.98,454.025512915,338.0,128.0,3857113.0,62.0,100.0,
ORB0473,38.0,44.0,46.0,38.0,38.0,-14.16,-32.1,132.731621559,104.0,16.0,428797.0,16.0,16.0,
JML0909,24.0,32.0,39.0,40.0,21.0,-14.73,-31.29,407.576946103,320.0,85.0,2556623.0,67.0,71.0,
NDM0417,44.0,36.0,50.0,12.0,34.0,-3.46,-21.78,779.106487059,460.0,222.0,6759939.0,239.0,143.0,
FRL0511,20.0,30.0,47.0,20.0,30.0,-0.45,-17.94,548.692882159,442.0,126.0,3823690.0,151.0,103.0,
LAP0338,42.0,23.0,33.0,45.0,31.0,-19.94,-28.46,530.57964446,338.0,115.0,3491631.0,50.0,105.0,
HCV0478,46.0,36.0,18.0,12.0,24.0,-14.46,-23.14,1192.94124762,680.0,434.0,13361510.0,356.0,210.0,
KJA0152,16.0,16.0,39.0,38.0,34.0,-5.79,-15.32,804.226137356,386.0,671.0,20499032.0,0.0,207.0,
BSS0463,32.0,40.0,40.0,38.0,28.0,-15.62,-32.82,194.297500644,178.0,18.0,501464.0,15.0,18.0,
AIM0627,36.0,39.0,16.0,41.0,23.0,-25.15,-34.08,1167.56667217,774.0,195.0,5856827.0,0.0,126.0,
RAH0440,18.0,15.0,43.0,16.0,24.0,1.83,-11.54,439.354712499,298.0,258.0,7596927.0,0.0,162.0,
XHG0902,44.0,35.0,23.0,47.0,14.0,-29.9,-41.85,425.539544825,284.0,62.0,1901037.0,34.0,52.0,
