user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, avg_dis_ocean, dis_os, avg_dis_os,cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
MLP0668,40.0,17.0,16.0,43.0,33.0,-21.29,-21.52,2.82752341477,0.282752341477,0.341355100343,0.0341355100343,124.0,3581659.0,148.0,91.0,
CUD0795,12.0,40.0,30.0,44.0,24.0,-15.66,-30.96,3.04311659502,0.276646963183,0.341355100343,0.0310322818494,12.0,377614.0,9.0,12.0,
AKR0057,50.0,41.0,20.0,18.0,30.0,-17.1,-26.22,3.36398025287,0.280331687739,0.341355100343,0.0284462583619,13.0,345061.0,10.0,13.0,
GZC0735,44.0,16.0,15.0,27.0,25.0,-17.62,-19.16,5.10395600162,0.283553111201,0.341355100343,0.0189641722413,278.0,8268845.0,272.0,133.0,
HLH0512,15.0,42.0,36.0,22.0,32.0,-4.0,-20.53,2.80068189169,0.280068189169,0.341355100343,0.0341355100343,96.0,2834080.0,74.0,81.0,
NJB0243,23.0,35.0,37.0,24.0,34.0,-5.41,-19.45,3.33055523436,0.302777748578,0.341355100343,0.0310322818494,110.0,3310143.0,29.0,82.0,
GCS0518,41.0,36.0,23.0,38.0,21.0,-23.61,-34.56,1.83330879658,0.305551466097,0.341355100343,0.0568925167239,60.0,1942819.0,0.0,54.0,
NMC0486,42.0,10.0,23.0,21.0,27.0,-11.0,-13.58,4.57213437257,0.285758398286,0.341355100343,0.0213346937714,70.0,1925811.0,0.0,61.0,
KMB0922,43.0,43.0,17.0,24.0,27.0,-19.37,-28.86,2.32206496388,0.331723566269,0.341355100343,0.0487650143347,7.0,166951.0,4.0,6.0,
CFM0767,46.0,23.0,22.0,35.0,29.0,-20.07,-24.98,0.641682590841,0.320841295421,0.286702672782,0.143351336391,14.0,524124.0,3.0,14.0,
HAD0246,44.0,39.0,32.0,45.0,38.0,-21.67,-32.59,3.22362788329,0.2930570803,0.30438175398,0.0276710685437,186.0,5393375.0,208.0,134.0,
ANP0555,13.0,40.0,42.0,23.0,28.0,-2.97,-22.16,2.49488756974,0.277209729971,0.341355100343,0.0379283444826,166.0,5204952.0,0.0,101.0,
LBF0214,18.0,44.0,18.0,38.0,28.0,-17.56,-28.44,5.44791870915,0.28673256364,0.341355100343,0.0179660579128,22.0,619617.0,7.0,22.0,
DJB0159,20.0,37.0,27.0,38.0,37.0,-12.63,-22.71,2.89311221057,0.289311221057,0.341355100343,0.0341355100343,10.0,302423.0,10.0,9.0,
BWP0202,20.0,36.0,15.0,25.0,28.0,-12.04,-19.73,2.3830663604,0.29788329505,0.341355100343,0.0426693875429,8.0,254069.0,9.0,8.0,
FFC0891,38.0,10.0,39.0,50.0,39.0,-15.39,-20.75,2.80056315607,0.280056315607,0.341355100343,0.0341355100343,47.0,1436350.0,49.0,42.0,
AJR0932,46.0,30.0,35.0,12.0,29.0,-8.05,-20.19,2.57191474987,0.285768305541,0.286702672782,0.0318558525313,108.0,3297666.0,0.0,91.0,
CQH0730,21.0,18.0,37.0,49.0,27.0,-14.52,-25.01,5.53876499171,0.276938249585,0.341355100343,0.0170677550172,278.0,8259011.0,97.0,129.0,
JCR0289,32.0,43.0,33.0,33.0,29.0,-15.46,-30.78,1.21776612093,0.304441530231,0.286702672782,0.0716756681955,21.0,640281.0,11.0,21.0,
AES0827,39.0,40.0,34.0,38.0,23.0,-20.42,-36.2,1.2478266916,0.311956672901,0.286702672782,0.0716756681955,5.0,162390.0,0.0,5.0,
SLP0762,26.0,13.0,40.0,18.0,26.0,-1.38,-12.18,0.866602760397,0.288867586799,0.341355100343,0.113785033448,17.0,532753.0,23.0,16.0,
CLD0894,19.0,21.0,50.0,16.0,36.0,5.2,-9.63,2.33760687446,0.292200859307,0.286702672782,0.0358378340977,53.0,1489656.0,0.0,47.0,
LCD0622,30.0,26.0,13.0,14.0,26.0,-9.69,-14.02,3.49345418602,0.291121182168,0.341355100343,0.0284462583619,165.0,5204249.0,0.0,102.0,
CMB0912,46.0,43.0,16.0,22.0,31.0,-18.7,-26.79,4.18265574817,0.278843716545,0.30438175398,0.020292116932,140.0,4109176.0,114.0,106.0,
ZKS0899,47.0,20.0,42.0,43.0,30.0,-18.09,-29.12,2.08818814895,0.298312592707,0.286702672782,0.0409575246831,53.0,1656936.0,8.0,42.0,
JCV0245,40.0,44.0,22.0,20.0,27.0,-15.66,-27.51,2.18667999517,0.312382856452,0.341355100343,0.0487650143347,102.0,3069340.0,16.0,74.0,
AMH0794,43.0,42.0,33.0,40.0,31.0,-21.13,-35.02,2.67899513753,0.297666126393,0.341355100343,0.0379283444826,11.0,266924.0,11.0,11.0,
FKB0163,39.0,35.0,25.0,39.0,22.0,-22.54,-33.8,1.83417388748,0.305695647913,0.341355100343,0.0568925167239,7.0,215216.0,2.0,7.0,
AKC0924,40.0,44.0,35.0,37.0,27.0,-19.72,-36.04,1.50804035449,0.301608070898,0.341355100343,0.0682710200686,8.0,208354.0,5.0,8.0,
ILR0304,20.0,22.0,18.0,46.0,30.0,-17.6,-21.6,1.65380897971,0.275634829952,0.286702672782,0.047783778797,20.0,603717.0,4.0,20.0,
AJF0370,37.0,33.0,11.0,15.0,36.0,-11.44,-14.32,3.60306368955,0.300255307462,0.341355100343,0.0284462583619,45.0,1316612.0,34.0,38.0,
OKC0107,32.0,40.0,16.0,47.0,35.0,-23.81,-30.34,2.80660915946,0.311845462163,0.291982910479,0.0324425456088,115.0,3548429.0,81.0,92.0,
OCS0865,29.0,24.0,43.0,35.0,32.0,-9.16,-22.28,4.64272515854,0.290170322409,0.341355100343,0.0213346937714,163.0,5021177.0,150.0,100.0,
UJC0737,16.0,12.0,12.0,38.0,25.0,-14.06,-14.55,3.49420215821,0.268784781401,0.341355100343,0.0262580846418,196.0,5927409.0,136.0,96.0,
MCF0327,39.0,41.0,24.0,44.0,25.0,-25.18,-36.96,2.6376452547,0.293071694967,0.341355100343,0.0379283444826,203.0,5898143.0,0.0,119.0,
SGS0268,47.0,45.0,30.0,19.0,22.0,-16.69,-32.6,1.95747356332,0.279639080474,0.30438175398,0.0434831077115,7.0,193619.0,2.0,7.0,
BNG0237,39.0,36.0,36.0,47.0,27.0,-22.19,-36.49,3.9715498041,0.283682128864,0.341355100343,0.0243825071674,129.0,3700960.0,174.0,88.0,
OSH0655,16.0,21.0,42.0,39.0,28.0,-7.71,-21.11,1.95887701871,0.279839574102,0.341355100343,0.0487650143347,39.0,1139837.0,23.0,35.0,
CSB0080,35.0,19.0,39.0,34.0,36.0,-9.77,-18.81,2.37926257183,0.297407821479,0.291982910479,0.0364978638099,119.0,3416233.0,0.0,83.0,
ERH0449,44.0,15.0,35.0,17.0,25.0,-8.16,-17.02,1.22824909701,0.307062274252,0.341355100343,0.0853387750858,6.0,147048.0,0.0,6.0,
EGK0893,21.0,30.0,11.0,47.0,27.0,-22.08,-26.35,1.34795504767,0.269591009534,0.286702672782,0.0573405345564,45.0,1343092.0,4.0,38.0,
MMB0488,21.0,18.0,16.0,24.0,27.0,-9.02,-12.24,4.27372825135,0.305266303668,0.30438175398,0.0217415538557,74.0,2294352.0,40.0,57.0,
AAM0658,43.0,35.0,37.0,36.0,22.0,-19.45,-35.01,1.2636555451,0.315913886274,0.341355100343,0.0853387750858,29.0,917358.0,24.0,28.0,
ESA0642,32.0,14.0,44.0,30.0,32.0,-6.06,-16.7,1.71139407045,0.285232345075,0.286702672782,0.047783778797,26.0,805371.0,0.0,24.0,
CRK0916,32.0,46.0,26.0,19.0,32.0,-10.95,-24.11,0.288160106682,0.288160106682,0.341355100343,0.341355100343,1.0,20534.0,0.0,1.0,
BBH0810,40.0,25.0,10.0,21.0,32.0,-14.85,-15.77,2.63823162122,0.293136846803,0.30438175398,0.0338201948867,142.0,4350522.0,0.0,86.0,
JRF0835,44.0,33.0,18.0,37.0,18.0,-25.57,-34.39,0.955043283578,0.318347761193,0.286702672782,0.0955675575939,7.0,206816.0,2.0,7.0,
SJC0333,22.0,39.0,31.0,36.0,29.0,-13.61,-27.51,1.15655560563,0.289138901407,0.341355100343,0.0853387750858,5.0,158031.0,0.0,5.0,
HCS0003,35.0,28.0,14.0,15.0,30.0,-10.73,-14.8,4.68305372791,0.292690857994,0.32992232246,0.0206201451538,17.0,511373.0,6.0,17.0,
EMB0531,31.0,41.0,31.0,36.0,36.0,-14.95,-27.35,2.04505289088,0.292150412982,0.341355100343,0.0487650143347,54.0,1654792.0,59.0,44.0,
JIM0095,10.0,18.0,21.0,15.0,35.0,1.32,-2.64,2.96071054698,0.269155504271,0.341355100343,0.0310322818494,12.0,410689.0,3.0,12.0,
KJS0618,19.0,15.0,20.0,10.0,37.0,1.48,-0.46,4.3249588852,0.270309930325,0.341355100343,0.0213346937714,182.0,5414735.0,126.0,104.0,
EBC0390,40.0,40.0,40.0,22.0,33.0,-9.94,-25.91,2.75137665337,0.275137665337,0.341355100343,0.0341355100343,11.0,361695.0,0.0,11.0,
WGS0516,11.0,20.0,39.0,20.0,29.0,1.61,-10.8,1.84183513549,0.306972522582,0.286702672782,0.047783778797,55.0,1515757.0,0.0,50.0,
NGF0157,45.0,38.0,22.0,46.0,32.0,-26.18,-34.43,2.22638209357,0.318054584796,0.341355100343,0.0487650143347,7.0,231300.0,0.0,6.0,
