user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, dis_os, email_ratio, cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
CJV0286,18.0,14.0,17.0,13.0,26.0,-2.74,-5.81,43.0697109347,30.0,7.0,224451.0,2.0,7.0,
TDG0962,42.0,40.0,36.0,26.0,21.0,-16.14,-33.21,0.0,0.0,0.0,0.0,0.0,0.0,
SVL0803,27.0,35.0,20.0,36.0,32.0,-16.5,-24.27,0.0,0.0,0.0,0.0,0.0,0.0,
QOS0878,18.0,12.0,20.0,16.0,29.0,-2.24,-5.11,101.799917012,64.0,4.0,118342.0,6.0,4.0,
MDM0625,18.0,42.0,36.0,27.0,24.0,-8.97,-27.09,32.14031736,30.0,31.0,881737.0,14.0,25.0,
GMF0738,30.0,40.0,45.0,20.0,18.0,-8.43,-30.24,73.5824768467,62.0,18.0,585739.0,0.0,13.0,
BER0314,23.0,20.0,18.0,19.0,32.0,-6.09,-9.46,36.9594372252,24.0,1.0,14100.0,0.0,1.0,
AMR0400,19.0,16.0,47.0,28.0,28.0,-1.83,-15.75,46.6368952654,28.0,1.0,29265.0,0.0,1.0,
YCE0983,39.0,21.0,42.0,30.0,36.0,-8.82,-19.41,29.8663690461,16.0,1.0,30506.0,4.0,1.0,
BJW0619,30.0,43.0,47.0,21.0,39.0,-3.8,-22.34,41.5932686862,30.0,26.0,724941.0,4.0,18.0,
DPS0262,20.0,25.0,20.0,14.0,32.0,-3.34,-9.1,0.0,0.0,0.0,0.0,0.0,0.0,
TYB0779,24.0,20.0,35.0,36.0,34.0,-8.97,-17.78,0.0,0.0,0.0,0.0,0.0,0.0,
MAS0025,23.0,14.0,20.0,21.0,23.0,-7.65,-12.11,75.6616846685,32.0,2.0,36614.0,0.0,2.0,
KBL0260,16.0,15.0,48.0,16.0,32.0,5.6,-7.88,0.0,0.0,0.0,0.0,0.0,0.0,
GHL0460,21.0,37.0,24.0,17.0,35.0,-5.13,-14.93,24.3721152139,30.0,2.0,59663.0,2.0,2.0,
FMG0527,43.0,38.0,35.0,38.0,28.0,-19.85,-34.09,85.0861133971,62.0,8.0,198136.0,12.0,7.0,
HCL0651,21.0,19.0,44.0,36.0,33.0,-5.9,-18.14,0.0,0.0,0.0,0.0,0.0,0.0,
SCP0130,42.0,18.0,35.0,32.0,24.0,-14.73,-24.46,0.0,0.0,0.0,0.0,0.0,0.0,
CMW0783,21.0,35.0,14.0,16.0,26.0,-9.04,-16.67,29.7657521323,16.0,1.0,44145.0,0.0,1.0,
RKF0164,40.0,42.0,17.0,18.0,42.0,-12.13,-18.16,39.686269666,16.0,1.0,26269.0,1.0,1.0,
DOL0332,32.0,40.0,41.0,18.0,24.0,-7.73,-26.62,0.0,0.0,0.0,0.0,0.0,0.0,
RSC0089,41.0,26.0,35.0,21.0,29.0,-9.78,-20.87,0.0,0.0,0.0,0.0,0.0,0.0,
CCM0136,16.0,16.0,39.0,40.0,29.0,-7.85,-18.49,0.0,0.0,0.0,0.0,0.0,0.0,
NCH0179,17.0,12.0,40.0,17.0,25.0,1.67,-9.55,101.4020037,44.0,2.0,48354.0,0.0,2.0,
NBH0256,41.0,43.0,14.0,21.0,22.0,-19.43,-29.12,0.0,0.0,0.0,0.0,0.0,0.0,
ORG0339,50.0,28.0,46.0,47.0,20.0,-23.39,-40.21,50.9509568114,16.0,1.0,46915.0,0.0,1.0,
FRR0832,43.0,40.0,25.0,19.0,30.0,-14.02,-25.04,0.0,0.0,0.0,0.0,0.0,0.0,
MSD0939,24.0,37.0,15.0,42.0,31.0,-19.99,-26.73,0.0,0.0,0.0,0.0,0.0,0.0,
OQH0183,34.0,38.0,18.0,33.0,23.0,-20.45,-30.1,0.0,0.0,0.0,0.0,0.0,0.0,
BSH0445,38.0,22.0,30.0,15.0,21.0,-8.83,-19.06,25.6515106768,30.0,25.0,730225.0,15.0,20.0,
KSP0357,41.0,40.0,29.0,19.0,24.0,-13.86,-27.84,0.0,0.0,0.0,0.0,0.0,0.0,
NGO0690,43.0,41.0,41.0,17.0,24.0,-10.76,-29.4,67.7216164705,74.0,25.0,803382.0,17.0,20.0,
VCC0396,21.0,45.0,16.0,37.0,23.0,-19.89,-31.33,46.8460365769,40.0,2.0,43692.0,2.0,2.0,
WDD0366,43.0,42.0,17.0,19.0,28.0,-16.82,-25.9,71.0920431898,32.0,2.0,82531.0,3.0,2.0,
KPP0452,44.0,46.0,44.0,16.0,19.0,-11.88,-34.15,67.2659291505,60.0,3.0,75370.0,3.0,3.0,
RTO0313,44.0,45.0,25.0,17.0,27.0,-14.98,-28.08,29.6816441593,16.0,1.0,26878.0,0.0,1.0,
ABM0845,45.0,21.0,35.0,50.0,29.0,-22.65,-31.56,0.0,0.0,0.0,0.0,0.0,0.0,
VIA0063,40.0,34.0,19.0,50.0,33.0,-26.27,-32.23,39.6749289788,46.0,10.0,304894.0,1.0,9.0,
BIH0745,43.0,39.0,50.0,27.0,25.0,-12.25,-33.23,47.875124634,54.0,14.0,402523.0,19.0,11.0,
CCW0031,33.0,47.0,30.0,39.0,33.0,-18.77,-33.01,0.0,0.0,0.0,0.0,0.0,0.0,
IYB0918,17.0,21.0,42.0,14.0,30.0,3.22,-10.17,27.748873851,16.0,1.0,28791.0,0.0,1.0,
ORM0669,44.0,39.0,28.0,39.0,36.0,-20.57,-30.59,55.9074521435,48.0,2.0,66837.0,1.0,2.0,
MJB0588,39.0,24.0,15.0,47.0,38.0,-22.88,-23.52,14.5258390463,30.0,2.0,63780.0,1.0,2.0,
ALB0892,25.0,19.0,44.0,22.0,30.0,-1.8,-14.81,142.693893936,114.0,31.0,980205.0,11.0,24.0,
LIM0674,18.0,13.0,35.0,49.0,20.0,-15.0,-25.11,0.0,0.0,0.0,0.0,0.0,0.0,
LHN0151,13.0,15.0,19.0,32.0,26.0,-9.07,-13.03,0.0,0.0,0.0,0.0,0.0,0.0,
WTR0563,47.0,45.0,46.0,15.0,31.0,-8.81,-28.65,25.9615099715,30.0,17.0,555541.0,0.0,14.0,
MKS0204,21.0,30.0,21.0,16.0,31.0,-5.29,-12.96,0.0,0.0,0.0,0.0,0.0,0.0,
AAW0353,49.0,45.0,19.0,25.0,34.0,-19.74,-28.6,66.5729560956,60.0,5.0,123880.0,0.0,5.0,
WJD0576,40.0,20.0,23.0,38.0,26.0,-19.55,-24.92,13.6014705087,30.0,2.0,78273.0,0.0,2.0,
ILH0958,28.0,17.0,20.0,19.0,24.0,-8.53,-13.39,0.0,0.0,0.0,0.0,0.0,0.0,
TLK0993,41.0,36.0,40.0,35.0,22.0,-17.83,-34.9,24.6981780705,16.0,1.0,33268.0,0.0,1.0,
WAB0143,43.0,43.0,24.0,22.0,33.0,-15.32,-26.06,0.0,0.0,0.0,0.0,0.0,0.0,
RAG0275,23.0,38.0,35.0,41.0,32.0,-14.18,-28.44,0.0,0.0,0.0,0.0,0.0,0.0,
LQC0479,27.0,38.0,34.0,17.0,36.0,-4.35,-17.6,117.484950759,80.0,4.0,121958.0,0.0,4.0,
KWC0004,23.0,38.0,39.0,20.0,27.0,-5.35,-22.66,25.2784493195,24.0,1.0,34574.0,0.0,1.0,
CJK0200,40.0,29.0,24.0,38.0,31.0,-19.54,-26.65,0.0,0.0,0.0,0.0,0.0,0.0,
FEB0306,40.0,42.0,26.0,25.0,31.0,-15.53,-27.28,6.48074069841,16.0,1.0,22427.0,1.0,1.0,
IJM0776,41.0,35.0,19.0,41.0,32.0,-23.1,-29.7,0.0,0.0,0.0,0.0,0.0,0.0,
NKH0807,45.0,44.0,40.0,22.0,20.0,-15.2,-35.03,6.16441400297,30.0,10.0,371125.0,8.0,9.0,
JMC0925,33.0,10.0,23.0,19.0,31.0,-6.48,-8.63,73.3989761944,48.0,2.0,71372.0,2.0,2.0,
SBH0537,34.0,21.0,14.0,13.0,33.0,-7.73,-9.24,36.9188298839,30.0,19.0,553909.0,15.0,14.0,
JJB0700,15.0,19.0,39.0,37.0,28.0,-6.98,-18.8,0.0,0.0,0.0,0.0,0.0,0.0,
AIS0405,40.0,45.0,14.0,37.0,35.0,-23.21,-30.2,20.2977831302,16.0,1.0,29410.0,2.0,1.0,
HAH0760,34.0,17.0,22.0,37.0,30.0,-16.13,-19.69,0.0,0.0,0.0,0.0,0.0,0.0,
AHD0848,24.0,30.0,49.0,16.0,30.0,0.57,-17.54,0.0,0.0,0.0,0.0,0.0,0.0,
LDM0587,49.0,20.0,23.0,21.0,26.0,-14.94,-20.2,54.037939287,46.0,2.0,56081.0,0.0,2.0,
AJN0607,45.0,42.0,16.0,47.0,23.0,-30.91,-40.11,69.129259099,46.0,20.0,672746.0,29.0,16.0,
BBS0039,44.0,37.0,34.0,21.0,40.0,-10.05,-21.17,33.6897610558,16.0,1.0,35122.0,0.0,1.0,
EIS0041,41.0,44.0,17.0,48.0,30.0,-28.53,-37.23,87.8854386899,32.0,2.0,52223.0,0.0,2.0,
MLG0475,45.0,16.0,18.0,19.0,25.0,-13.73,-16.49,68.2014964143,60.0,4.0,161060.0,1.0,4.0,
HRD0635,24.0,35.0,18.0,32.0,24.0,-16.3,-25.4,0.0,0.0,0.0,0.0,0.0,0.0,
EPW0434,32.0,36.0,38.0,22.0,33.0,-7.4,-21.91,18.0277563773,30.0,12.0,404359.0,7.0,10.0,
JAM0382,25.0,23.0,41.0,17.0,23.0,-2.72,-17.45,0.0,0.0,0.0,0.0,0.0,0.0,
NCK0295,31.0,30.0,38.0,36.0,34.0,-11.92,-24.29,0.0,0.0,0.0,0.0,0.0,0.0,
LJT0817,39.0,43.0,38.0,39.0,24.0,-20.09,-37.94,22.8473193176,30.0,19.0,580668.0,29.0,15.0,
CAM0102,31.0,44.0,19.0,15.0,27.0,-11.56,-22.85,0.0,0.0,0.0,0.0,0.0,0.0,
SOG0411,26.0,19.0,21.0,24.0,23.0,-10.39,-16.41,30.2324329157,28.0,1.0,45242.0,1.0,1.0,
KSH0569,15.0,39.0,23.0,14.0,22.0,-5.73,-19.07,26.1725046566,30.0,18.0,507595.0,33.0,14.0,
BDI0533,37.0,36.0,15.0,41.0,19.0,-26.18,-34.77,13.4907375632,30.0,4.0,100455.0,1.0,4.0,
PMJ0564,30.0,21.0,40.0,14.0,39.0,0.98,-8.95,25.8843582111,30.0,30.0,975741.0,27.0,22.0,
HGG0240,20.0,26.0,24.0,36.0,31.0,-12.2,-19.51,33.8526217596,30.0,22.0,703140.0,17.0,16.0,
MGS0974,17.0,39.0,39.0,40.0,27.0,-12.31,-29.8,0.0,0.0,0.0,0.0,0.0,0.0,
DHM0937,43.0,22.0,21.0,15.0,24.0,-11.86,-17.82,0.0,0.0,0.0,0.0,0.0,0.0,
ENC0234,21.0,23.0,32.0,19.0,23.0,-4.63,-16.19,18.2756668825,16.0,1.0,25468.0,0.0,1.0,
CEB0210,42.0,24.0,44.0,23.0,34.0,-7.17,-19.79,23.4733891886,16.0,1.0,51506.0,0.0,1.0,
YJV0699,17.0,25.0,30.0,13.0,31.0,0.25,-9.61,0.0,0.0,0.0,0.0,0.0,0.0,
BMT0528,33.0,25.0,39.0,25.0,30.0,-7.7,-20.08,32.403703492,30.0,2.0,48208.0,2.0,2.0,
CJC0494,40.0,39.0,39.0,42.0,42.0,-16.47,-29.32,71.4955569534,56.0,3.0,78898.0,6.0,3.0,
SOB0360,42.0,22.0,40.0,16.0,32.0,-5.32,-16.5,41.8210473327,16.0,1.0,39248.0,0.0,1.0,
GCS0571,22.0,18.0,16.0,23.0,32.0,-7.69,-9.73,24.3104915623,30.0,1.0,30471.0,0.0,1.0,
BJP0134,42.0,17.0,44.0,21.0,39.0,-3.99,-13.54,0.0,0.0,0.0,0.0,0.0,0.0,
KBP0008,23.0,18.0,40.0,11.0,34.0,3.65,-7.0,27.3861278753,18.0,1.0,30817.0,0.0,1.0,
FLM0213,20.0,41.0,46.0,15.0,24.0,-1.75,-23.43,0.0,0.0,0.0,0.0,0.0,0.0,
RRP0568,43.0,50.0,38.0,18.0,33.0,-11.22,-29.18,21.0237960416,30.0,16.0,489190.0,29.0,12.0,
MCF0600,39.0,49.0,13.0,26.0,27.0,-20.99,-30.84,39.2173431023,30.0,1.0,19617.0,0.0,1.0,
SAA0999,20.0,17.0,34.0,11.0,36.0,3.69,-4.15,23.0651251893,30.0,26.0,725498.0,37.0,18.0,
THR0873,37.0,44.0,21.0,40.0,38.0,-20.97,-29.67,45.45050055,44.0,3.0,70950.0,0.0,3.0,
KRM0541,40.0,20.0,38.0,36.0,23.0,-15.66,-27.31,0.0,0.0,0.0,0.0,0.0,0.0,
KSP0966,42.0,36.0,19.0,24.0,35.0,-15.53,-22.01,0.0,0.0,0.0,0.0,0.0,0.0,
LOF0311,41.0,15.0,36.0,10.0,32.0,-2.32,-10.23,34.1467421579,16.0,1.0,27572.0,1.0,1.0,
MBR0724,33.0,44.0,18.0,35.0,31.0,-20.05,-29.55,0.0,0.0,0.0,0.0,0.0,0.0,
FSC0601,37.0,30.0,37.0,15.0,30.0,-5.9,-18.94,57.2405363483,46.0,12.0,350896.0,1.0,9.0,
MLP0668,40.0,17.0,16.0,43.0,33.0,-21.29,-21.52,47.8780338581,40.0,2.0,39579.0,11.0,2.0,
CUD0795,12.0,40.0,30.0,44.0,24.0,-15.66,-30.96,0.0,0.0,0.0,0.0,0.0,0.0,
AKR0057,50.0,41.0,20.0,18.0,30.0,-17.1,-26.22,30.7896086367,24.0,1.0,34407.0,0.0,1.0,
GZC0735,44.0,16.0,15.0,27.0,25.0,-17.62,-19.16,57.9580863997,46.0,30.0,983576.0,35.0,25.0,
HLH0512,15.0,42.0,36.0,22.0,32.0,-4.0,-20.53,39.5853508258,30.0,3.0,83102.0,1.0,3.0,
NJB0243,23.0,35.0,37.0,24.0,34.0,-5.41,-19.45,0.0,0.0,0.0,0.0,0.0,0.0,
GCS0518,41.0,36.0,23.0,38.0,21.0,-23.61,-34.56,12.2882057274,30.0,1.0,27375.0,0.0,1.0,
NMC0486,42.0,10.0,23.0,21.0,27.0,-11.0,-13.58,44.9221548904,24.0,1.0,13224.0,0.0,1.0,
KMB0922,43.0,43.0,17.0,24.0,27.0,-19.37,-28.86,0.0,0.0,0.0,0.0,0.0,0.0,
CFM0767,46.0,23.0,22.0,35.0,29.0,-20.07,-24.98,0.0,0.0,0.0,0.0,0.0,0.0,
HAD0246,44.0,39.0,32.0,45.0,38.0,-21.67,-32.59,59.7106848199,32.0,2.0,78880.0,2.0,2.0,
ANP0555,13.0,40.0,42.0,23.0,28.0,-2.97,-22.16,30.2324329157,24.0,1.0,21799.0,0.0,1.0,
LBF0214,18.0,44.0,18.0,38.0,28.0,-17.56,-28.44,23.7907545067,16.0,1.0,19068.0,0.0,1.0,
DJB0159,20.0,37.0,27.0,38.0,37.0,-12.63,-22.71,37.8813938498,24.0,1.0,43462.0,1.0,1.0,
BWP0202,20.0,36.0,15.0,25.0,28.0,-12.04,-19.73,0.0,0.0,0.0,0.0,0.0,0.0,
FFC0891,38.0,10.0,39.0,50.0,39.0,-15.39,-20.75,109.849162141,90.0,17.0,505273.0,25.0,15.0,
AJR0932,46.0,30.0,35.0,12.0,29.0,-8.05,-20.19,21.2367605816,28.0,1.0,24543.0,0.0,1.0,
BDV0168,45.0,31.0,19.0,21.0,31.0,-15.3,-21.21,41.749399344,32.0,3.0,117973.0,3.0,3.0,
CQH0730,21.0,18.0,37.0,49.0,27.0,-14.52,-25.01,116.754469778,70.0,21.0,635455.0,3.0,15.0,
JCR0289,32.0,43.0,33.0,33.0,29.0,-15.46,-30.78,0.0,0.0,0.0,0.0,0.0,0.0,
AES0827,39.0,40.0,34.0,38.0,23.0,-20.42,-36.2,11.9163752878,16.0,1.0,28697.0,0.0,1.0,
SLP0762,26.0,13.0,40.0,18.0,26.0,-1.38,-12.18,0.0,0.0,0.0,0.0,0.0,0.0,
CLD0894,19.0,21.0,50.0,16.0,36.0,5.2,-9.63,170.303560691,106.0,12.0,369578.0,0.0,12.0,
LCD0622,30.0,26.0,13.0,14.0,26.0,-9.69,-14.02,72.9843618574,54.0,23.0,662978.0,0.0,17.0,
CMB0912,46.0,43.0,16.0,22.0,31.0,-18.7,-26.79,37.0135110466,16.0,1.0,56181.0,0.0,1.0,
ZKS0899,47.0,20.0,42.0,43.0,30.0,-18.09,-29.12,74.5661217114,90.0,15.0,470615.0,3.0,13.0,
JCV0245,40.0,44.0,22.0,20.0,27.0,-15.66,-27.51,0.0,0.0,0.0,0.0,0.0,0.0,
AMH0794,43.0,42.0,33.0,40.0,31.0,-21.13,-35.02,36.7151195014,24.0,1.0,27476.0,0.0,1.0,
FKB0163,39.0,35.0,25.0,39.0,22.0,-22.54,-33.8,0.0,0.0,0.0,0.0,0.0,0.0,
AKC0924,40.0,44.0,35.0,37.0,27.0,-19.72,-36.04,0.0,0.0,0.0,0.0,0.0,0.0,
ILR0304,20.0,22.0,18.0,46.0,30.0,-17.6,-21.6,0.0,0.0,0.0,0.0,0.0,0.0,
AJF0370,37.0,33.0,11.0,15.0,36.0,-11.44,-14.32,21.610182785,16.0,1.0,32103.0,0.0,1.0,
OKC0107,32.0,40.0,16.0,47.0,35.0,-23.81,-30.34,31.7653657292,46.0,26.0,839978.0,14.0,21.0,
OCS0865,29.0,24.0,43.0,35.0,32.0,-9.16,-22.28,66.1815615316,40.0,2.0,46216.0,2.0,2.0,
UJC0737,16.0,12.0,12.0,38.0,25.0,-14.06,-14.55,118.118148019,70.0,11.0,269380.0,7.0,8.0,
MCF0327,39.0,41.0,24.0,44.0,25.0,-25.18,-36.96,42.201895692,16.0,1.0,18790.0,0.0,1.0,
SGS0268,47.0,45.0,30.0,19.0,22.0,-16.69,-32.6,0.0,0.0,0.0,0.0,0.0,0.0,
BNG0237,39.0,36.0,36.0,47.0,27.0,-22.19,-36.49,63.8282005189,54.0,15.0,391350.0,12.0,13.0,
OSH0655,16.0,21.0,42.0,39.0,28.0,-7.71,-21.11,0.0,0.0,0.0,0.0,0.0,0.0,
CSB0080,35.0,19.0,39.0,34.0,36.0,-9.77,-18.81,0.0,0.0,0.0,0.0,0.0,0.0,
ERH0449,44.0,15.0,35.0,17.0,25.0,-8.16,-17.02,60.1433358916,60.0,4.0,111008.0,0.0,4.0,
EGK0893,21.0,30.0,11.0,47.0,27.0,-22.08,-26.35,109.35929139,90.0,17.0,451212.0,2.0,16.0,
MMB0488,21.0,18.0,16.0,24.0,27.0,-9.02,-12.24,21.5601434456,44.0,2.0,68332.0,0.0,2.0,
AAM0658,43.0,35.0,37.0,36.0,22.0,-19.45,-35.01,0.0,0.0,0.0,0.0,0.0,0.0,
ESA0642,32.0,14.0,44.0,30.0,32.0,-6.06,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,
CRK0916,32.0,46.0,26.0,19.0,32.0,-10.95,-24.11,0.0,0.0,0.0,0.0,0.0,0.0,
BBH0810,40.0,25.0,10.0,21.0,32.0,-14.85,-15.77,75.6609014059,46.0,29.0,863012.0,0.0,19.0,
JRF0835,44.0,33.0,18.0,37.0,18.0,-25.57,-34.39,0.0,0.0,0.0,0.0,0.0,0.0,
SJC0333,22.0,39.0,31.0,36.0,29.0,-13.61,-27.51,26.5706605112,28.0,1.0,21943.0,0.0,1.0,
HCS0003,35.0,28.0,14.0,15.0,30.0,-10.73,-14.8,82.3467418083,48.0,3.0,91549.0,1.0,3.0,
EMB0531,31.0,41.0,31.0,36.0,36.0,-14.95,-27.35,50.1875325848,46.0,6.0,178972.0,7.0,6.0,
JIM0095,10.0,18.0,21.0,15.0,35.0,1.32,-2.64,0.0,0.0,0.0,0.0,0.0,0.0,
KJS0618,19.0,15.0,20.0,10.0,37.0,1.48,-0.46,31.192947921,30.0,26.0,764232.0,16.0,18.0,
EBC0390,40.0,40.0,40.0,22.0,33.0,-9.94,-25.91,39.0256326022,16.0,1.0,28046.0,0.0,1.0,
WGS0516,11.0,20.0,39.0,20.0,29.0,1.61,-10.8,48.0728613669,30.0,2.0,36288.0,0.0,2.0,
NGF0157,45.0,38.0,22.0,46.0,32.0,-26.18,-34.43,13.3416640641,16.0,1.0,19744.0,0.0,1.0,
KAT0489,22.0,41.0,36.0,23.0,26.0,-7.81,-25.07,45.8635323889,32.0,2.0,52146.0,1.0,2.0,
CCH0685,47.0,24.0,42.0,34.0,29.0,-15.1,-27.66,109.540311453,90.0,27.0,807001.0,30.0,19.0,
DMM0623,36.0,27.0,21.0,39.0,30.0,-19.44,-25.29,107.122144358,114.0,27.0,857525.0,27.0,22.0,
SAH0599,13.0,22.0,44.0,18.0,22.0,1.12,-15.25,0.0,0.0,0.0,0.0,0.0,0.0,
CPG0322,17.0,13.0,19.0,24.0,36.0,-4.11,-5.17,120.287258136,64.0,3.0,88179.0,2.0,3.0,
OBH0499,35.0,18.0,41.0,16.0,34.0,-1.85,-12.17,42.3083916026,24.0,1.0,30180.0,1.0,1.0,
SNS0129,26.0,10.0,43.0,35.0,30.0,-6.5,-16.31,31.336879232,26.0,1.0,22563.0,0.0,1.0,
PKB0429,34.0,42.0,43.0,40.0,22.0,-18.09,-38.2,29.1719042916,30.0,17.0,600443.0,19.0,15.0,
NAH0503,33.0,17.0,23.0,35.0,38.0,-12.8,-14.98,26.8141753556,16.0,1.0,43373.0,4.0,1.0,
FRB0023,45.0,14.0,12.0,14.0,14.0,-15.4,-18.01,0.0,0.0,0.0,0.0,0.0,0.0,
AHG0634,31.0,36.0,42.0,41.0,27.0,-15.71,-32.75,0.0,0.0,0.0,0.0,0.0,0.0,
CWB0065,50.0,33.0,14.0,20.0,23.0,-19.86,-26.09,0.0,0.0,0.0,0.0,0.0,0.0,
ATP0662,17.0,16.0,41.0,20.0,39.0,3.35,-6.08,115.147592895,70.0,22.0,654630.0,20.0,21.0,
DPM0423,37.0,38.0,38.0,15.0,27.0,-7.65,-23.99,35.4118624193,28.0,1.0,47133.0,0.0,1.0,
WKF0012,37.0,44.0,20.0,45.0,23.0,-26.97,-38.65,16.7928556237,16.0,1.0,20576.0,0.0,1.0,
JMB0308,41.0,44.0,34.0,14.0,32.0,-9.18,-24.39,47.5210683515,32.0,2.0,70184.0,1.0,2.0,
AKF0709,42.0,31.0,29.0,22.0,32.0,-12.09,-21.6,0.0,0.0,0.0,0.0,0.0,0.0,
JMH0543,44.0,25.0,37.0,13.0,34.0,-5.38,-15.79,34.4818792991,16.0,1.0,24445.0,0.0,1.0,
CJF0802,36.0,39.0,38.0,43.0,21.0,-20.99,-38.48,0.0,0.0,0.0,0.0,0.0,0.0,
IRM0931,44.0,46.0,33.0,35.0,30.0,-20.16,-35.45,36.2077339805,24.0,1.0,34077.0,0.0,1.0,
FQA0854,41.0,38.0,30.0,34.0,26.0,-19.26,-32.29,0.0,0.0,0.0,0.0,0.0,0.0,
CYA0506,16.0,17.0,44.0,14.0,31.0,4.9,-7.93,52.0,30.0,3.0,97784.0,0.0,3.0,
GRC0145,30.0,43.0,24.0,46.0,27.0,-23.18,-35.47,24.4540385213,16.0,2.0,71935.0,8.0,2.0,
BLS0678,35.0,17.0,43.0,28.0,31.0,-7.07,-18.3,0.0,0.0,0.0,0.0,0.0,0.0,
HJB0742,41.0,40.0,16.0,21.0,30.0,-16.53,-24.28,34.7275107084,30.0,17.0,551184.0,14.0,13.0,
KKS0119,15.0,28.0,39.0,33.0,27.0,-6.94,-21.59,70.8950214726,56.0,3.0,96468.0,4.0,3.0,
RAB0589,36.0,35.0,26.0,14.0,31.0,-8.48,-18.69,34.3802268753,30.0,2.0,47238.0,2.0,2.0,
DBB0384,40.0,41.0,28.0,37.0,27.0,-20.99,-33.88,47.7623629846,48.0,2.0,53266.0,2.0,2.0,
TRK0914,40.0,19.0,14.0,33.0,30.0,-18.53,-19.47,39.6736688498,16.0,1.0,27554.0,1.0,1.0,
BSA0431,50.0,41.0,19.0,40.0,29.0,-27.05,-35.59,23.1732604525,30.0,16.0,448656.0,3.0,15.0,
RHL0992,36.0,10.0,39.0,37.0,36.0,-9.92,-16.33,36.3318042492,16.0,1.0,17318.0,0.0,1.0,
CIM0926,31.0,25.0,41.0,17.0,31.0,-2.92,-16.07,0.0,0.0,0.0,0.0,0.0,0.0,
CFG0959,42.0,21.0,24.0,17.0,20.0,-12.47,-20.19,0.0,0.0,0.0,0.0,0.0,0.0,
VMJ0147,23.0,28.0,37.0,22.0,24.0,-5.83,-20.25,32.1869538789,16.0,1.0,40928.0,1.0,1.0,
SAT0194,14.0,19.0,36.0,23.0,35.0,0.27,-9.16,26.7394839142,16.0,1.0,38004.0,1.0,1.0,
HBO0413,41.0,35.0,18.0,15.0,18.0,-15.53,-25.5,32.4807635378,16.0,1.0,29723.0,0.0,1.0,
DZC0228,37.0,37.0,34.0,21.0,38.0,-8.43,-20.36,44.1478077053,48.0,2.0,55117.0,0.0,2.0,
TEB0251,44.0,50.0,22.0,13.0,36.0,-12.65,-24.05,30.7896086367,16.0,1.0,41389.0,0.0,1.0,
MNR0829,41.0,33.0,40.0,15.0,23.0,-8.51,-24.91,0.0,0.0,0.0,0.0,0.0,0.0,
DOP0562,42.0,16.0,37.0,39.0,31.0,-15.24,-23.4,54.1326249617,46.0,15.0,454586.0,5.0,12.0,
UAD0771,46.0,34.0,15.0,30.0,31.0,-20.95,-25.99,0.0,0.0,0.0,0.0,0.0,0.0,
ALD0544,16.0,18.0,18.0,13.0,32.0,-1.09,-4.37,0.0,0.0,0.0,0.0,0.0,0.0,
LCB0664,16.0,19.0,36.0,24.0,32.0,-1.48,-11.48,67.1684851383,46.0,12.0,322331.0,5.0,10.0,
HCL0113,43.0,22.0,40.0,39.0,34.0,-15.03,-25.24,73.1567456385,58.0,25.0,792091.0,18.0,22.0,
