user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, avg_dis_ocean, dis_os, avg_dis_os,cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
BIH0745,43.0,39.0,50.0,27.0,25.0,-12.25,-33.23,0.609511654953,0.304755827477,0.30438175398,0.15219087699,14.0,402523.0,19.0,11.0,
CCW0031,33.0,47.0,30.0,39.0,33.0,-18.77,-33.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IYB0918,17.0,21.0,42.0,14.0,30.0,3.22,-10.17,0.292684419627,0.292684419627,0.341355100343,0.341355100343,1.0,28791.0,0.0,1.0,
ORM0669,44.0,39.0,28.0,39.0,36.0,-20.57,-30.59,0.592078239049,0.296039119524,0.30438175398,0.15219087699,2.0,66837.0,1.0,2.0,
MJB0588,39.0,24.0,15.0,47.0,38.0,-22.88,-23.52,0.351188793985,0.351188793985,0.286702672782,0.286702672782,2.0,63780.0,1.0,2.0,
ALB0892,25.0,19.0,44.0,22.0,30.0,-1.8,-14.81,1.0996377743,0.274909443576,0.286702672782,0.0716756681955,31.0,980205.0,11.0,24.0,
LIM0674,18.0,13.0,35.0,49.0,20.0,-15.0,-25.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LHN0151,13.0,15.0,19.0,32.0,26.0,-9.07,-13.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WTR0563,47.0,45.0,46.0,15.0,31.0,-8.81,-28.65,0.297956664773,0.297956664773,0.286702672782,0.286702672782,17.0,555541.0,0.0,14.0,
MKS0204,21.0,30.0,21.0,16.0,31.0,-5.29,-12.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AAW0353,49.0,45.0,19.0,25.0,34.0,-19.74,-28.6,0.572326612598,0.286163306299,0.286702672782,0.143351336391,5.0,123880.0,0.0,5.0,
WJD0576,40.0,20.0,23.0,38.0,26.0,-19.55,-24.92,0.358117938876,0.358117938876,0.286702672782,0.286702672782,2.0,78273.0,0.0,2.0,
ILH0958,28.0,17.0,20.0,19.0,24.0,-8.53,-13.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TLK0993,41.0,36.0,40.0,35.0,22.0,-17.83,-34.9,0.302010463183,0.302010463183,0.341355100343,0.341355100343,1.0,33268.0,0.0,1.0,
WAB0143,43.0,43.0,24.0,22.0,33.0,-15.32,-26.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RAG0275,23.0,38.0,35.0,41.0,32.0,-14.18,-28.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LQC0479,27.0,38.0,34.0,17.0,36.0,-4.35,-17.6,1.15999070877,0.289997677192,0.341355100343,0.0853387750858,4.0,121958.0,0.0,4.0,
KWC0004,23.0,38.0,39.0,20.0,27.0,-5.35,-22.66,0.300112143627,0.300112143627,0.30438175398,0.30438175398,1.0,34574.0,0.0,1.0,
CJK0200,40.0,29.0,24.0,38.0,31.0,-19.54,-26.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FEB0306,40.0,42.0,26.0,25.0,31.0,-15.53,-27.28,0.450633701796,0.450633701796,0.341355100343,0.341355100343,1.0,22427.0,1.0,1.0,
IJM0776,41.0,35.0,19.0,41.0,32.0,-23.1,-29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NKH0807,45.0,44.0,40.0,22.0,20.0,-15.2,-35.03,0.45785342566,0.45785342566,0.286702672782,0.286702672782,10.0,371125.0,8.0,9.0,
JMC0925,33.0,10.0,23.0,19.0,31.0,-6.48,-8.63,0.545196548791,0.272598274395,0.30438175398,0.15219087699,2.0,71372.0,2.0,2.0,
SBH0537,34.0,21.0,14.0,13.0,33.0,-7.73,-9.24,0.27175642213,0.27175642213,0.286702672782,0.286702672782,19.0,553909.0,15.0,14.0,
JJB0700,15.0,19.0,39.0,37.0,28.0,-6.98,-18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AIS0405,40.0,45.0,14.0,37.0,35.0,-23.21,-30.2,0.318857983494,0.318857983494,0.341355100343,0.341355100343,1.0,29410.0,2.0,1.0,
HAH0760,34.0,17.0,22.0,37.0,30.0,-16.13,-19.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AHD0848,24.0,30.0,49.0,16.0,30.0,0.57,-17.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LDM0587,49.0,20.0,23.0,21.0,26.0,-14.94,-20.2,0.591445305827,0.295722652914,0.341355100343,0.170677550172,2.0,56081.0,0.0,2.0,
AJN0607,45.0,42.0,16.0,47.0,23.0,-30.91,-40.11,0.554417894349,0.277208947175,0.341355100343,0.170677550172,20.0,672746.0,29.0,16.0,
BBS0039,44.0,37.0,34.0,21.0,40.0,-10.05,-21.17,0.278180389136,0.278180389136,0.341355100343,0.341355100343,1.0,35122.0,0.0,1.0,
EIS0041,41.0,44.0,17.0,48.0,30.0,-28.53,-37.23,0.520440880461,0.26022044023,0.341355100343,0.170677550172,2.0,52223.0,0.0,2.0,
MLG0475,45.0,16.0,18.0,19.0,25.0,-13.73,-16.49,0.555305728348,0.277652864174,0.286702672782,0.143351336391,4.0,161060.0,1.0,4.0,
HRD0635,24.0,35.0,18.0,32.0,24.0,-16.3,-25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
EPW0434,32.0,36.0,38.0,22.0,33.0,-7.4,-21.91,0.329776659239,0.329776659239,0.286702672782,0.286702672782,12.0,404359.0,7.0,10.0,
JAM0382,25.0,23.0,41.0,17.0,23.0,-2.72,-17.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NCK0295,31.0,30.0,38.0,36.0,34.0,-11.92,-24.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LJT0817,39.0,43.0,38.0,39.0,24.0,-20.09,-37.94,0.308523161261,0.308523161261,0.286702672782,0.286702672782,19.0,580668.0,29.0,15.0,
CAM0102,31.0,44.0,19.0,15.0,27.0,-11.56,-22.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SOG0411,26.0,19.0,21.0,24.0,23.0,-10.39,-16.41,0.286121972534,0.286121972534,0.291982910479,0.291982910479,1.0,45242.0,1.0,1.0,
KSH0569,15.0,39.0,23.0,14.0,22.0,-5.73,-19.07,0.297307340556,0.297307340556,0.286702672782,0.286702672782,18.0,507595.0,33.0,14.0,
BDI0533,37.0,36.0,15.0,41.0,19.0,-26.18,-34.77,0.358993231356,0.358993231356,0.286702672782,0.286702672782,4.0,100455.0,1.0,4.0,
PMJ0564,30.0,21.0,40.0,14.0,39.0,0.98,-8.95,0.298196001624,0.298196001624,0.286702672782,0.286702672782,30.0,975741.0,27.0,22.0,
HGG0240,20.0,26.0,24.0,36.0,31.0,-12.2,-19.51,0.277835433237,0.277835433237,0.286702672782,0.286702672782,22.0,703140.0,17.0,16.0,
MGS0974,17.0,39.0,39.0,40.0,27.0,-12.31,-29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
DHM0937,43.0,22.0,21.0,15.0,24.0,-11.86,-17.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ENC0234,21.0,23.0,32.0,19.0,23.0,-4.63,-16.19,0.328489833995,0.328489833995,0.341355100343,0.341355100343,1.0,25468.0,0.0,1.0,
CEB0210,42.0,24.0,44.0,23.0,34.0,-7.17,-19.79,0.306237307333,0.306237307333,0.341355100343,0.341355100343,1.0,51506.0,0.0,1.0,
YJV0699,17.0,25.0,30.0,13.0,31.0,0.25,-9.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BMT0528,33.0,25.0,39.0,25.0,30.0,-7.7,-20.08,0.280991438079,0.280991438079,0.286702672782,0.286702672782,2.0,48208.0,2.0,2.0,
CJC0494,40.0,39.0,39.0,42.0,42.0,-16.47,-29.32,0.974489862979,0.324829954326,0.341355100343,0.113785033448,3.0,78898.0,6.0,3.0,
SOB0360,42.0,22.0,40.0,16.0,32.0,-5.32,-16.5,0.263409339732,0.263409339732,0.341355100343,0.341355100343,1.0,39248.0,0.0,1.0,
GCS0571,22.0,18.0,16.0,23.0,32.0,-7.69,-9.73,0.303315053391,0.303315053391,0.286702672782,0.286702672782,1.0,30471.0,0.0,1.0,
BJP0134,42.0,17.0,44.0,21.0,39.0,-3.99,-13.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KBP0008,23.0,18.0,40.0,11.0,34.0,3.65,-7.0,0.293714078489,0.293714078489,0.32992232246,0.32992232246,1.0,30817.0,0.0,1.0,
FLM0213,20.0,41.0,46.0,15.0,24.0,-1.75,-23.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RRP0568,43.0,50.0,38.0,18.0,33.0,-11.22,-29.18,0.315731421164,0.315731421164,0.286702672782,0.286702672782,16.0,489190.0,29.0,12.0,
MCF0600,39.0,49.0,13.0,26.0,27.0,-20.99,-30.84,0.267656230816,0.267656230816,0.286702672782,0.286702672782,1.0,19617.0,0.0,1.0,
SAA0999,20.0,17.0,34.0,11.0,36.0,3.69,-4.15,0.307717763414,0.307717763414,0.286702672782,0.286702672782,26.0,725498.0,37.0,18.0,
THR0873,37.0,44.0,21.0,40.0,38.0,-20.97,-29.67,0.620025858298,0.310012929149,0.291982910479,0.145991455239,3.0,70950.0,0.0,3.0,
KRM0541,40.0,20.0,38.0,36.0,23.0,-15.66,-27.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KSP0966,42.0,36.0,19.0,24.0,35.0,-15.53,-22.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LOF0311,41.0,15.0,36.0,10.0,32.0,-2.32,-10.23,0.27721847087,0.27721847087,0.341355100343,0.341355100343,1.0,27572.0,1.0,1.0,
MBR0724,33.0,44.0,18.0,35.0,31.0,-20.05,-29.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FSC0601,37.0,30.0,37.0,15.0,30.0,-5.9,-18.94,0.584807915613,0.292403957807,0.286702672782,0.143351336391,12.0,350896.0,1.0,9.0,
MLP0668,40.0,17.0,16.0,43.0,33.0,-21.29,-21.52,0.610334245335,0.305167122667,0.30438175398,0.15219087699,2.0,39579.0,11.0,2.0,
CUD0795,12.0,40.0,30.0,44.0,24.0,-15.66,-30.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AKR0057,50.0,41.0,20.0,18.0,30.0,-17.1,-26.22,0.284755801967,0.284755801967,0.30438175398,0.30438175398,1.0,34407.0,0.0,1.0,
GZC0735,44.0,16.0,15.0,27.0,25.0,-17.62,-19.16,0.579022746934,0.289511373467,0.341355100343,0.170677550172,30.0,983576.0,35.0,25.0,
HLH0512,15.0,42.0,36.0,22.0,32.0,-4.0,-20.53,0.26703175528,0.26703175528,0.286702672782,0.286702672782,3.0,83102.0,1.0,3.0,
NJB0243,23.0,35.0,37.0,24.0,34.0,-5.41,-19.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GCS0518,41.0,36.0,23.0,38.0,21.0,-23.61,-34.56,0.36921041908,0.36921041908,0.286702672782,0.286702672782,1.0,27375.0,0.0,1.0,
NMC0486,42.0,10.0,23.0,21.0,27.0,-11.0,-13.58,0.258820478213,0.258820478213,0.30438175398,0.30438175398,1.0,13224.0,0.0,1.0,
KMB0922,43.0,43.0,17.0,24.0,27.0,-19.37,-28.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CFM0767,46.0,23.0,22.0,35.0,29.0,-20.07,-24.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAD0246,44.0,39.0,32.0,45.0,38.0,-21.67,-32.59,0.591369801311,0.295684900655,0.341355100343,0.170677550172,2.0,78880.0,2.0,2.0,
ANP0555,13.0,40.0,42.0,23.0,28.0,-2.97,-22.16,0.286121972534,0.286121972534,0.30438175398,0.30438175398,1.0,21799.0,0.0,1.0,
LBF0214,18.0,44.0,18.0,38.0,28.0,-17.56,-28.44,0.30511193674,0.30511193674,0.341355100343,0.341355100343,1.0,19068.0,0.0,1.0,
DJB0159,20.0,37.0,27.0,38.0,37.0,-12.63,-22.71,0.269995890351,0.269995890351,0.30438175398,0.30438175398,1.0,43462.0,1.0,1.0,
BWP0202,20.0,36.0,15.0,25.0,28.0,-12.04,-19.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FFC0891,38.0,10.0,39.0,50.0,39.0,-15.39,-20.75,0.820890707686,0.273630235895,0.286702672782,0.0955675575939,17.0,505273.0,25.0,15.0,
AJR0932,46.0,30.0,35.0,12.0,29.0,-8.05,-20.19,0.314843732089,0.314843732089,0.291982910479,0.291982910479,1.0,24543.0,0.0,1.0,
BDV0168,45.0,31.0,19.0,21.0,31.0,-15.3,-21.21,0.642214026768,0.321107013384,0.341355100343,0.170677550172,3.0,117973.0,3.0,3.0,
CQH0730,21.0,18.0,37.0,49.0,27.0,-14.52,-25.01,0.806248606664,0.268749535555,0.30438175398,0.10146058466,21.0,635455.0,3.0,15.0,
JCR0289,32.0,43.0,33.0,33.0,29.0,-15.46,-30.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AES0827,39.0,40.0,34.0,38.0,23.0,-20.42,-36.2,0.37266259163,0.37266259163,0.341355100343,0.341355100343,1.0,28697.0,0.0,1.0,
SLP0762,26.0,13.0,40.0,18.0,26.0,-1.38,-12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CLD0894,19.0,21.0,50.0,16.0,36.0,5.2,-9.63,1.05165410211,0.262913525527,0.341355100343,0.0853387750858,12.0,369578.0,0.0,12.0,
LCD0622,30.0,26.0,13.0,14.0,26.0,-9.69,-14.02,0.552781283839,0.27639064192,0.286702672782,0.143351336391,23.0,662978.0,0.0,17.0,
CMB0912,46.0,43.0,16.0,22.0,31.0,-18.7,-26.79,0.271580337464,0.271580337464,0.341355100343,0.341355100343,1.0,56181.0,0.0,1.0,
ZKS0899,47.0,20.0,42.0,43.0,30.0,-18.09,-29.12,0.910639169737,0.303546389912,0.286702672782,0.0955675575939,15.0,470615.0,3.0,13.0,
JCV0245,40.0,44.0,22.0,20.0,27.0,-15.66,-27.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AMH0794,43.0,42.0,33.0,40.0,31.0,-21.13,-35.02,0.272137485978,0.272137485978,0.30438175398,0.30438175398,1.0,27476.0,0.0,1.0,
FKB0163,39.0,35.0,25.0,39.0,22.0,-22.54,-33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AKC0924,40.0,44.0,35.0,37.0,27.0,-19.72,-36.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ILR0304,20.0,22.0,18.0,46.0,30.0,-17.6,-21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AJF0370,37.0,33.0,11.0,15.0,36.0,-11.44,-14.32,0.3133178528,0.3133178528,0.341355100343,0.341355100343,1.0,32103.0,0.0,1.0,
OKC0107,32.0,40.0,16.0,47.0,35.0,-23.81,-30.34,0.699277933284,0.349638966642,0.286702672782,0.143351336391,26.0,839978.0,14.0,21.0,
OCS0865,29.0,24.0,43.0,35.0,32.0,-9.16,-22.28,0.55894011375,0.279470056875,0.30438175398,0.15219087699,2.0,46216.0,2.0,2.0,
UJC0737,16.0,12.0,12.0,38.0,25.0,-14.06,-14.55,0.802638137371,0.26754604579,0.341355100343,0.113785033448,11.0,269380.0,7.0,8.0,
MCF0327,39.0,41.0,24.0,44.0,25.0,-25.18,-36.96,0.26281988887,0.26281988887,0.341355100343,0.341355100343,1.0,18790.0,0.0,1.0,
SGS0268,47.0,45.0,30.0,19.0,22.0,-16.69,-32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BNG0237,39.0,36.0,36.0,47.0,27.0,-22.19,-36.49,0.564623740015,0.282311870008,0.30438175398,0.15219087699,15.0,391350.0,12.0,13.0,
OSH0655,16.0,21.0,42.0,39.0,28.0,-7.71,-21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CSB0080,35.0,19.0,39.0,34.0,36.0,-9.77,-18.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ERH0449,44.0,15.0,35.0,17.0,25.0,-8.16,-17.02,0.573430544782,0.286715272391,0.286702672782,0.143351336391,4.0,111008.0,0.0,4.0,
EGK0893,21.0,30.0,11.0,47.0,27.0,-22.08,-26.35,0.821692967584,0.273897655861,0.286702672782,0.0955675575939,17.0,451212.0,2.0,16.0,
MMB0488,21.0,18.0,16.0,24.0,27.0,-9.02,-12.24,0.841803023372,0.420901511686,0.291982910479,0.145991455239,2.0,68332.0,0.0,2.0,
AAM0658,43.0,35.0,37.0,36.0,22.0,-19.45,-35.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ESA0642,32.0,14.0,44.0,30.0,32.0,-6.06,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CRK0916,32.0,46.0,26.0,19.0,32.0,-10.95,-24.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BBH0810,40.0,25.0,10.0,21.0,32.0,-14.85,-15.77,0.541232317883,0.270616158941,0.286702672782,0.143351336391,29.0,863012.0,0.0,19.0,
JRF0835,44.0,33.0,18.0,37.0,18.0,-25.57,-34.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SJC0333,22.0,39.0,31.0,36.0,29.0,-13.61,-27.51,0.296102399651,0.296102399651,0.291982910479,0.291982910479,1.0,21943.0,0.0,1.0,
HCS0003,35.0,28.0,14.0,15.0,30.0,-10.73,-14.8,0.893557448122,0.297852482707,0.341355100343,0.113785033448,3.0,91549.0,1.0,3.0,
EMB0531,31.0,41.0,31.0,36.0,36.0,-14.95,-27.35,0.606890327484,0.303445163742,0.341355100343,0.170677550172,6.0,178972.0,7.0,6.0,
JIM0095,10.0,18.0,21.0,15.0,35.0,1.32,-2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KJS0618,19.0,15.0,20.0,10.0,37.0,1.48,-0.46,0.28378888189,0.28378888189,0.286702672782,0.286702672782,26.0,764232.0,16.0,18.0,
EBC0390,40.0,40.0,40.0,22.0,33.0,-9.94,-25.91,0.267984889445,0.267984889445,0.341355100343,0.341355100343,1.0,28046.0,0.0,1.0,
WGS0516,11.0,20.0,39.0,20.0,29.0,1.61,-10.8,0.254600504268,0.254600504268,0.286702672782,0.286702672782,2.0,36288.0,0.0,2.0,
NGF0157,45.0,38.0,22.0,46.0,32.0,-26.18,-34.43,0.360187945279,0.360187945279,0.341355100343,0.341355100343,1.0,19744.0,0.0,1.0,
KAT0489,22.0,41.0,36.0,23.0,26.0,-7.81,-25.07,0.616918642634,0.308459321317,0.341355100343,0.170677550172,2.0,52146.0,1.0,2.0,
CCH0685,47.0,24.0,42.0,34.0,29.0,-15.1,-27.66,1.17959177946,0.294897944864,0.341355100343,0.0853387750858,27.0,807001.0,30.0,19.0,
DMM0623,36.0,27.0,21.0,39.0,30.0,-19.44,-25.29,1.60339519127,0.320679038253,0.30438175398,0.0608763507961,27.0,857525.0,27.0,22.0,
SAH0599,13.0,22.0,44.0,18.0,22.0,1.12,-15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CPG0322,17.0,13.0,19.0,24.0,36.0,-4.11,-5.17,0.808826058421,0.26960868614,0.30438175398,0.10146058466,3.0,88179.0,2.0,3.0,
