user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, avg_dis_ocean, dis_os, avg_dis_os,cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
CJV0286,18.0,14.0,17.0,13.0,26.0,-2.74,-5.81,1.25012481535,0.312531203839,0.291982910479,0.0729957276197,10.0,310329.0,2.0,10.0,
TDG0962,42.0,40.0,36.0,26.0,21.0,-16.14,-33.21,0.315137204261,0.315137204261,0.30438175398,0.30438175398,1.0,23037.0,3.0,1.0,
SVL0803,27.0,35.0,20.0,36.0,32.0,-16.5,-24.27,1.51920077871,0.303840155741,0.341355100343,0.0682710200686,5.0,144425.0,2.0,4.0,
MDM0625,18.0,42.0,36.0,27.0,24.0,-8.97,-27.09,4.94472459774,0.290866152808,0.291982910479,0.0171754653223,207.0,6240945.0,65.0,107.0,
GMF0738,30.0,40.0,45.0,20.0,18.0,-8.43,-30.24,3.85626941659,0.296636108968,0.291982910479,0.022460223883,225.0,6988063.0,0.0,111.0,
BER0314,23.0,20.0,18.0,19.0,32.0,-6.09,-9.46,2.06458316658,0.294940452368,0.30438175398,0.0434831077115,143.0,4283177.0,27.0,92.0,
AMR0400,19.0,16.0,47.0,28.0,28.0,-1.83,-15.75,1.4094169361,0.281883387219,0.30438175398,0.0608763507961,5.0,154573.0,0.0,5.0,
YCE0983,39.0,21.0,42.0,30.0,36.0,-8.82,-19.41,1.48153803223,0.296307606445,0.341355100343,0.0682710200686,5.0,146835.0,6.0,5.0,
BJW0619,30.0,43.0,47.0,21.0,39.0,-3.8,-22.34,2.81790565718,0.281790565718,0.341355100343,0.0341355100343,151.0,4435807.0,56.0,90.0,
TYB0779,24.0,20.0,35.0,36.0,34.0,-8.97,-17.78,0.882527538786,0.294175846262,0.341355100343,0.113785033448,3.0,88013.0,1.0,3.0,
MAS0025,23.0,14.0,20.0,21.0,23.0,-7.65,-12.11,1.95444511818,0.279206445455,0.341355100343,0.0487650143347,7.0,198025.0,0.0,6.0,
KBL0260,16.0,15.0,48.0,16.0,32.0,5.6,-7.88,0.624353169561,0.312176584781,0.286702672782,0.143351336391,111.0,3291725.0,0.0,74.0,
GHL0460,21.0,37.0,24.0,17.0,35.0,-5.13,-14.93,0.919073379146,0.306357793049,0.341355100343,0.113785033448,4.0,124972.0,9.0,4.0,
FMG0527,43.0,38.0,35.0,38.0,28.0,-19.85,-34.09,2.02067719555,0.288668170793,0.286702672782,0.0409575246831,67.0,1971859.0,69.0,53.0,
HCL0651,21.0,19.0,44.0,36.0,33.0,-5.9,-18.14,0.860964733292,0.286988244431,0.286702672782,0.0955675575939,24.0,736464.0,24.0,22.0,
SCP0130,42.0,18.0,35.0,32.0,24.0,-14.73,-24.46,0.57843496202,0.28921748101,0.286702672782,0.143351336391,17.0,521281.0,25.0,16.0,
CMW0783,21.0,35.0,14.0,16.0,26.0,-9.04,-16.67,1.18737480553,0.296843701381,0.341355100343,0.0853387750858,4.0,120786.0,0.0,4.0,
RKF0164,40.0,42.0,17.0,18.0,42.0,-12.13,-18.16,0.829020683704,0.276340227901,0.341355100343,0.113785033448,3.0,100370.0,3.0,3.0,
DOL0332,32.0,40.0,41.0,18.0,24.0,-7.73,-26.62,1.24506551094,0.311266377734,0.30438175398,0.0760954384951,4.0,140640.0,5.0,4.0,
RSC0089,41.0,26.0,35.0,21.0,29.0,-9.78,-20.87,2.19163146066,0.313090208665,0.30438175398,0.0434831077115,165.0,4753352.0,112.0,95.0,
CCM0136,16.0,16.0,39.0,40.0,29.0,-7.85,-18.49,0.259438125101,0.259438125101,0.286702672782,0.286702672782,8.0,244951.0,8.0,8.0,
NCH0179,17.0,12.0,40.0,17.0,25.0,1.67,-9.55,1.80428413644,0.257754876634,0.341355100343,0.0487650143347,7.0,220129.0,8.0,7.0,
NBH0256,41.0,43.0,14.0,21.0,22.0,-19.43,-29.12,2.15945274533,0.308493249333,0.341355100343,0.0487650143347,142.0,4402500.0,115.0,85.0,
ORG0339,50.0,28.0,46.0,47.0,20.0,-23.39,-40.21,0.25107712084,0.25107712084,0.341355100343,0.341355100343,1.0,46915.0,0.0,1.0,
FRR0832,43.0,40.0,25.0,19.0,30.0,-14.02,-25.04,0.575376584459,0.287688292229,0.341355100343,0.170677550172,8.0,262199.0,9.0,8.0,
MSD0939,24.0,37.0,15.0,42.0,31.0,-19.99,-26.73,1.47065435638,0.294130871276,0.30438175398,0.0608763507961,8.0,260347.0,4.0,8.0,
OQH0183,34.0,38.0,18.0,33.0,23.0,-20.45,-30.1,1.489687874,0.297937574799,0.30438175398,0.0608763507961,5.0,164004.0,0.0,5.0,
BSH0445,38.0,22.0,30.0,15.0,21.0,-8.83,-19.06,0.876351327785,0.292117109262,0.341355100343,0.113785033448,28.0,832600.0,15.0,23.0,
KSP0357,41.0,40.0,29.0,19.0,24.0,-13.86,-27.84,1.75433450763,0.292389084605,0.341355100343,0.0568925167239,62.0,1801929.0,21.0,46.0,
NGO0690,43.0,41.0,41.0,17.0,24.0,-10.76,-29.4,2.99969730438,0.299969730438,0.286702672782,0.0286702672782,131.0,4124710.0,76.0,90.0,
VCC0396,21.0,45.0,16.0,37.0,23.0,-19.89,-31.33,1.76399375203,0.293998958672,0.341355100343,0.0568925167239,6.0,178918.0,4.0,6.0,
WDD0366,43.0,42.0,17.0,19.0,28.0,-16.82,-25.9,2.07196023008,0.295994318583,0.341355100343,0.0487650143347,37.0,1179958.0,33.0,31.0,
KPP0452,44.0,46.0,44.0,16.0,19.0,-11.88,-34.15,0.558950199866,0.279475099933,0.286702672782,0.143351336391,3.0,75370.0,3.0,3.0,
RTO0313,44.0,45.0,25.0,17.0,27.0,-14.98,-28.08,2.73009514779,0.30334390531,0.286702672782,0.0318558525313,142.0,4313453.0,132.0,93.0,
ABM0845,45.0,21.0,35.0,50.0,29.0,-22.65,-31.56,0.307558904126,0.307558904126,0.286702672782,0.286702672782,6.0,201214.0,14.0,6.0,
VIA0063,40.0,34.0,19.0,50.0,33.0,-26.27,-32.23,3.05972726319,0.305972726319,0.341355100343,0.0341355100343,105.0,3189972.0,36.0,74.0,
CCW0031,33.0,47.0,30.0,39.0,33.0,-18.77,-33.01,2.03019713908,0.290028162726,0.341355100343,0.0487650143347,7.0,156772.0,4.0,7.0,
IYB0918,17.0,21.0,42.0,14.0,30.0,3.22,-10.17,0.562024504924,0.281012252462,0.341355100343,0.170677550172,2.0,59212.0,0.0,2.0,
ORM0669,44.0,39.0,28.0,39.0,36.0,-20.57,-30.59,1.49082052641,0.298164105282,0.341355100343,0.0682710200686,5.0,177108.0,3.0,5.0,
MJB0588,39.0,24.0,15.0,47.0,38.0,-22.88,-23.52,0.605815860134,0.302907930067,0.341355100343,0.170677550172,3.0,84270.0,1.0,3.0,
ALB0892,25.0,19.0,44.0,22.0,30.0,-1.8,-14.81,1.67028671867,0.278381119779,0.341355100343,0.0568925167239,34.0,1056606.0,11.0,27.0,
LIM0674,18.0,13.0,35.0,49.0,20.0,-15.0,-25.11,1.29638177567,0.259276355135,0.341355100343,0.0682710200686,5.0,153044.0,1.0,5.0,
LHN0151,13.0,15.0,19.0,32.0,26.0,-9.07,-13.03,1.17605630186,0.294014075465,0.341355100343,0.0853387750858,4.0,130411.0,7.0,4.0,
WTR0563,47.0,45.0,46.0,15.0,31.0,-8.81,-28.65,1.10380845081,0.275952112703,0.30438175398,0.0760954384951,20.0,640367.0,0.0,17.0,
MKS0204,21.0,30.0,21.0,16.0,31.0,-5.29,-12.96,1.85905154085,0.309841923475,0.341355100343,0.0568925167239,8.0,221780.0,0.0,8.0,
AAW0353,49.0,45.0,19.0,25.0,34.0,-19.74,-28.6,1.42640757601,0.285281515202,0.291982910479,0.0583965820958,8.0,194031.0,0.0,8.0,
WJD0576,40.0,20.0,23.0,38.0,26.0,-19.55,-24.92,0.358117938876,0.358117938876,0.286702672782,0.286702672782,2.0,78273.0,0.0,2.0,
ILH0958,28.0,17.0,20.0,19.0,24.0,-8.53,-13.39,0.280991438079,0.280991438079,0.341355100343,0.341355100343,1.0,45979.0,0.0,1.0,
TLK0993,41.0,36.0,40.0,35.0,22.0,-17.83,-34.9,1.45288271273,0.290576542547,0.341355100343,0.0682710200686,5.0,176408.0,0.0,5.0,
WAB0143,43.0,43.0,24.0,22.0,33.0,-15.32,-26.06,1.48343020692,0.296686041383,0.341355100343,0.0682710200686,5.0,141269.0,0.0,5.0,
RAG0275,23.0,38.0,35.0,41.0,32.0,-14.18,-28.44,1.41689715356,0.283379430713,0.341355100343,0.0682710200686,6.0,182177.0,7.0,6.0,
LQC0479,27.0,38.0,34.0,17.0,36.0,-4.35,-17.6,2.93214353816,0.293214353816,0.291982910479,0.0291982910479,52.0,1517295.0,0.0,44.0,
KWC0004,23.0,38.0,39.0,20.0,27.0,-5.35,-22.66,3.27152874441,0.297411704037,0.30438175398,0.0276710685437,13.0,375711.0,2.0,13.0,
CJK0200,40.0,29.0,24.0,38.0,31.0,-19.54,-26.65,1.232169904,0.308042475999,0.341355100343,0.0853387750858,4.0,91040.0,0.0,4.0,
FEB0306,40.0,42.0,26.0,25.0,31.0,-15.53,-27.28,0.766465117632,0.383232558816,0.286702672782,0.143351336391,7.0,203823.0,2.0,7.0,
IJM0776,41.0,35.0,19.0,41.0,32.0,-23.1,-29.7,0.612969991154,0.306484995577,0.30438175398,0.15219087699,2.0,67351.0,1.0,2.0,
NKH0807,45.0,44.0,40.0,22.0,20.0,-15.2,-35.03,1.72510441528,0.345020883055,0.341355100343,0.0682710200686,151.0,4688573.0,82.0,99.0,
JMC0925,33.0,10.0,23.0,19.0,31.0,-6.48,-8.63,2.48664890933,0.276294323259,0.30438175398,0.0338201948867,10.0,346819.0,10.0,10.0,
SBH0537,34.0,21.0,14.0,13.0,33.0,-7.73,-9.24,3.21043047781,0.291857316165,0.291982910479,0.0265439009526,30.0,872835.0,25.0,25.0,
JJB0700,15.0,19.0,39.0,37.0,28.0,-6.98,-18.8,0.527775218221,0.26388760911,0.341355100343,0.170677550172,2.0,46095.0,5.0,2.0,
AIS0405,40.0,45.0,14.0,37.0,35.0,-23.21,-30.2,0.954418010572,0.318139336857,0.341355100343,0.113785033448,3.0,93298.0,2.0,3.0,
HAH0760,34.0,17.0,22.0,37.0,30.0,-16.13,-19.69,0.916393942426,0.305464647475,0.341355100343,0.113785033448,3.0,103194.0,2.0,3.0,
AHD0848,24.0,30.0,49.0,16.0,30.0,0.57,-17.54,0.257882947048,0.257882947048,0.286702672782,0.286702672782,4.0,83477.0,13.0,4.0,
LDM0587,49.0,20.0,23.0,21.0,26.0,-14.94,-20.2,0.591445305827,0.295722652914,0.341355100343,0.170677550172,2.0,56081.0,0.0,2.0,
AJN0607,45.0,42.0,16.0,47.0,23.0,-30.91,-40.11,3.35412135691,0.279510113076,0.341355100343,0.0284462583619,145.0,4319936.0,145.0,88.0,
BBS0039,44.0,37.0,34.0,21.0,40.0,-10.05,-21.17,3.0074996477,0.30074996477,0.341355100343,0.0341355100343,276.0,8395425.0,208.0,113.0,
EIS0041,41.0,44.0,17.0,48.0,30.0,-28.53,-37.23,2.88824432415,0.288824432415,0.286702672782,0.0286702672782,237.0,6912570.0,180.0,102.0,
MLG0475,45.0,16.0,18.0,19.0,25.0,-13.73,-16.49,0.555305728348,0.277652864174,0.286702672782,0.143351336391,4.0,161060.0,1.0,4.0,
EPW0434,32.0,36.0,38.0,22.0,33.0,-7.4,-21.91,0.614493189087,0.307246594543,0.341355100343,0.170677550172,13.0,435295.0,9.0,11.0,
JAM0382,25.0,23.0,41.0,17.0,23.0,-2.72,-17.45,0.863086686215,0.287695562072,0.341355100343,0.113785033448,3.0,95869.0,0.0,3.0,
NCK0295,31.0,30.0,38.0,36.0,34.0,-11.92,-24.29,0.299295054019,0.299295054019,0.286702672782,0.286702672782,4.0,115398.0,0.0,4.0,
LJT0817,39.0,43.0,38.0,39.0,24.0,-20.09,-37.94,1.98854610158,0.284078014511,0.30438175398,0.0434831077115,147.0,4441692.0,167.0,95.0,
CAM0102,31.0,44.0,19.0,15.0,27.0,-11.56,-22.85,0.27123143526,0.27123143526,0.341355100343,0.341355100343,1.0,24977.0,0.0,1.0,
SOG0411,26.0,19.0,21.0,24.0,23.0,-10.39,-16.41,2.40137792962,0.300172241202,0.30438175398,0.0380477192476,74.0,2152678.0,59.0,58.0,
KSH0569,15.0,39.0,23.0,14.0,22.0,-5.73,-19.07,1.67484385894,0.279140643156,0.30438175398,0.0507302923301,23.0,685182.0,36.0,19.0,
BDI0533,37.0,36.0,15.0,41.0,19.0,-26.18,-34.77,2.05239413086,0.293199161551,0.341355100343,0.0487650143347,73.0,2217395.0,72.0,58.0,
PMJ0564,30.0,21.0,40.0,14.0,39.0,0.98,-8.95,1.91541969125,0.273631384464,0.341355100343,0.0487650143347,37.0,1236568.0,40.0,28.0,
HGG0240,20.0,26.0,24.0,36.0,31.0,-12.2,-19.51,2.36102009835,0.295127512294,0.341355100343,0.0426693875429,99.0,2926794.0,81.0,66.0,
MGS0974,17.0,39.0,39.0,40.0,27.0,-12.31,-29.8,1.20732129032,0.30183032258,0.341355100343,0.0853387750858,5.0,170024.0,3.0,5.0,
DHM0937,43.0,22.0,21.0,15.0,24.0,-11.86,-17.82,0.574596507747,0.287298253874,0.30438175398,0.15219087699,3.0,95850.0,2.0,3.0,
ENC0234,21.0,23.0,32.0,19.0,23.0,-4.63,-16.19,2.38424031882,0.298030039852,0.30438175398,0.0380477192476,9.0,356172.0,1.0,9.0,
CEB0210,42.0,24.0,44.0,23.0,34.0,-7.17,-19.79,1.45907238338,0.291814476676,0.341355100343,0.0682710200686,5.0,174475.0,3.0,5.0,
YJV0699,17.0,25.0,30.0,13.0,31.0,0.25,-9.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BMT0528,33.0,25.0,39.0,25.0,30.0,-7.7,-20.08,2.1437059154,0.3062437022,0.286702672782,0.0409575246831,59.0,1901275.0,68.0,52.0,
CJC0494,40.0,39.0,39.0,42.0,42.0,-16.47,-29.32,3.83590928942,0.29506994534,0.30438175398,0.0234139810754,93.0,2813683.0,53.0,68.0,
SOB0360,42.0,22.0,40.0,16.0,32.0,-5.32,-16.5,2.61702660664,0.290780734071,0.341355100343,0.0379283444826,51.0,1539695.0,0.0,40.0,
GCS0571,22.0,18.0,16.0,23.0,32.0,-7.69,-9.73,0.303315053391,0.303315053391,0.286702672782,0.286702672782,1.0,30471.0,0.0,1.0,
BJP0134,42.0,17.0,44.0,21.0,39.0,-3.99,-13.54,0.268858186002,0.268858186002,0.286702672782,0.286702672782,4.0,99883.0,3.0,4.0,
KBP0008,23.0,18.0,40.0,11.0,34.0,3.65,-7.0,2.19306569292,0.274133211615,0.341355100343,0.0426693875429,9.0,255134.0,4.0,9.0,
FLM0213,20.0,41.0,46.0,15.0,24.0,-1.75,-23.43,1.13384183928,0.28346045982,0.341355100343,0.0853387750858,4.0,142599.0,0.0,4.0,
RRP0568,43.0,50.0,38.0,18.0,33.0,-11.22,-29.18,1.17215789809,0.293039474522,0.341355100343,0.0853387750858,20.0,654600.0,29.0,16.0,
MCF0600,39.0,49.0,13.0,26.0,27.0,-20.99,-30.84,0.55866310633,0.279331553165,0.341355100343,0.170677550172,2.0,44176.0,0.0,2.0,
SAA0999,20.0,17.0,34.0,11.0,36.0,3.69,-4.15,2.78631127457,0.278631127457,0.341355100343,0.0341355100343,153.0,4479797.0,177.0,94.0,
THR0873,37.0,44.0,21.0,40.0,38.0,-20.97,-29.67,3.4227891889,0.311162653537,0.341355100343,0.0310322818494,184.0,5375929.0,176.0,108.0,
KRM0541,40.0,20.0,38.0,36.0,23.0,-15.66,-27.31,2.09470435046,0.299243478637,0.341355100343,0.0487650143347,145.0,4376717.0,31.0,90.0,
KSP0966,42.0,36.0,19.0,24.0,35.0,-15.53,-22.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LOF0311,41.0,15.0,36.0,10.0,32.0,-2.32,-10.23,2.61009679478,0.290010754976,0.341355100343,0.0379283444826,167.0,4867008.0,105.0,105.0,
MBR0724,33.0,44.0,18.0,35.0,31.0,-20.05,-29.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FSC0601,37.0,30.0,37.0,15.0,30.0,-5.9,-18.94,2.40601205088,0.30075150636,0.341355100343,0.0426693875429,127.0,3766089.0,33.0,82.0,
MLP0668,40.0,17.0,16.0,43.0,33.0,-21.29,-21.52,2.26340373289,0.282925466611,0.341355100343,0.0426693875429,10.0,228649.0,17.0,10.0,
CUD0795,12.0,40.0,30.0,44.0,24.0,-15.66,-30.96,2.23154894682,0.278943618352,0.341355100343,0.0426693875429,9.0,272117.0,6.0,9.0,
AKR0057,50.0,41.0,20.0,18.0,30.0,-17.1,-26.22,2.21616759,0.277020948749,0.341355100343,0.0426693875429,8.0,219235.0,0.0,8.0,
GZC0735,44.0,16.0,15.0,27.0,25.0,-17.62,-19.16,3.709017765,0.285309058846,0.341355100343,0.0262580846418,273.0,8129067.0,266.0,128.0,
HLH0512,15.0,42.0,36.0,22.0,32.0,-4.0,-20.53,1.68283673017,0.280472788362,0.286702672782,0.047783778797,91.0,2692043.0,73.0,77.0,
NJB0243,23.0,35.0,37.0,24.0,34.0,-5.41,-19.45,1.77483337815,0.295805563026,0.30438175398,0.0507302923301,104.0,3128581.0,28.0,77.0,
GCS0518,41.0,36.0,23.0,38.0,21.0,-23.61,-34.56,1.83330879658,0.305551466097,0.341355100343,0.0568925167239,60.0,1942819.0,0.0,54.0,
NMC0486,42.0,10.0,23.0,21.0,27.0,-11.0,-13.58,3.40342179979,0.283618483316,0.341355100343,0.0284462583619,64.0,1758713.0,0.0,55.0,
KMB0922,43.0,43.0,17.0,24.0,27.0,-19.37,-28.86,1.39343642813,0.348359107034,0.30438175398,0.0760954384951,4.0,93983.0,4.0,3.0,
CFM0767,46.0,23.0,22.0,35.0,29.0,-20.07,-24.98,0.29334992027,0.29334992027,0.341355100343,0.341355100343,1.0,47184.0,0.0,1.0,
HAD0246,44.0,39.0,32.0,45.0,38.0,-21.67,-32.59,2.63144951916,0.292383279906,0.341355100343,0.0379283444826,183.0,5284806.0,206.0,131.0,
ANP0555,13.0,40.0,42.0,23.0,28.0,-2.97,-22.16,1.64043549222,0.27340591537,0.30438175398,0.0507302923301,163.0,5104235.0,0.0,98.0,
LBF0214,18.0,44.0,18.0,38.0,28.0,-17.56,-28.44,4.01665438969,0.286903884978,0.341355100343,0.0243825071674,17.0,476895.0,6.0,17.0,
DJB0159,20.0,37.0,27.0,38.0,37.0,-12.63,-22.71,1.97494221379,0.282134601971,0.30438175398,0.0434831077115,7.0,221448.0,8.0,7.0,
BWP0202,20.0,36.0,15.0,25.0,28.0,-12.04,-19.73,1.46660356532,0.293320713063,0.341355100343,0.0682710200686,5.0,155117.0,6.0,5.0,
FFC0891,38.0,10.0,39.0,50.0,39.0,-15.39,-20.75,1.88728912911,0.269612732729,0.291982910479,0.0417118443541,21.0,639081.0,30.0,18.0,
AJR0932,46.0,30.0,35.0,12.0,29.0,-8.05,-20.19,1.9850760588,0.283582294114,0.341355100343,0.0487650143347,7.0,229949.0,0.0,7.0,
BDV0168,45.0,31.0,19.0,21.0,31.0,-15.3,-21.21,3.31695300669,0.301541182427,0.30438175398,0.0276710685437,87.0,2498729.0,45.0,69.0,
CQH0730,21.0,18.0,37.0,49.0,27.0,-14.52,-25.01,4.10881424764,0.273920949842,0.30438175398,0.020292116932,273.0,8065684.0,97.0,124.0,
JCR0289,32.0,43.0,33.0,33.0,29.0,-15.46,-30.78,0.598610000332,0.299305000166,0.286702672782,0.143351336391,9.0,265911.0,5.0,9.0,
AES0827,39.0,40.0,34.0,38.0,23.0,-20.42,-36.2,1.2478266916,0.311956672901,0.286702672782,0.0716756681955,5.0,162390.0,0.0,5.0,
SLP0762,26.0,13.0,40.0,18.0,26.0,-1.38,-12.18,0.312305410288,0.312305410288,0.30438175398,0.30438175398,1.0,22274.0,1.0,1.0,
CLD0894,19.0,21.0,50.0,16.0,36.0,5.2,-9.63,1.63303510396,0.272172517327,0.341355100343,0.0568925167239,14.0,414749.0,0.0,14.0,
LCD0622,30.0,26.0,13.0,14.0,26.0,-9.69,-14.02,2.9165654579,0.29165654579,0.341355100343,0.0341355100343,163.0,5148954.0,0.0,100.0,
CMB0912,46.0,43.0,16.0,22.0,31.0,-18.7,-26.79,2.78196262026,0.278196262026,0.341355100343,0.0341355100343,10.0,288006.0,3.0,10.0,
ZKS0899,47.0,20.0,42.0,43.0,30.0,-18.09,-29.12,1.52801132432,0.305602264864,0.341355100343,0.0682710200686,17.0,536670.0,3.0,15.0,
JCV0245,40.0,44.0,22.0,20.0,27.0,-15.66,-27.51,1.57156455347,0.314312910693,0.30438175398,0.0608763507961,100.0,3014056.0,16.0,72.0,
AMH0794,43.0,42.0,33.0,40.0,31.0,-21.13,-35.02,2.67899513753,0.297666126393,0.341355100343,0.0379283444826,11.0,266924.0,11.0,11.0,
FKB0163,39.0,35.0,25.0,39.0,22.0,-22.54,-33.8,1.21000661095,0.302501652737,0.30438175398,0.0760954384951,5.0,163972.0,1.0,5.0,
AKC0924,40.0,44.0,35.0,37.0,27.0,-19.72,-36.04,0.593947086385,0.296973543193,0.30438175398,0.15219087699,5.0,136330.0,2.0,5.0,
ILR0304,20.0,22.0,18.0,46.0,30.0,-17.6,-21.6,1.1071864025,0.276796600626,0.286702672782,0.0716756681955,11.0,324983.0,3.0,11.0,
AJF0370,37.0,33.0,11.0,15.0,36.0,-11.44,-14.32,3.03972817505,0.303972817505,0.341355100343,0.0341355100343,43.0,1256323.0,33.0,36.0,
OKC0107,32.0,40.0,16.0,47.0,35.0,-23.81,-30.34,1.25167989328,0.31291997332,0.341355100343,0.0853387750858,28.0,910692.0,14.0,23.0,
OCS0865,29.0,24.0,43.0,35.0,32.0,-9.16,-22.28,3.77404547803,0.290311190617,0.341355100343,0.0262580846418,160.0,4907877.0,149.0,97.0,
UJC0737,16.0,12.0,12.0,38.0,25.0,-14.06,-14.55,3.22035153951,0.268362628293,0.30438175398,0.025365146165,195.0,5879070.0,136.0,95.0,
MCF0327,39.0,41.0,24.0,44.0,25.0,-25.18,-36.96,1.65208845589,0.275348075982,0.286702672782,0.047783778797,199.0,5803743.0,0.0,115.0,
SGS0268,47.0,45.0,30.0,19.0,22.0,-16.69,-32.6,1.95747356332,0.279639080474,0.30438175398,0.0434831077115,7.0,193619.0,2.0,7.0,
BNG0237,39.0,36.0,36.0,47.0,27.0,-22.19,-36.49,2.84322598623,0.284322598623,0.341355100343,0.0341355100343,125.0,3590102.0,168.0,84.0,
OSH0655,16.0,21.0,42.0,39.0,28.0,-7.71,-21.11,1.69008699707,0.281681166178,0.341355100343,0.0568925167239,38.0,1104346.0,21.0,34.0,
CSB0080,35.0,19.0,39.0,34.0,36.0,-9.77,-18.81,1.50911131744,0.301822263489,0.30438175398,0.0608763507961,116.0,3311112.0,0.0,80.0,
ERH0449,44.0,15.0,35.0,17.0,25.0,-8.16,-17.02,1.22824909701,0.307062274252,0.341355100343,0.0853387750858,6.0,147048.0,0.0,6.0,
EGK0893,21.0,30.0,11.0,47.0,27.0,-22.08,-26.35,0.821692967584,0.273897655861,0.286702672782,0.0955675575939,17.0,451212.0,2.0,16.0,
MMB0488,21.0,18.0,16.0,24.0,27.0,-9.02,-12.24,3.37830967029,0.307119060936,0.341355100343,0.0310322818494,71.0,2201981.0,38.0,54.0,
AAM0658,43.0,35.0,37.0,36.0,22.0,-19.45,-35.01,1.2636555451,0.315913886274,0.341355100343,0.0853387750858,29.0,917358.0,24.0,28.0,
ESA0642,32.0,14.0,44.0,30.0,32.0,-6.06,-16.7,1.71139407045,0.285232345075,0.286702672782,0.047783778797,26.0,805371.0,0.0,24.0,
CRK0916,32.0,46.0,26.0,19.0,32.0,-10.95,-24.11,0.288160106682,0.288160106682,0.341355100343,0.341355100343,1.0,20534.0,0.0,1.0,
BBH0810,40.0,25.0,10.0,21.0,32.0,-14.85,-15.77,2.08039606326,0.297199437608,0.286702672782,0.0409575246831,140.0,4272739.0,0.0,85.0,
JRF0835,44.0,33.0,18.0,37.0,18.0,-25.57,-34.39,0.955043283578,0.318347761193,0.286702672782,0.0955675575939,7.0,206816.0,2.0,7.0,
SJC0333,22.0,39.0,31.0,36.0,29.0,-13.61,-27.51,0.296102399651,0.296102399651,0.291982910479,0.291982910479,1.0,21943.0,0.0,1.0,
HCS0003,35.0,28.0,14.0,15.0,30.0,-10.73,-14.8,3.88595628145,0.298919713958,0.341355100343,0.0262580846418,14.0,426935.0,5.0,14.0,
EMB0531,31.0,41.0,31.0,36.0,36.0,-14.95,-27.35,1.75600241913,0.292667069855,0.286702672782,0.047783778797,53.0,1613596.0,59.0,43.0,
JIM0095,10.0,18.0,21.0,15.0,35.0,1.32,-2.64,1.85378491898,0.264826416997,0.341355100343,0.0487650143347,8.0,272666.0,3.0,8.0,
KJS0618,19.0,15.0,20.0,10.0,37.0,1.48,-0.46,3.27393188815,0.272827657346,0.30438175398,0.025365146165,178.0,5258658.0,126.0,101.0,
EBC0390,40.0,40.0,40.0,22.0,33.0,-9.94,-25.91,2.46964773673,0.274405304082,0.341355100343,0.0379283444826,10.0,331681.0,0.0,10.0,
WGS0516,11.0,20.0,39.0,20.0,29.0,1.61,-10.8,1.84183513549,0.306972522582,0.286702672782,0.047783778797,55.0,1515757.0,0.0,50.0,
