user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, avg_dis_ocean, dis_os, avg_dis_os,cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
ILH0958,28.0,17.0,20.0,19.0,24.0,-8.53,-13.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TLK0993,41.0,36.0,40.0,35.0,22.0,-17.83,-34.9,1.15683659542,0.289209148855,0.341355100343,0.0853387750858,4.0,147327.0,0.0,4.0,
WAB0143,43.0,43.0,24.0,22.0,33.0,-15.32,-26.06,0.590976761589,0.295488380795,0.341355100343,0.170677550172,2.0,55222.0,0.0,2.0,
RAG0275,23.0,38.0,35.0,41.0,32.0,-14.18,-28.44,0.269040781361,0.269040781361,0.341355100343,0.341355100343,2.0,51223.0,0.0,2.0,
LQC0479,27.0,38.0,34.0,17.0,36.0,-4.35,-17.6,2.33784296218,0.292230370272,0.291982910479,0.0364978638099,50.0,1461377.0,0.0,42.0,
KWC0004,23.0,38.0,39.0,20.0,27.0,-5.35,-22.66,0.59777206738,0.29888603369,0.341355100343,0.170677550172,3.0,104608.0,0.0,3.0,
CJK0200,40.0,29.0,24.0,38.0,31.0,-19.54,-26.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FEB0306,40.0,42.0,26.0,25.0,31.0,-15.53,-27.28,0.450633701796,0.450633701796,0.341355100343,0.341355100343,1.0,22427.0,1.0,1.0,
IJM0776,41.0,35.0,19.0,41.0,32.0,-23.1,-29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NKH0807,45.0,44.0,40.0,22.0,20.0,-15.2,-35.03,1.19918023217,0.399726744056,0.341355100343,0.113785033448,13.0,456028.0,10.0,12.0,
JMC0925,33.0,10.0,23.0,19.0,31.0,-6.48,-8.63,1.09057927354,0.272644818385,0.341355100343,0.0853387750858,4.0,156244.0,3.0,4.0,
SBH0537,34.0,21.0,14.0,13.0,33.0,-7.73,-9.24,1.18011354711,0.295028386778,0.341355100343,0.0853387750858,22.0,634199.0,18.0,17.0,
JJB0700,15.0,19.0,39.0,37.0,28.0,-6.98,-18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AIS0405,40.0,45.0,14.0,37.0,35.0,-23.21,-30.2,0.318857983494,0.318857983494,0.341355100343,0.341355100343,1.0,29410.0,2.0,1.0,
HAH0760,34.0,17.0,22.0,37.0,30.0,-16.13,-19.69,0.916393942426,0.305464647475,0.341355100343,0.113785033448,3.0,103194.0,2.0,3.0,
AHD0848,24.0,30.0,49.0,16.0,30.0,0.57,-17.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LDM0587,49.0,20.0,23.0,21.0,26.0,-14.94,-20.2,0.591445305827,0.295722652914,0.341355100343,0.170677550172,2.0,56081.0,0.0,2.0,
AJN0607,45.0,42.0,16.0,47.0,23.0,-30.91,-40.11,1.38400525068,0.276801050136,0.30438175398,0.0608763507961,66.0,2023981.0,73.0,51.0,
BBS0039,44.0,37.0,34.0,21.0,40.0,-10.05,-21.17,1.52047148223,0.304094296446,0.286702672782,0.0573405345564,155.0,4658562.0,140.0,83.0,
EIS0041,41.0,44.0,17.0,48.0,30.0,-28.53,-37.23,1.75081187032,0.291801978387,0.341355100343,0.0568925167239,97.0,2762057.0,67.0,66.0,
MLG0475,45.0,16.0,18.0,19.0,25.0,-13.73,-16.49,0.555305728348,0.277652864174,0.286702672782,0.143351336391,4.0,161060.0,1.0,4.0,
EPW0434,32.0,36.0,38.0,22.0,33.0,-7.4,-21.91,0.329776659239,0.329776659239,0.286702672782,0.286702672782,12.0,404359.0,7.0,10.0,
JAM0382,25.0,23.0,41.0,17.0,23.0,-2.72,-17.45,0.587268621587,0.293634310794,0.341355100343,0.170677550172,2.0,51111.0,0.0,2.0,
NCK0295,31.0,30.0,38.0,36.0,34.0,-11.92,-24.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LJT0817,39.0,43.0,38.0,39.0,24.0,-20.09,-37.94,0.616161403936,0.308080701968,0.341355100343,0.170677550172,20.0,602440.0,30.0,16.0,
CAM0102,31.0,44.0,19.0,15.0,27.0,-11.56,-22.85,0.27123143526,0.27123143526,0.341355100343,0.341355100343,1.0,24977.0,0.0,1.0,
SOG0411,26.0,19.0,21.0,24.0,23.0,-10.39,-16.41,0.577467052745,0.288733526373,0.341355100343,0.170677550172,2.0,87512.0,2.0,2.0,
KSH0569,15.0,39.0,23.0,14.0,22.0,-5.73,-19.07,0.859462952669,0.28648765089,0.341355100343,0.113785033448,20.0,583193.0,33.0,16.0,
BDI0533,37.0,36.0,15.0,41.0,19.0,-26.18,-34.77,0.905896314758,0.301965438253,0.286702672782,0.0955675575939,36.0,1103572.0,38.0,31.0,
PMJ0564,30.0,21.0,40.0,14.0,39.0,0.98,-8.95,1.11065446159,0.277663615397,0.341355100343,0.0853387750858,34.0,1128044.0,36.0,26.0,
HGG0240,20.0,26.0,24.0,36.0,31.0,-12.2,-19.51,1.42433815703,0.284867631406,0.341355100343,0.0682710200686,26.0,780985.0,20.0,20.0,
MGS0974,17.0,39.0,39.0,40.0,27.0,-12.31,-29.8,0.276465178857,0.276465178857,0.30438175398,0.30438175398,1.0,16067.0,0.0,1.0,
DHM0937,43.0,22.0,21.0,15.0,24.0,-11.86,-17.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ENC0234,21.0,23.0,32.0,19.0,23.0,-4.63,-16.19,0.615067146412,0.307533573206,0.291982910479,0.145991455239,2.0,66294.0,0.0,2.0,
CEB0210,42.0,24.0,44.0,23.0,34.0,-7.17,-19.79,0.855653078034,0.285217692678,0.341355100343,0.113785033448,3.0,102940.0,0.0,3.0,
YJV0699,17.0,25.0,30.0,13.0,31.0,0.25,-9.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BMT0528,33.0,25.0,39.0,25.0,30.0,-7.7,-20.08,0.956669896785,0.318889965595,0.286702672782,0.0955675575939,22.0,658224.0,28.0,22.0,
CJC0494,40.0,39.0,39.0,42.0,42.0,-16.47,-29.32,2.67799726731,0.297555251923,0.291982910479,0.0324425456088,89.0,2695727.0,44.0,64.0,
SOB0360,42.0,22.0,40.0,16.0,32.0,-5.32,-16.5,1.47561627398,0.295123254797,0.341355100343,0.0682710200686,47.0,1421092.0,0.0,36.0,
GCS0571,22.0,18.0,16.0,23.0,32.0,-7.69,-9.73,0.303315053391,0.303315053391,0.286702672782,0.286702672782,1.0,30471.0,0.0,1.0,
BJP0134,42.0,17.0,44.0,21.0,39.0,-3.99,-13.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KBP0008,23.0,18.0,40.0,11.0,34.0,3.65,-7.0,0.802104107232,0.267368035744,0.341355100343,0.113785033448,3.0,95990.0,1.0,3.0,
FLM0213,20.0,41.0,46.0,15.0,24.0,-1.75,-23.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RRP0568,43.0,50.0,38.0,18.0,33.0,-11.22,-29.18,0.315731421164,0.315731421164,0.286702672782,0.286702672782,16.0,489190.0,29.0,12.0,
MCF0600,39.0,49.0,13.0,26.0,27.0,-20.99,-30.84,0.267656230816,0.267656230816,0.286702672782,0.286702672782,1.0,19617.0,0.0,1.0,
SAA0999,20.0,17.0,34.0,11.0,36.0,3.69,-4.15,1.10989666601,0.277474166503,0.341355100343,0.0853387750858,29.0,812498.0,38.0,21.0,
THR0873,37.0,44.0,21.0,40.0,38.0,-20.97,-29.67,2.18506478851,0.312152112644,0.286702672782,0.0409575246831,114.0,3380604.0,93.0,76.0,
KRM0541,40.0,20.0,38.0,36.0,23.0,-15.66,-27.31,0.679131559172,0.339565779586,0.341355100343,0.170677550172,46.0,1455530.0,14.0,37.0,
KSP0966,42.0,36.0,19.0,24.0,35.0,-15.53,-22.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LOF0311,41.0,15.0,36.0,10.0,32.0,-2.32,-10.23,1.39956419015,0.27991283803,0.291982910479,0.0583965820958,5.0,153820.0,4.0,5.0,
MBR0724,33.0,44.0,18.0,35.0,31.0,-20.05,-29.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FSC0601,37.0,30.0,37.0,15.0,30.0,-5.9,-18.94,1.21901072687,0.304752681717,0.341355100343,0.0853387750858,53.0,1534639.0,3.0,34.0,
MLP0668,40.0,17.0,16.0,43.0,33.0,-21.29,-21.52,1.13549085317,0.283872713291,0.341355100343,0.0853387750858,4.0,118108.0,12.0,4.0,
CUD0795,12.0,40.0,30.0,44.0,24.0,-15.66,-30.96,0.286535638621,0.286535638621,0.341355100343,0.341355100343,1.0,20541.0,3.0,1.0,
AKR0057,50.0,41.0,20.0,18.0,30.0,-17.1,-26.22,0.843443832777,0.281147944259,0.341355100343,0.113785033448,3.0,68924.0,0.0,3.0,
GZC0735,44.0,16.0,15.0,27.0,25.0,-17.62,-19.16,2.27446429113,0.284308036391,0.291982910479,0.0364978638099,164.0,4948783.0,166.0,86.0,
HLH0512,15.0,42.0,36.0,22.0,32.0,-4.0,-20.53,0.84559684274,0.281865614247,0.286702672782,0.0955675575939,34.0,1043473.0,28.0,30.0,
NJB0243,23.0,35.0,37.0,24.0,34.0,-5.41,-19.45,0.605143936962,0.302571968481,0.341355100343,0.170677550172,2.0,62598.0,0.0,2.0,
GCS0518,41.0,36.0,23.0,38.0,21.0,-23.61,-34.56,0.939865240569,0.313288413523,0.286702672782,0.0955675575939,30.0,998634.0,0.0,26.0,
NMC0486,42.0,10.0,23.0,21.0,27.0,-11.0,-13.58,1.72651304504,0.287752174173,0.341355100343,0.0568925167239,57.0,1585230.0,0.0,48.0,
KMB0922,43.0,43.0,17.0,24.0,27.0,-19.37,-28.86,1.02233993092,0.340779976975,0.341355100343,0.113785033448,3.0,69296.0,4.0,2.0,
CFM0767,46.0,23.0,22.0,35.0,29.0,-20.07,-24.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAD0246,44.0,39.0,32.0,45.0,38.0,-21.67,-32.59,0.882666344817,0.294222114939,0.341355100343,0.113785033448,3.0,107670.0,3.0,3.0,
ANP0555,13.0,40.0,42.0,23.0,28.0,-2.97,-22.16,0.545947590353,0.272973795177,0.286702672782,0.143351336391,44.0,1345716.0,0.0,29.0,
LBF0214,18.0,44.0,18.0,38.0,28.0,-17.56,-28.44,1.7726294411,0.295438240183,0.341355100343,0.0568925167239,6.0,161005.0,2.0,6.0,
DJB0159,20.0,37.0,27.0,38.0,37.0,-12.63,-22.71,0.542937546985,0.271468773493,0.30438175398,0.15219087699,2.0,67322.0,2.0,2.0,
BWP0202,20.0,36.0,15.0,25.0,28.0,-12.04,-19.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FFC0891,38.0,10.0,39.0,50.0,39.0,-15.39,-20.75,1.08109313866,0.270273284664,0.341355100343,0.0853387750858,18.0,532276.0,26.0,16.0,
AJR0932,46.0,30.0,35.0,12.0,29.0,-8.05,-20.19,1.4343934312,0.286878686239,0.30438175398,0.0608763507961,5.0,156033.0,0.0,5.0,
BDV0168,45.0,31.0,19.0,21.0,31.0,-15.3,-21.21,1.85404011007,0.309006685011,0.291982910479,0.0486638184132,7.0,274817.0,5.0,7.0,
CQH0730,21.0,18.0,37.0,49.0,27.0,-14.52,-25.01,2.19427813529,0.274284766911,0.341355100343,0.0426693875429,165.0,5031891.0,64.0,79.0,
JCR0289,32.0,43.0,33.0,33.0,29.0,-15.46,-30.78,0.282375816306,0.282375816306,0.341355100343,0.341355100343,1.0,27616.0,0.0,1.0,
AES0827,39.0,40.0,34.0,38.0,23.0,-20.42,-36.2,0.635174551472,0.317587275736,0.341355100343,0.170677550172,2.0,61138.0,0.0,2.0,
SLP0762,26.0,13.0,40.0,18.0,26.0,-1.38,-12.18,0.312305410288,0.312305410288,0.30438175398,0.30438175398,1.0,22274.0,1.0,1.0,
CLD0894,19.0,21.0,50.0,16.0,36.0,5.2,-9.63,1.35618064678,0.271236129356,0.30438175398,0.0608763507961,13.0,398504.0,0.0,13.0,
LCD0622,30.0,26.0,13.0,14.0,26.0,-9.69,-14.02,1.5093431946,0.30186863892,0.341355100343,0.0682710200686,62.0,1806531.0,0.0,45.0,
CMB0912,46.0,43.0,16.0,22.0,31.0,-18.7,-26.79,1.98506351639,0.283580502342,0.341355100343,0.0487650143347,7.0,212673.0,2.0,7.0,
ZKS0899,47.0,20.0,42.0,43.0,30.0,-18.09,-29.12,1.24266029901,0.310665074753,0.30438175398,0.0760954384951,16.0,496440.0,3.0,14.0,
JCV0245,40.0,44.0,22.0,20.0,27.0,-15.66,-27.51,0.557754153005,0.278877076503,0.291982910479,0.145991455239,2.0,86345.0,0.0,2.0,
AMH0794,43.0,42.0,33.0,40.0,31.0,-21.13,-35.02,0.873779233483,0.291259744494,0.341355100343,0.113785033448,4.0,102783.0,2.0,4.0,
FKB0163,39.0,35.0,25.0,39.0,22.0,-22.54,-33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AKC0924,40.0,44.0,35.0,37.0,27.0,-19.72,-36.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ILR0304,20.0,22.0,18.0,46.0,30.0,-17.6,-21.6,0.305185821632,0.305185821632,0.341355100343,0.341355100343,1.0,27730.0,0.0,1.0,
AJF0370,37.0,33.0,11.0,15.0,36.0,-11.44,-14.32,0.62517243329,0.312586216645,0.286702672782,0.143351336391,35.0,1066797.0,26.0,28.0,
OKC0107,32.0,40.0,16.0,47.0,35.0,-23.81,-30.34,0.699277933284,0.349638966642,0.286702672782,0.143351336391,26.0,839978.0,14.0,21.0,
OCS0865,29.0,24.0,43.0,35.0,32.0,-9.16,-22.28,1.73620218752,0.289367031253,0.286702672782,0.047783778797,97.0,2963641.0,95.0,65.0,
UJC0737,16.0,12.0,12.0,38.0,25.0,-14.06,-14.55,2.15115656591,0.268894570739,0.341355100343,0.0426693875429,106.0,3098754.0,78.0,61.0,
MCF0327,39.0,41.0,24.0,44.0,25.0,-25.18,-36.96,0.55490207381,0.277451036905,0.341355100343,0.170677550172,2.0,38953.0,0.0,2.0,
SGS0268,47.0,45.0,30.0,19.0,22.0,-16.69,-32.6,0.530354976316,0.265177488158,0.291982910479,0.145991455239,2.0,36430.0,1.0,2.0,
BNG0237,39.0,36.0,36.0,47.0,27.0,-22.19,-36.49,1.11586711847,0.278966779619,0.341355100343,0.0853387750858,17.0,444330.0,14.0,15.0,
OSH0655,16.0,21.0,42.0,39.0,28.0,-7.71,-21.11,0.286660829359,0.286660829359,0.286702672782,0.286702672782,14.0,409992.0,6.0,14.0,
CSB0080,35.0,19.0,39.0,34.0,36.0,-9.77,-18.81,0.609151927927,0.304575963963,0.341355100343,0.170677550172,3.0,79091.0,0.0,3.0,
ERH0449,44.0,15.0,35.0,17.0,25.0,-8.16,-17.02,1.22824909701,0.307062274252,0.341355100343,0.0853387750858,6.0,147048.0,0.0,6.0,
EGK0893,21.0,30.0,11.0,47.0,27.0,-22.08,-26.35,0.821692967584,0.273897655861,0.286702672782,0.0955675575939,17.0,451212.0,2.0,16.0,
MMB0488,21.0,18.0,16.0,24.0,27.0,-9.02,-12.24,2.23930771043,0.319901101489,0.341355100343,0.0487650143347,67.0,2102927.0,34.0,50.0,
AAM0658,43.0,35.0,37.0,36.0,22.0,-19.45,-35.01,0.294135379567,0.294135379567,0.286702672782,0.286702672782,8.0,222602.0,8.0,8.0,
ESA0642,32.0,14.0,44.0,30.0,32.0,-6.06,-16.7,1.13964598252,0.28491149563,0.341355100343,0.0853387750858,10.0,337248.0,0.0,10.0,
CRK0916,32.0,46.0,26.0,19.0,32.0,-10.95,-24.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BBH0810,40.0,25.0,10.0,21.0,32.0,-14.85,-15.77,1.18591542957,0.296478857393,0.341355100343,0.0853387750858,31.0,935022.0,0.0,21.0,
JRF0835,44.0,33.0,18.0,37.0,18.0,-25.57,-34.39,0.30868650524,0.30868650524,0.341355100343,0.341355100343,1.0,28632.0,0.0,1.0,
SJC0333,22.0,39.0,31.0,36.0,29.0,-13.61,-27.51,0.296102399651,0.296102399651,0.291982910479,0.291982910479,1.0,21943.0,0.0,1.0,
HCS0003,35.0,28.0,14.0,15.0,30.0,-10.73,-14.8,1.7460641338,0.291010688967,0.341355100343,0.0568925167239,6.0,195583.0,3.0,6.0,
EMB0531,31.0,41.0,31.0,36.0,36.0,-14.95,-27.35,1.17146182743,0.292865456858,0.286702672782,0.0716756681955,26.0,774060.0,35.0,24.0,
JIM0095,10.0,18.0,21.0,15.0,35.0,1.32,-2.64,0.794612900834,0.264870966945,0.341355100343,0.113785033448,3.0,126341.0,2.0,3.0,
KJS0618,19.0,15.0,20.0,10.0,37.0,1.48,-0.46,1.08032352816,0.270080882039,0.291982910479,0.0729957276197,78.0,2333129.0,54.0,46.0,
EBC0390,40.0,40.0,40.0,22.0,33.0,-9.94,-25.91,0.813849704315,0.271283234772,0.341355100343,0.113785033448,3.0,93682.0,0.0,3.0,
WGS0516,11.0,20.0,39.0,20.0,29.0,1.61,-10.8,0.940974957245,0.313658319082,0.286702672782,0.0955675575939,22.0,587792.0,0.0,21.0,
NGF0157,45.0,38.0,22.0,46.0,32.0,-26.18,-34.43,0.97740514812,0.32580171604,0.341355100343,0.113785033448,3.0,92562.0,0.0,3.0,
