user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, dis_os, email_ratio, cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
CCM0136,16.0,16.0,39.0,40.0,29.0,-7.85,-18.49,186.677927976,134.0,25.0,785187.0,21.0,25.0,
NCH0179,17.0,12.0,40.0,17.0,25.0,1.67,-9.55,836.22801467,464.0,147.0,4370594.0,149.0,109.0,
NBH0256,41.0,43.0,14.0,21.0,22.0,-19.43,-29.12,601.862765914,440.0,160.0,4959977.0,132.0,102.0,
ORG0339,50.0,28.0,46.0,47.0,20.0,-23.39,-40.21,456.852358877,232.0,61.0,1797917.0,35.0,52.0,
FRR0832,43.0,40.0,25.0,19.0,30.0,-14.02,-25.04,172.04366186,150.0,23.0,723366.0,28.0,22.0,
MSD0939,24.0,37.0,15.0,42.0,31.0,-19.99,-26.73,762.070045684,484.0,304.0,9258317.0,71.0,165.0,
OQH0183,34.0,38.0,18.0,33.0,23.0,-20.45,-30.1,395.578222239,288.0,60.0,1908980.0,14.0,55.0,
BSH0445,38.0,22.0,30.0,15.0,21.0,-8.83,-19.06,476.216955662,380.0,162.0,4918403.0,114.0,121.0,
KSP0357,41.0,40.0,29.0,19.0,24.0,-13.86,-27.84,563.447457682,426.0,358.0,10802042.0,236.0,183.0,
NGO0690,43.0,41.0,41.0,17.0,24.0,-10.76,-29.4,652.292662114,488.0,144.0,4557155.0,83.0,102.0,
VCC0396,21.0,45.0,16.0,37.0,23.0,-19.89,-31.33,465.588080436,320.0,18.0,511889.0,14.0,17.0,
WDD0366,43.0,42.0,17.0,19.0,28.0,-16.82,-25.9,587.076615368,388.0,397.0,11950164.0,321.0,189.0,
KPP0452,44.0,46.0,44.0,16.0,19.0,-11.88,-34.15,146.023356321,106.0,15.0,461593.0,14.0,14.0,
RTO0313,44.0,45.0,25.0,17.0,27.0,-14.98,-28.08,839.404301589,566.0,281.0,8571884.0,262.0,171.0,
ABM0845,45.0,21.0,35.0,50.0,29.0,-22.65,-31.56,162.547809462,146.0,24.0,776050.0,17.0,22.0,
VIA0063,40.0,34.0,19.0,50.0,33.0,-26.27,-32.23,1133.95776274,692.0,593.0,17945253.0,155.0,232.0,
CCW0031,33.0,47.0,30.0,39.0,33.0,-18.77,-33.01,732.119029553,492.0,29.0,846453.0,27.0,29.0,
IYB0918,17.0,21.0,42.0,14.0,30.0,3.22,-10.17,337.404762102,252.0,288.0,8467896.0,76.0,160.0,
ORM0669,44.0,39.0,28.0,39.0,36.0,-20.57,-30.59,435.150898511,332.0,257.0,7712196.0,238.0,142.0,
MJB0588,39.0,24.0,15.0,47.0,38.0,-22.88,-23.52,231.684986184,180.0,32.0,870499.0,11.0,29.0,
LIM0674,18.0,13.0,35.0,49.0,20.0,-15.0,-25.11,774.349786386,388.0,231.0,7029465.0,187.0,139.0,
LHN0151,13.0,15.0,19.0,32.0,26.0,-9.07,-13.03,432.920699586,210.0,13.0,393198.0,9.0,11.0,
WTR0563,47.0,45.0,46.0,15.0,31.0,-8.81,-28.65,589.027004638,324.0,196.0,5990197.0,0.0,136.0,
MKS0204,21.0,30.0,21.0,16.0,31.0,-5.29,-12.96,772.348968281,482.0,561.0,16720708.0,150.0,212.0,
AAW0353,49.0,45.0,19.0,25.0,34.0,-19.74,-28.6,320.160766764,214.0,35.0,1106702.0,0.0,35.0,
WJD0576,40.0,20.0,23.0,38.0,26.0,-19.55,-24.92,104.133196977,120.0,21.0,683200.0,4.0,21.0,
ILH0958,28.0,17.0,20.0,19.0,24.0,-8.53,-13.39,216.960313803,168.0,27.0,799151.0,35.0,26.0,
TLK0993,41.0,36.0,40.0,35.0,22.0,-17.83,-34.9,396.48534407,278.0,215.0,6494896.0,0.0,132.0,
WAB0143,43.0,43.0,24.0,22.0,33.0,-15.32,-26.06,484.29841417,282.0,17.0,489295.0,0.0,17.0,
RAG0275,23.0,38.0,35.0,41.0,32.0,-14.18,-28.44,608.750360171,368.0,23.0,666663.0,21.0,22.0,
KWC0004,23.0,38.0,39.0,20.0,27.0,-5.35,-22.66,918.924401659,710.0,50.0,1445401.0,9.0,43.0,
CJK0200,40.0,29.0,24.0,38.0,31.0,-19.54,-26.65,589.772708299,366.0,23.0,611140.0,0.0,23.0,
FEB0306,40.0,42.0,26.0,25.0,31.0,-15.53,-27.28,83.2030147055,122.0,22.0,657660.0,19.0,22.0,
NKH0807,45.0,44.0,40.0,22.0,20.0,-15.2,-35.03,352.542164202,286.0,357.0,10836651.0,194.0,185.0,
JMC0925,33.0,10.0,23.0,19.0,31.0,-6.48,-8.63,814.40644677,496.0,407.0,12213795.0,407.0,209.0,
SBH0537,34.0,21.0,14.0,13.0,33.0,-7.73,-9.24,730.984854333,472.0,291.0,8687948.0,262.0,180.0,
JJB0700,15.0,19.0,39.0,37.0,28.0,-6.98,-18.8,128.409941831,92.0,17.0,521342.0,27.0,17.0,
AIS0405,40.0,45.0,14.0,37.0,35.0,-23.21,-30.2,285.147034714,204.0,11.0,333021.0,5.0,11.0,
HAH0760,34.0,17.0,22.0,37.0,30.0,-16.13,-19.69,339.644753577,214.0,28.0,808263.0,26.0,27.0,
AHD0848,24.0,30.0,49.0,16.0,30.0,0.57,-17.54,150.483353992,122.0,29.0,802555.0,37.0,24.0,
LDM0587,49.0,20.0,23.0,21.0,26.0,-14.94,-20.2,169.106526615,152.0,17.0,487338.0,4.0,15.0,
AJN0607,45.0,42.0,16.0,47.0,23.0,-30.91,-40.11,1203.90592516,618.0,169.0,5055587.0,162.0,108.0,
EIS0041,41.0,44.0,17.0,48.0,30.0,-28.53,-37.23,644.85363808,444.0,574.0,16579762.0,462.0,196.0,
MLG0475,45.0,16.0,18.0,19.0,25.0,-13.73,-16.49,102.216199118,90.0,15.0,490746.0,10.0,15.0,
EPW0434,32.0,36.0,38.0,22.0,33.0,-7.4,-21.91,282.081447729,268.0,107.0,3187612.0,59.0,87.0,
JAM0382,25.0,23.0,41.0,17.0,23.0,-2.72,-17.45,388.074675,264.0,15.0,450091.0,5.0,15.0,
NCK0295,31.0,30.0,38.0,36.0,34.0,-11.92,-24.29,149.188961429,150.0,19.0,548916.0,0.0,19.0,
LJT0817,39.0,43.0,38.0,39.0,24.0,-20.09,-37.94,661.97052131,482.0,350.0,10299318.0,368.0,187.0,
CAM0102,31.0,44.0,19.0,15.0,27.0,-11.56,-22.85,390.746222103,272.0,20.0,688386.0,0.0,19.0,
SOG0411,26.0,19.0,21.0,24.0,23.0,-10.39,-16.41,607.005366073,416.0,219.0,6752102.0,186.0,142.0,
KSH0569,15.0,39.0,23.0,14.0,22.0,-5.73,-19.07,597.552416563,388.0,221.0,6538371.0,261.0,148.0,
BDI0533,37.0,36.0,15.0,41.0,19.0,-26.18,-34.77,371.610923075,290.0,78.0,2354575.0,79.0,63.0,
PMJ0564,30.0,21.0,40.0,14.0,39.0,0.98,-8.95,762.390451228,448.0,216.0,6745549.0,236.0,152.0,
HGG0240,20.0,26.0,24.0,36.0,31.0,-12.2,-19.51,612.877210716,436.0,387.0,11538236.0,245.0,189.0,
MGS0974,17.0,39.0,39.0,40.0,27.0,-12.31,-29.8,364.642963067,198.0,296.0,8731962.0,266.0,179.0,
DHM0937,43.0,22.0,21.0,15.0,24.0,-11.86,-17.82,555.00636864,408.0,220.0,6906710.0,122.0,132.0,
ENC0234,21.0,23.0,32.0,19.0,23.0,-4.63,-16.19,514.410631453,380.0,332.0,10040601.0,76.0,176.0,
CEB0210,42.0,24.0,44.0,23.0,34.0,-7.17,-19.79,565.772129658,400.0,26.0,774584.0,18.0,24.0,
YJV0699,17.0,25.0,30.0,13.0,31.0,0.25,-9.61,33.8436070886,60.0,7.0,232570.0,0.0,7.0,
BMT0528,33.0,25.0,39.0,25.0,30.0,-7.7,-20.08,281.644257482,262.0,64.0,2052165.0,75.0,57.0,
CJC0494,40.0,39.0,39.0,42.0,42.0,-16.47,-29.32,1189.544243,738.0,398.0,11769437.0,280.0,198.0,
GCS0571,22.0,18.0,16.0,23.0,32.0,-7.69,-9.73,180.893596869,152.0,31.0,910504.0,8.0,28.0,
BJP0134,42.0,17.0,44.0,21.0,39.0,-3.99,-13.54,165.07988235,134.0,14.0,385431.0,9.0,14.0,
KBP0008,23.0,18.0,40.0,11.0,34.0,3.65,-7.0,1017.67053616,512.0,37.0,1228220.0,15.0,30.0,
FLM0213,20.0,41.0,46.0,15.0,24.0,-1.75,-23.43,631.359367251,352.0,25.0,718039.0,11.0,24.0,
RRP0568,43.0,50.0,38.0,18.0,33.0,-11.22,-29.18,335.119323073,248.0,149.0,4926797.0,106.0,101.0,
SAA0999,20.0,17.0,34.0,11.0,36.0,3.69,-4.15,632.228861564,344.0,163.0,4786740.0,194.0,104.0,
THR0873,37.0,44.0,21.0,40.0,38.0,-20.97,-29.67,704.180421724,506.0,200.0,5901725.0,187.0,119.0,
KRM0541,40.0,20.0,38.0,36.0,23.0,-15.66,-27.31,581.54235443,392.0,434.0,13331682.0,113.0,184.0,
KSP0966,42.0,36.0,19.0,24.0,35.0,-15.53,-22.01,122.547348649,120.0,30.0,823454.0,0.0,28.0,
LOF0311,41.0,15.0,36.0,10.0,32.0,-2.32,-10.23,783.973806047,514.0,338.0,9866443.0,227.0,189.0,
MBR0724,33.0,44.0,18.0,35.0,31.0,-20.05,-29.55,115.769470608,92.0,17.0,481594.0,0.0,17.0,
FSC0601,37.0,30.0,37.0,15.0,30.0,-5.9,-18.94,625.774190036,486.0,150.0,4430381.0,39.0,101.0,
MLP0668,40.0,17.0,16.0,43.0,33.0,-21.29,-21.52,781.698699147,428.0,254.0,7335883.0,270.0,161.0,
CUD0795,12.0,40.0,30.0,44.0,24.0,-15.66,-30.96,656.114810533,344.0,19.0,648857.0,19.0,19.0,
GZC0735,44.0,16.0,15.0,27.0,25.0,-17.62,-19.16,1278.95076084,746.0,489.0,14461925.0,505.0,222.0,
HLH0512,15.0,42.0,36.0,22.0,32.0,-4.0,-20.53,516.793564526,350.0,102.0,3018537.0,83.0,87.0,
NJB0243,23.0,35.0,37.0,24.0,34.0,-5.41,-19.45,514.366973417,386.0,120.0,3597627.0,31.0,92.0,
GCS0518,41.0,36.0,23.0,38.0,21.0,-23.61,-34.56,283.445597259,266.0,65.0,2181512.0,0.0,58.0,
NMC0486,42.0,10.0,23.0,21.0,27.0,-11.0,-13.58,1196.39285762,706.0,332.0,9787217.0,0.0,191.0,
KMB0922,43.0,43.0,17.0,24.0,27.0,-19.37,-28.86,359.318125741,280.0,280.0,8210635.0,253.0,165.0,
CFM0767,46.0,23.0,22.0,35.0,29.0,-20.07,-24.98,165.202547014,110.0,18.0,668913.0,3.0,18.0,
HAD0246,44.0,39.0,32.0,45.0,38.0,-21.67,-32.59,760.802989323,474.0,203.0,5875000.0,216.0,150.0,
ANP0555,13.0,40.0,42.0,23.0,28.0,-2.97,-22.16,704.463258844,484.0,506.0,15249525.0,0.0,200.0,
LBF0214,18.0,44.0,18.0,38.0,28.0,-17.56,-28.44,1361.7093596,684.0,52.0,1494628.0,34.0,49.0,
DJB0159,20.0,37.0,27.0,38.0,37.0,-12.63,-22.71,950.854239078,604.0,40.0,1275779.0,27.0,37.0,
BWP0202,20.0,36.0,15.0,25.0,28.0,-12.04,-19.73,590.431997092,338.0,509.0,15056814.0,366.0,195.0,
CQH0730,21.0,18.0,37.0,49.0,27.0,-14.52,-25.01,1435.55733185,770.0,469.0,13971717.0,147.0,198.0,
JCR0289,32.0,43.0,33.0,33.0,29.0,-15.46,-30.78,205.03890449,154.0,24.0,738395.0,12.0,24.0,
AES0827,39.0,40.0,34.0,38.0,23.0,-20.42,-36.2,166.151417689,166.0,19.0,597018.0,0.0,19.0,
SLP0762,26.0,13.0,40.0,18.0,26.0,-1.38,-12.18,139.440350271,86.0,18.0,564058.0,24.0,17.0,
CLD0894,19.0,21.0,50.0,16.0,36.0,5.2,-9.63,415.718260359,316.0,82.0,2406129.0,0.0,70.0,
LCD0622,30.0,26.0,13.0,14.0,26.0,-9.69,-14.02,915.74532122,562.0,185.0,5713645.0,0.0,116.0,
CMB0912,46.0,43.0,16.0,22.0,31.0,-18.7,-26.79,1011.92692359,600.0,444.0,13157665.0,371.0,219.0,
ZKS0899,47.0,20.0,42.0,43.0,30.0,-18.09,-29.12,215.374238899,236.0,69.0,2024248.0,14.0,53.0,
JCV0245,40.0,44.0,22.0,20.0,27.0,-15.66,-27.51,377.007914814,294.0,110.0,3306415.0,19.0,82.0,
AMH0794,43.0,42.0,33.0,40.0,31.0,-21.13,-35.02,587.263072963,380.0,24.0,614521.0,19.0,23.0,
FKB0163,39.0,35.0,25.0,39.0,22.0,-22.54,-33.8,365.457073855,258.0,15.0,488227.0,4.0,14.0,
AKC0924,40.0,44.0,35.0,37.0,27.0,-19.72,-36.04,337.814586988,288.0,295.0,8679632.0,233.0,159.0,
ILR0304,20.0,22.0,18.0,46.0,30.0,-17.6,-21.6,254.213107747,154.0,21.0,643173.0,4.0,21.0,
AJF0370,37.0,33.0,11.0,15.0,36.0,-11.44,-14.32,685.339863197,468.0,370.0,11129020.0,300.0,197.0,
OKC0107,32.0,40.0,16.0,47.0,35.0,-23.81,-30.34,670.919439435,454.0,228.0,6850975.0,154.0,138.0,
OCS0865,29.0,24.0,43.0,35.0,32.0,-9.16,-22.28,780.661735757,546.0,177.0,5435174.0,168.0,114.0,
UJC0737,16.0,12.0,12.0,38.0,25.0,-14.06,-14.55,1088.94206777,518.0,346.0,10427464.0,273.0,163.0,
MCF0327,39.0,41.0,24.0,44.0,25.0,-25.18,-36.96,818.945625215,514.0,342.0,9831695.0,0.0,186.0,
SGS0268,47.0,45.0,30.0,19.0,22.0,-16.69,-32.6,376.614724158,240.0,12.0,325889.0,2.0,12.0,
BNG0237,39.0,36.0,36.0,47.0,27.0,-22.19,-36.49,669.073569678,476.0,536.0,15706086.0,617.0,215.0,
OSH0655,16.0,21.0,42.0,39.0,28.0,-7.71,-21.11,418.791324825,246.0,61.0,1955485.0,38.0,54.0,
CSB0080,35.0,19.0,39.0,34.0,36.0,-9.77,-18.81,496.085266644,378.0,130.0,3806174.0,0.0,91.0,
ERH0449,44.0,15.0,35.0,17.0,25.0,-8.16,-17.02,148.879780801,138.0,21.0,556915.0,0.0,21.0,
EGK0893,21.0,30.0,11.0,47.0,27.0,-22.08,-26.35,345.247102583,248.0,74.0,2256018.0,6.0,55.0,
MMB0488,21.0,18.0,16.0,24.0,27.0,-9.02,-12.24,1000.76747448,626.0,312.0,9404621.0,156.0,166.0,
ESA0642,32.0,14.0,44.0,30.0,32.0,-6.06,-16.7,397.006585366,294.0,49.0,1548017.0,0.0,42.0,
CRK0916,32.0,46.0,26.0,19.0,32.0,-10.95,-24.11,278.503504627,244.0,347.0,10452514.0,96.0,182.0,
BBH0810,40.0,25.0,10.0,21.0,32.0,-14.85,-15.77,486.166886917,334.0,314.0,9615936.0,0.0,159.0,
JRF0835,44.0,33.0,18.0,37.0,18.0,-25.57,-34.39,157.431595335,138.0,18.0,620445.0,13.0,18.0,
SJC0333,22.0,39.0,31.0,36.0,29.0,-13.61,-27.51,209.436307419,180.0,60.0,1899797.0,44.0,53.0,
HCS0003,35.0,28.0,14.0,15.0,30.0,-10.73,-14.8,916.148411231,494.0,33.0,956674.0,35.0,31.0,
EMB0531,31.0,41.0,31.0,36.0,36.0,-14.95,-27.35,255.614318744,214.0,56.0,1712335.0,60.0,46.0,
JIM0095,10.0,18.0,21.0,15.0,35.0,1.32,-2.64,938.840082159,456.0,26.0,834539.0,16.0,25.0,
KJS0618,19.0,15.0,20.0,10.0,37.0,1.48,-0.46,1188.10741655,650.0,200.0,5981811.0,127.0,116.0,
EBC0390,40.0,40.0,40.0,22.0,33.0,-9.94,-25.91,681.322489163,504.0,28.0,844016.0,0.0,27.0,
WGS0516,11.0,20.0,39.0,20.0,29.0,1.61,-10.8,309.410678718,250.0,59.0,1650363.0,0.0,54.0,
NGF0157,45.0,38.0,22.0,46.0,32.0,-26.18,-34.43,521.229626613,272.0,19.0,609682.0,15.0,17.0,
KAT0489,22.0,41.0,36.0,23.0,26.0,-7.81,-25.07,809.279193205,554.0,305.0,9019768.0,317.0,164.0,
CCH0685,47.0,24.0,42.0,34.0,29.0,-15.1,-27.66,534.738101596,420.0,153.0,4505116.0,153.0,103.0,
DMM0623,36.0,27.0,21.0,39.0,30.0,-19.44,-25.29,912.400973052,718.0,172.0,5096830.0,200.0,118.0,
SAH0599,13.0,22.0,44.0,18.0,22.0,1.12,-15.25,162.00450075,106.0,15.0,446717.0,12.0,15.0,
CPG0322,17.0,13.0,19.0,24.0,36.0,-4.11,-5.17,1173.0554237,694.0,311.0,9299986.0,303.0,179.0,
OBH0499,35.0,18.0,41.0,16.0,34.0,-1.85,-12.17,666.772629851,450.0,288.0,8632240.0,255.0,161.0,
SNS0129,26.0,10.0,43.0,35.0,30.0,-6.5,-16.31,639.431557125,362.0,20.0,606803.0,13.0,20.0,
PKB0429,34.0,42.0,43.0,40.0,22.0,-18.09,-38.2,402.523521041,288.0,125.0,3970731.0,57.0,103.0,
NAH0503,33.0,17.0,23.0,35.0,38.0,-12.8,-14.98,882.100206903,534.0,295.0,8691815.0,274.0,171.0,
FRB0023,45.0,14.0,12.0,14.0,14.0,-15.4,-18.01,408.8417101,202.0,12.0,376655.0,11.0,12.0,
CWB0065,50.0,33.0,14.0,20.0,23.0,-19.86,-26.09,458.377956059,302.0,224.0,6716626.0,194.0,151.0,
ATP0662,17.0,16.0,41.0,20.0,39.0,3.35,-6.08,996.068351881,644.0,285.0,8569860.0,301.0,167.0,
DPM0423,37.0,38.0,38.0,15.0,27.0,-7.65,-23.99,594.324144267,448.0,197.0,6151088.0,188.0,137.0,
WKF0012,37.0,44.0,20.0,45.0,23.0,-26.97,-38.65,995.752970009,564.0,272.0,8077945.0,154.0,168.0,
AKF0709,42.0,31.0,29.0,22.0,32.0,-12.09,-21.6,35.1925087577,60.0,11.0,356720.0,0.0,11.0,
CJF0802,36.0,39.0,38.0,43.0,21.0,-20.99,-38.48,776.28682242,476.0,27.0,787170.0,34.0,26.0,
IRM0931,44.0,46.0,33.0,35.0,30.0,-20.16,-35.45,662.515040262,468.0,323.0,9781131.0,321.0,193.0,
FQA0854,41.0,38.0,30.0,34.0,26.0,-19.26,-32.29,528.770376141,422.0,176.0,5490472.0,158.0,111.0,
GRC0145,30.0,43.0,24.0,46.0,27.0,-23.18,-35.47,706.735984674,386.0,26.0,750103.0,35.0,25.0,
HJB0742,41.0,40.0,16.0,21.0,30.0,-16.53,-24.28,801.496850678,584.0,218.0,6845550.0,160.0,117.0,
KKS0119,15.0,28.0,39.0,33.0,27.0,-6.94,-21.59,629.06775831,396.0,24.0,737695.0,39.0,24.0,
DBB0384,40.0,41.0,28.0,37.0,27.0,-20.99,-33.88,553.154399187,432.0,26.0,760922.0,6.0,24.0,
TRK0914,40.0,19.0,14.0,33.0,30.0,-18.53,-19.47,856.656828506,500.0,387.0,11765570.0,206.0,211.0,
BSA0431,50.0,41.0,19.0,40.0,29.0,-27.05,-35.59,589.38755067,364.0,135.0,4010468.0,30.0,107.0,
CFG0959,42.0,21.0,24.0,17.0,20.0,-12.47,-20.19,127.110514864,120.0,31.0,960712.0,27.0,29.0,
VMJ0147,23.0,28.0,37.0,22.0,24.0,-5.83,-20.25,625.41876225,420.0,470.0,14101447.0,555.0,201.0,
SAT0194,14.0,19.0,36.0,23.0,35.0,0.27,-9.16,616.61493724,336.0,24.0,693746.0,18.0,22.0,
HBO0413,41.0,35.0,18.0,15.0,18.0,-15.53,-25.5,753.189925314,460.0,160.0,4680449.0,0.0,121.0,
DZC0228,37.0,37.0,34.0,21.0,38.0,-8.43,-20.36,479.747685143,424.0,240.0,7200145.0,70.0,151.0,
TEB0251,44.0,50.0,22.0,13.0,36.0,-12.65,-24.05,332.349064926,218.0,99.0,2960964.0,84.0,76.0,
MNR0829,41.0,33.0,40.0,15.0,23.0,-8.51,-24.91,122.641214607,106.0,20.0,589181.0,7.0,20.0,
DOP0562,42.0,16.0,37.0,39.0,31.0,-15.24,-23.4,512.756588163,320.0,161.0,4852413.0,115.0,120.0,
UAD0771,46.0,34.0,15.0,30.0,31.0,-20.95,-25.99,243.616147701,150.0,20.0,559666.0,20.0,19.0,
ALD0544,16.0,18.0,18.0,13.0,32.0,-1.09,-4.37,810.698829088,496.0,426.0,12773337.0,420.0,194.0,
LCB0664,16.0,19.0,36.0,24.0,32.0,-1.48,-11.48,1048.53135417,678.0,326.0,9736670.0,246.0,176.0,
HCL0113,43.0,22.0,40.0,39.0,34.0,-15.03,-25.24,439.774080506,318.0,231.0,7322394.0,119.0,140.0,
TSB0437,26.0,23.0,16.0,30.0,26.0,-14.14,-18.62,98.9934799966,108.0,43.0,1309105.0,16.0,41.0,
EZH0736,44.0,41.0,37.0,19.0,31.0,-11.24,-26.7,817.978929055,682.0,437.0,13084783.0,149.0,186.0,
JCG0316,47.0,36.0,32.0,25.0,33.0,-14.69,-26.17,694.126711858,538.0,255.0,7831156.0,229.0,160.0,
MSG0839,42.0,46.0,19.0,39.0,29.0,-25.02,-35.38,85.7490603781,106.0,19.0,553663.0,8.0,19.0,
LJJ0905,43.0,36.0,12.0,22.0,30.0,-17.92,-22.95,514.803763708,334.0,88.0,2540016.0,84.0,76.0,
HCM0267,36.0,45.0,39.0,20.0,32.0,-9.17,-26.64,594.247210559,442.0,520.0,15467309.0,520.0,218.0,
MTB0620,38.0,44.0,41.0,50.0,28.0,-22.97,-41.12,1079.98884854,574.0,171.0,5079712.0,159.0,109.0,
CCH0182,42.0,44.0,47.0,23.0,29.0,-10.82,-31.3,196.99544845,124.0,56.0,1757826.0,45.0,47.0,
CAM0681,41.0,43.0,45.0,10.0,28.0,-5.51,-25.51,777.784789543,496.0,153.0,4615591.0,128.0,102.0,
LBH0942,40.0,42.0,23.0,30.0,29.0,-18.91,-29.91,657.965262195,520.0,412.0,12465707.0,126.0,224.0,
CAB0388,37.0,33.0,23.0,40.0,36.0,-19.19,-26.01,436.707646998,312.0,21.0,511953.0,19.0,20.0,
WGR0833,38.0,46.0,24.0,38.0,42.0,-19.02,-28.46,103.696420301,106.0,18.0,630557.0,0.0,17.0,
GQF0659,40.0,16.0,30.0,29.0,28.0,-12.81,-19.37,230.000196776,178.0,55.0,1497613.0,21.0,49.0,
CSP0197,37.0,44.0,17.0,13.0,26.0,-13.24,-23.76,697.348633703,390.0,26.0,793599.0,21.0,24.0,
OMM0944,17.0,14.0,27.0,21.0,29.0,-2.66,-8.63,196.33612486,152.0,32.0,961181.0,0.0,30.0,
IMP0530,40.0,17.0,42.0,50.0,32.0,-18.04,-27.98,301.150573436,222.0,68.0,2088904.0,45.0,54.0,
ORB0473,38.0,44.0,46.0,38.0,38.0,-14.16,-32.1,132.731621559,104.0,16.0,428797.0,16.0,16.0,
JML0909,24.0,32.0,39.0,40.0,21.0,-14.73,-31.29,407.576946103,320.0,85.0,2556623.0,67.0,71.0,
NDM0417,44.0,36.0,50.0,12.0,34.0,-3.46,-21.78,661.922500769,400.0,219.0,6676762.0,239.0,140.0,
FRL0511,20.0,30.0,47.0,20.0,30.0,-0.45,-17.94,394.238361551,310.0,60.0,1794857.0,81.0,50.0,
LAP0338,42.0,23.0,33.0,45.0,31.0,-19.94,-28.46,425.939649724,252.0,77.0,2373100.0,46.0,72.0,
HCV0478,46.0,36.0,18.0,12.0,24.0,-14.46,-23.14,860.271711768,514.0,280.0,8592161.0,227.0,155.0,
KJA0152,16.0,16.0,39.0,38.0,34.0,-5.79,-15.32,657.876638249,320.0,667.0,20374140.0,0.0,204.0,
