02/01/2010 03:17:58,KRV0372,PC-8508,Logoff,
02/01/2010 03:26:51,CBB0365,PC-9261,Logon,
02/01/2010 03:26:54,SAK0375,PC-7088,Logon,
02/01/2010 03:27:25,MSH0040,PC-3005,Logon,
02/01/2010 03:27:31,DFR0218,PC-4551,Logon,
02/01/2010 03:31:19,MSH0040,PC-3005,Logoff,
02/01/2010 03:33:25,BBS0039,PC-4707,Logoff,
02/01/2010 03:33:26,CBB0365,PC-9261,Logoff,
02/01/2010 03:33:49,BBS0039,PC-9653,Logon,
02/01/2010 03:33:58,MVH0373,PC-0216,Logoff,
02/01/2010 03:35:07,DMG0358,PC-7160,Logon,
02/01/2010 03:35:41,SAK0375,PC-7088,Logoff,
02/01/2010 03:39:34,MOS0047,PC-1013,Logon,
02/01/2010 03:40:08,DFR0218,PC-4551,Logoff,
02/01/2010 03:46:48,DMG0358,PC-7160,Logoff,
02/01/2010 03:51:37,BBS0039,PC-9653,Logoff,
02/01/2010 03:52:43,MOS0047,PC-1013,Logoff,
02/01/2010 03:55:23,QNP0216,PC-1813,Logon,
02/01/2010 04:09:58,DMG0358,PC-1478,Logon,
02/01/2010 04:11:38,DMG0358,PC-1478,Logoff,
02/01/2010 04:14:37,QNP0216,PC-1813,Logoff,
02/01/2010 04:18:50,BAL0044,PC-1187,Logon,
02/01/2010 04:23:51,KRV0372,PC-7902,Logon,
02/01/2010 04:29:27,MPM0220,PC-9508,Logon,
02/01/2010 04:29:37,BAL0044,PC-1187,Logoff,
02/01/2010 04:31:59,KRV0372,PC-7902,Logoff,
02/01/2010 04:35:19,MPM0220,PC-9508,Logoff,
02/01/2010 04:38:17,KJP0371,PC-5168,Logon,
02/01/2010 04:42:38,MOS0047,PC-0004,Logon,
02/01/2010 04:43:05,JGT0221,PC-9711,Logon,
02/01/2010 04:44:05,WPR0368,PC-6933,Logon,
02/01/2010 04:52:26,KJP0371,PC-5168,Logoff,
02/01/2010 04:52:48,WPR0368,PC-6933,Logoff,
02/01/2010 04:53:48,MOS0047,PC-0004,Logoff,
02/01/2010 04:58:13,QNP0216,PC-4524,Logon,
02/01/2010 05:01:07,JGT0221,PC-9711,Logoff,
02/01/2010 05:03:40,IBB0359,PC-2930,Logon,
02/01/2010 05:07:41,IBB0359,PC-2930,Logoff,
02/01/2010 05:13:17,HWY0038,PC-2940,Logon,
02/01/2010 05:14:53,QNP0216,PC-4524,Logoff,
02/01/2010 05:15:51,DFR0218,PC-4659,Logon,
02/01/2010 05:18:17,JAV0361,PC-5028,Logon,
02/01/2010 05:20:27,JAV0361,PC-5028,Logoff,
02/01/2010 05:26:43,HWY0038,PC-2940,Logoff,
02/01/2010 05:28:31,DFR0218,PC-4659,Logoff,
02/01/2010 05:29:38,TSM0363,PC-9744,Logon,
02/01/2010 05:32:44,HWY0038,PC-1117,Logon,
02/01/2010 05:33:20,TSM0363,PC-9744,Logoff,
02/01/2010 05:36:08,CCA0046,PC-5376,Logon,
02/01/2010 05:36:56,HWY0038,PC-1117,Logoff,
02/01/2010 05:37:59,CCA0046,PC-5376,Logoff,
02/01/2010 05:47:11,JGT0221,PC-7243,Logon,
02/01/2010 06:04:41,HDS0367,PC-4545,Logon,
02/01/2010 06:04:48,JGT0221,PC-7243,Logoff,
02/01/2010 06:09:40,HDS0367,PC-4545,Logoff,
02/01/2010 06:12:00,JAJ0849,PC-9819,Logoff,
02/01/2010 06:21:10,BSS0369,PC-0335,Logon,
02/01/2010 06:21:16,QNP0216,PC-4518,Logon,
02/01/2010 06:23:49,KSP0357,PC-0751,Logon,
02/01/2010 06:25:27,KSP0357,PC-0751,Logoff,
02/01/2010 06:29:09,SAK0375,PC-9183,Logon,
02/01/2010 06:32:36,BBS0039,PC-3378,Logon,
02/01/2010 06:33:47,DFR0218,PC-8443,Logon,
02/01/2010 06:35:20,BSS0369,PC-0335,Logoff,
02/01/2010 06:36:57,SAK0375,PC-9183,Logoff,
02/01/2010 06:40:28,DFR0218,PC-8443,Logoff,
02/01/2010 06:40:58,QNP0216,PC-4518,Logoff,
02/01/2010 06:43:45,EHB0420,PC-1586,Logon,
02/01/2010 06:45:18,BKW0374,PC-7843,Logon,
02/01/2010 06:48:01,BBS0039,PC-3378,Logoff,
02/01/2010 06:48:35,BKW0374,PC-7843,Logoff,
02/01/2010 06:51:00,HTH0007,PC-8851,Logon,
02/01/2010 06:52:10,SAK0375,PC-7543,Logon,
02/01/2010 06:57:00,KBB0189,PC-4524,Logon,
02/01/2010 07:00:00,FPC0954,PC-7839,Logon,
02/01/2010 07:00:00,JSH0330,PC-5423,Logon,
02/01/2010 07:00:00,KAT0270,PC-7146,Logon,
02/01/2010 07:00:00,KRG0158,PC-9770,Logon,
02/01/2010 07:00:00,ROB0272,PC-6933,Logon,
02/01/2010 07:01:00,AJR0932,PC-4748,Logon,
02/01/2010 07:01:00,CJP0952,PC-7525,Logon,
02/01/2010 07:01:00,CXC0336,PC-5502,Logon,
02/01/2010 07:01:00,HFB0347,PC-0524,Logon,
02/01/2010 07:01:55,KSP0357,PC-0818,Logon,
02/01/2010 07:02:00,BLL0929,PC-7375,Logon,
02/01/2010 07:02:00,CSL0949,PC-6544,Logon,
02/01/2010 07:02:00,KKS0119,PC-0322,Logon,
02/01/2010 07:02:00,TNM0961,PC-2030,Logon,
02/01/2010 07:03:00,AIB0948,PC-8245,Logon,
02/01/2010 07:03:00,RGG0064,PC-8859,Logon,
02/01/2010 07:04:00,ASV0946,PC-2806,Logon,
02/01/2010 07:04:00,EIM0156,PC-1874,Logon,
02/01/2010 07:04:00,LAP0338,PC-5758,Logon,
02/01/2010 07:04:00,NGF0157,PC-6056,Logon,
02/01/2010 07:04:00,NOB0181,PC-3446,Logon,
02/01/2010 07:04:00,SGS0268,PC-0777,Logon,
02/01/2010 07:04:00,WRM0963,PC-5082,Logon,
02/01/2010 07:04:56,SAK0375,PC-7543,Logoff,
02/01/2010 07:05:00,AJD0074,PC-3135,Logon,
02/01/2010 07:05:00,CKH0144,PC-1893,Logon,
02/01/2010 07:05:00,DLM0051,PC-0166,Logon,
02/01/2010 07:05:00,DRR0162,PC-5168,Logon,
02/01/2010 07:05:00,KBP0008,PC-3851,Logon,
02/01/2010 07:05:00,OHC0973,PC-0745,Logon,
02/01/2010 07:05:00,POB0343,PC-5864,Logon,
02/01/2010 07:06:00,AVM0947,PC-0285,Logon,
02/01/2010 07:06:00,CIM0271,PC-3291,Logon,
02/01/2010 07:06:00,CTR0341,PC-6184,Logon,
02/01/2010 07:06:00,EHR0096,PC-5508,Logon,
02/01/2010 07:06:16,EHB0420,PC-1586,Logoff,
02/01/2010 07:07:00,DVW0103,PC-7174,Logon,
02/01/2010 07:08:00,AKK0329,PC-2072,Logon,
02/01/2010 07:08:00,ELH0960,PC-7775,Logon,
02/01/2010 07:09:00,BSB0990,PC-8932,Logon,
02/01/2010 07:09:00,CAH0936,PC-2276,Logon,
02/01/2010 07:09:00,DIW0118,PC-0174,Logon,
02/01/2010 07:09:00,HLM0933,PC-5242,Logon,
02/01/2010 07:09:00,LRR0148,PC-4275,Logon,
02/01/2010 07:09:00,NMB0972,PC-8330,Logon,
02/01/2010 07:09:00,ORG0339,PC-8252,Logon,
02/01/2010 07:09:00,RAG0275,PC-3094,Logon,
02/01/2010 07:09:00,XAA0104,PC-7435,Logon,
02/01/2010 07:10:00,GKO0078,PC-4233,Logon,
02/01/2010 07:10:00,JJM0203,PC-0148,Logon,
02/01/2010 07:10:00,NCE0097,PC-2393,Logon,
02/01/2010 07:10:00,SVL0940,PC-0115,Logon,
02/01/2010 07:11:00,SRH0155,PC-9919,Logon,
02/01/2010 07:13:00,CGF0337,PC-0369,Logon,
02/01/2010 07:13:00,OMM0944,PC-0378,Logon,
02/01/2010 07:13:00,SSS0345,PC-3543,Logon,
02/01/2010 07:13:39,TNM0961,PC-4124,Logon,
02/01/2010 07:14:00,CSJ0340,PC-1518,Logon,
02/01/2010 07:14:00,HWM0342,PC-4436,Logon,
02/01/2010 07:14:00,ICS0956,PC-7702,Logon,
02/01/2010 07:14:00,NCH0179,PC-3695,Logon,
02/01/2010 07:15:00,AHC0142,PC-8893,Logon,
02/01/2010 07:15:00,BAK0964,PC-6755,Logon,
02/01/2010 07:15:00,BNR0965,PC-2422,Logon,
02/01/2010 07:15:00,DFH0188,PC-0205,Logon,
02/01/2010 07:15:00,DOL0332,PC-1109,Logon,
02/01/2010 07:15:00,ECL0930,PC-8127,Logon,
02/01/2010 07:15:00,GCC0945,PC-6694,Logon,
02/01/2010 07:15:00,GNS0178,PC-6846,Logon,
02/01/2010 07:15:00,GNZ0953,PC-3814,Logon,
02/01/2010 07:15:00,HWY0038,PC-1474,Logon,
02/01/2010 07:15:00,IRM0931,PC-7188,Logon,
02/01/2010 07:15:00,LBH0942,PC-3640,Logon,
02/01/2010 07:15:00,LRW0970,PC-1620,Logon,
02/01/2010 07:15:00,NWT0098,PC-4667,Logon,
02/01/2010 07:15:00,SBN0971,PC-0151,Logon,
02/01/2010 07:15:00,SJC0333,PC-3126,Logon,
02/01/2010 07:15:00,SNC0187,PC-4753,Logon,
02/01/2010 07:15:00,WAB0143,PC-8014,Logon,
02/01/2010 07:15:00,WBC0192,PC-6349,Logon,
02/01/2010 07:16:00,ATF0274,PC-3459,Logon,
02/01/2010 07:16:00,CAM0102,PC-6247,Logon,
02/01/2010 07:16:00,CFG0959,PC-9094,Logon,
02/01/2010 07:16:00,CFW0264,PC-4711,Logon,
02/01/2010 07:16:00,HXL0968,PC-0623,Logon,
02/01/2010 07:16:00,KDT0346,PC-7238,Logon,
02/01/2010 07:16:00,LHB0967,PC-2996,Logon,
02/01/2010 07:16:00,MHH0180,PC-9822,Logon,
02/01/2010 07:16:00,PMC0328,PC-7219,Logon,
02/01/2010 07:16:00,QNF0205,PC-0683,Logon,
02/01/2010 07:16:00,RHC0335,PC-8144,Logon,
02/01/2010 07:17:00,CCH0182,PC-0514,Logon,
02/01/2010 07:17:00,CMB0912,PC-6539,Logon,
02/01/2010 07:17:00,DHM0937,PC-7941,Logon,
02/01/2010 07:17:00,MAR0955,PC-6793,Logon,
02/01/2010 07:17:00,MKS0204,PC-5102,Logon,
02/01/2010 07:17:00,MLM0950,PC-9787,Logon,
02/01/2010 07:17:00,ONL0276,PC-2891,Logon,
02/01/2010 07:17:00,QNP0216,PC-9564,Logon,
02/01/2010 07:17:00,RSM0277,PC-2930,Logon,
02/01/2010 07:17:00,TDG0962,PC-2173,Logon,
02/01/2010 07:18:00,GCG0951,PC-4704,Logon,
02/01/2010 07:18:00,JMK0099,PC-2363,Logon,
02/01/2010 07:18:00,MAE0331,PC-8591,Logon,
02/01/2010 07:18:00,MOH0273,PC-6699,Logon,
02/01/2010 07:18:00,NHH0185,PC-3723,Logon,
02/01/2010 07:18:00,OQH0183,PC-6602,Logon,
02/01/2010 07:18:00,PGH0184,PC-7756,Logon,
02/01/2010 07:18:00,RKF0164,PC-4418,Logon,
02/01/2010 07:18:00,RVF0201,PC-7899,Logon,
02/01/2010 07:18:00,SHR0334,PC-2924,Logon,
02/01/2010 07:18:00,TVS0050,PC-2174,Logon,
02/01/2010 07:18:00,ZJS0269,PC-7019,Logon,
02/01/2010 07:18:07,KSP0357,PC-0818,Logoff,
02/01/2010 07:18:46,TNM0961,PC-4124,Logoff,
02/01/2010 07:19:00,AGB0186,PC-8410,Logon,
02/01/2010 07:19:00,BWP0202,PC-7445,Logon,
02/01/2010 07:19:00,CCA0046,PC-8865,Logon,
02/01/2010 07:19:00,CWB0065,PC-4621,Logon,
02/01/2010 07:19:00,DVM0265,PC-3324,Logon,
02/01/2010 07:19:00,FXF0957,PC-4176,Logon,
02/01/2010 07:19:00,JIM0095,PC-9328,Logon,
02/01/2010 07:19:00,RRA0938,PC-9586,Logon,
02/01/2010 07:19:00,VEB0935,PC-3534,Logon,
02/01/2010 07:20:00,DJB0159,PC-3907,Logon,
02/01/2010 07:20:00,KSP0966,PC-6985,Logon,
02/01/2010 07:20:00,MKL0941,PC-1246,Logon,
02/01/2010 07:20:00,MSD0939,PC-3430,Logon,
02/01/2010 07:20:00,OMS0101,PC-9507,Logon,
02/01/2010 07:21:00,BAL0044,PC-5179,Logon,
02/01/2010 07:21:00,FKB0163,PC-5087,Logon,
02/01/2010 07:21:00,HCC0344,PC-2768,Logon,
02/01/2010 07:21:00,JGT0221,PC-2948,Logon,
02/01/2010 07:21:00,NIH0969,PC-3978,Logon,
02/01/2010 07:22:00,BTW0005,PC-2915,Logon,
02/01/2010 07:22:00,JCC0225,PC-6711,Logon,
02/01/2010 07:23:00,ILH0958,PC-2181,Logon,
02/01/2010 07:23:00,MMG0943,PC-2370,Logon,
02/01/2010 07:24:00,JGM0934,PC-3301,Logon,
02/01/2010 07:24:00,USH0199,PC-3581,Logon,
02/01/2010 07:24:40,CCA0046,PC-4124,Logon,
02/01/2010 07:25:00,SBD0913,PC-0262,Logon,
02/01/2010 07:25:00,SPA0141,PC-2560,Logon,
02/01/2010 07:26:00,KRL0062,PC-5595,Logon,
02/01/2010 07:26:00,MNS0224,PC-8874,Logon,
02/01/2010 07:27:00,ENL0100,PC-3494,Logon,
02/01/2010 07:28:00,SJF0094,PC-3559,Logon,
02/01/2010 07:29:00,BBS0039,PC-9436,Logon,
02/01/2010 07:29:00,KTG0091,PC-7913,Logon,
02/01/2010 07:30:00,CLH0703,PC-8632,Logon,
02/01/2010 07:30:00,COM0321,PC-3567,Logon,
02/01/2010 07:30:00,EIS0041,PC-9255,Logon,
02/01/2010 07:30:00,FRB0023,PC-9874,Logon,
02/01/2010 07:30:00,KCF0045,PC-8845,Logon,
02/01/2010 07:30:00,LMF0980,PC-1485,Logon,
02/01/2010 07:30:00,SJO0209,PC-2731,Logon,
02/01/2010 07:30:00,SNS0129,PC-5920,Logon,
02/01/2010 07:30:00,YDN0198,PC-5376,Logon,
02/01/2010 07:30:05,CCA0046,PC-4124,Logoff,
02/01/2010 07:31:00,GTD0219,PC-6425,Logon,
02/01/2010 07:31:00,HCM0267,PC-7651,Logon,
02/01/2010 07:31:00,JTM0223,PC-9681,Logon,
02/01/2010 07:31:00,KBL0260,PC-9706,Logon,
02/01/2010 07:31:00,MCJ0324,PC-7595,Logon,
02/01/2010 07:31:00,NKH0979,PC-6643,Logon,
02/01/2010 07:31:52,TSM0363,PC-2439,Logon,
02/01/2010 07:32:00,ACC0042,PC-0908,Logon,
02/01/2010 07:32:00,DFR0218,PC-6634,Logon,
02/01/2010 07:32:00,IIA0092,PC-2552,Logon,
02/01/2010 07:32:00,JCR0172,PC-6713,Logon,
02/01/2010 07:33:00,BTS0011,PC-1232,Logon,
02/01/2010 07:33:00,CJK0200,PC-0925,Logon,
02/01/2010 07:33:00,DTT0076,PC-9973,Logon,
02/01/2010 07:33:00,HDD0789,PC-4518,Logon,
02/01/2010 07:33:00,ZSK0258,PC-0461,Logon,
02/01/2010 07:34:00,ARL0034,PC-9080,Logon,
02/01/2010 07:34:00,CCR0863,PC-7342,Logon,
02/01/2010 07:34:00,CEB0210,PC-8793,Logon,
02/01/2010 07:34:00,DCC0160,PC-3839,Logon,
02/01/2010 07:34:00,IJW0851,PC-5552,Logon,
02/01/2010 07:34:00,KNB0022,PC-9873,Logon,
02/01/2010 07:34:00,MOS0047,PC-5820,Logon,
02/01/2010 07:34:00,RMS0266,PC-9183,Logon,
02/01/2010 07:34:00,UIR0043,PC-9110,Logon,
02/01/2010 07:34:00,ZDW0859,PC-2066,Logon,
02/01/2010 07:34:32,NKH0979,PC-4124,Logon,
02/01/2010 07:35:00,ATE0869,PC-1313,Logon,
02/01/2010 07:35:00,IAT0263,PC-4032,Logon,
02/01/2010 07:35:00,KVT0028,PC-8654,Logon,
02/01/2010 07:35:00,LDB0090,PC-6824,Logon,
02/01/2010 07:35:00,RLB0719,PC-6776,Logon,
02/01/2010 07:35:00,VAA0087,PC-3020,Logon,
02/01/2010 07:36:00,NBH0256,PC-5852,Logon,
02/01/2010 07:37:00,AMD0077,PC-0330,Logon,
02/01/2010 07:37:00,CJH0702,PC-8541,Logon,
02/01/2010 07:37:00,MCT0720,PC-4952,Logon,
02/01/2010 07:37:00,NAF0033,PC-7609,Logon,
02/01/2010 07:37:00,OCS0865,PC-8309,Logon,
02/01/2010 07:37:00,RDM0115,PC-1480,Logon,
02/01/2010 07:37:00,TEM0093,PC-3372,Logon,
02/01/2010 07:38:00,BAH0875,PC-1377,Logon,
02/01/2010 07:38:00,BTL0722,PC-2843,Logon,
02/01/2010 07:38:00,FAW0032,PC-5866,Logon,
02/01/2010 07:38:00,JDB0169,PC-7502,Logon,
02/01/2010 07:38:00,PDW0259,PC-8804,Logon,
02/01/2010 07:39:00,AJH0175,PC-3815,Logon,
02/01/2010 07:39:00,AKF0709,PC-8806,Logon,
02/01/2010 07:39:00,DBG0261,PC-6692,Logon,
02/01/2010 07:39:00,HKI0171,PC-8733,Logon,
02/01/2010 07:39:00,LOM0086,PC-9087,Logon,
02/01/2010 07:39:00,SER0165,PC-7309,Logon,
02/01/2010 07:40:00,ASS0206,PC-5276,Logon,
02/01/2010 07:40:00,EMS0317,PC-9647,Logon,
02/01/2010 07:40:00,EWH0191,PC-4545,Logon,
02/01/2010 07:40:00,MPM0220,PC-2344,Logon,
02/01/2010 07:41:00,KBS0874,PC-5106,Logon,
02/01/2010 07:41:00,MAW0166,PC-2143,Logon,
02/01/2010 07:41:00,PES0085,PC-3605,Logon,
02/01/2010 07:41:00,YJV0699,PC-5329,Logon,
02/01/2010 07:42:00,CLF0852,PC-0647,Logon,
02/01/2010 07:42:00,CSC0217,PC-6377,Logon,
02/01/2010 07:42:00,DIC0988,PC-5454,Logon,
02/01/2010 07:42:00,FWM0707,PC-4011,Logon,
02/01/2010 07:42:00,MSO0222,PC-2524,Logon,
02/01/2010 07:42:00,RLG0856,PC-1998,Logon,
02/01/2010 07:42:00,SGM0021,PC-1528,Logon,
02/01/2010 07:42:00,UFK0208,PC-3343,Logon,
02/01/2010 07:43:00,BDV0168,PC-2464,Logon,
02/01/2010 07:43:00,FQA0854,PC-2582,Logon,
02/01/2010 07:43:00,JCW0858,PC-2381,Logon,
02/01/2010 07:43:00,MIL0255,PC-1107,Logon,
02/01/2010 07:43:00,MSH0040,PC-5799,Logon,
02/01/2010 07:43:00,PLH0715,PC-0653,Logon,
02/01/2010 07:43:00,RYB0718,PC-4030,Logon,
02/01/2010 07:45:00,ABH0663,PC-4556,Logon,
02/01/2010 07:45:00,AKW0167,PC-7109,Logon,
02/01/2010 07:45:00,AMR0318,PC-6239,Logon,
02/01/2010 07:45:00,BBG0325,PC-6609,Logon,
02/01/2010 07:45:00,BMS0877,PC-2904,Logon,
02/01/2010 07:45:00,CCW0031,PC-6286,Logon,
02/01/2010 07:45:00,CQH0701,PC-8164,Logon,
02/01/2010 07:45:00,DMK0257,PC-1279,Logon,
02/01/2010 07:45:00,FSC0601,PC-9066,Logon,
02/01/2010 07:45:00,JLW0053,PC-5833,Logon,
02/01/2010 07:45:00,KKW0879,PC-2531,Logon,
02/01/2010 07:45:00,LTS0860,PC-1651,Logon,
02/01/2010 07:45:00,MBR0724,PC-8724,Logon,
02/01/2010 07:45:00,MCS0035,PC-9367,Logon,
02/01/2010 07:45:00,NAF0326,PC-0384,Logon,
02/01/2010 07:45:00,PRM0740,PC-1017,Logon,
02/01/2010 07:45:00,RTO0313,PC-3311,Logon,
02/01/2010 07:45:00,SAP0867,PC-8149,Logon,
02/01/2010 07:45:00,SBN0866,PC-8714,Logon,
02/01/2010 07:45:00,WBC0315,PC-0215,Logon,
02/01/2010 07:45:24,NKH0979,PC-4124,Logoff,
02/01/2010 07:46:00,BDB0453,PC-1949,Logon,
02/01/2010 07:46:00,CCM0855,PC-5382,Logon,
02/01/2010 07:46:00,HRW0550,PC-3738,Logon,
02/01/2010 07:46:00,HVB0037,PC-7979,Logon,
02/01/2010 07:46:00,JCG0316,PC-9245,Logon,
02/01/2010 07:46:00,JMB0308,PC-0814,Logon,
02/01/2010 07:46:00,LBF0214,PC-3819,Logon,
02/01/2010 07:46:00,LHL0309,PC-5289,Logon,
02/01/2010 07:46:00,MBJ0312,PC-5250,Logon,
02/01/2010 07:46:00,MKG0711,PC-2368,Logon,
02/01/2010 07:46:00,PID0426,PC-9427,Logon,
02/01/2010 07:46:00,RUM0880,PC-8592,Logon,
02/01/2010 07:46:00,SDO0170,PC-0183,Logon,
02/01/2010 07:46:00,THR0873,PC-4804,Logon,
02/01/2010 07:46:00,WKF0012,PC-9966,Logon,
02/01/2010 07:46:00,ZJE0857,PC-9926,Logon,
02/01/2010 07:47:00,ABC0174,PC-5156,Logon,
02/01/2010 07:47:00,ADC0391,PC-4729,Logon,
02/01/2010 07:47:00,BER0314,PC-8556,Logon,
02/01/2010 07:47:00,BHW0458,PC-2077,Logon,
02/01/2010 07:47:00,DPS0262,PC-8916,Logon,
02/01/2010 07:47:00,FLM0213,PC-8453,Logon,
02/01/2010 07:47:00,HVF0067,PC-9939,Logon,
02/01/2010 07:47:00,IKP0472,PC-3842,Logon,
02/01/2010 07:47:00,JBD0616,PC-1479,Logon,
02/01/2010 07:47:00,JBM0350,PC-9744,Logon,
02/01/2010 07:47:00,JOL0024,PC-2094,Logon,
02/01/2010 07:47:00,LEM0605,PC-0967,Logon,
02/01/2010 07:47:00,LNS0989,PC-8884,Logon,
02/01/2010 07:47:00,MAH0864,PC-2024,Logon,
02/01/2010 07:47:00,ORM0669,PC-4860,Logon,
02/01/2010 07:47:00,RDT0424,PC-3742,Logon,
02/01/2010 07:47:00,THD0448,PC-9979,Logon,
02/01/2010 07:47:00,TQS0212,PC-4707,Logon,
02/01/2010 07:47:00,WVB0539,PC-7243,Logon,
02/01/2010 07:48:00,AAL0706,PC-5282,Logon,
02/01/2010 07:48:00,ABC0253,PC-2777,Logon,
02/01/2010 07:48:00,AJP0723,PC-1182,Logon,
02/01/2010 07:48:00,ANP0555,PC-6173,Logon,
02/01/2010 07:48:00,CPG0322,PC-4905,Logon,
02/01/2010 07:48:00,CRD0624,PC-0441,Logon,
02/01/2010 07:48:00,ERH0449,PC-1389,Logon,
02/01/2010 07:48:00,FGW0853,PC-8055,Logon,
02/01/2010 07:48:00,GRM0868,PC-8443,Logon,
02/01/2010 07:48:00,HAM0985,PC-9010,Logon,
02/01/2010 07:48:00,HMW0713,PC-7974,Logon,
02/01/2010 07:48:00,IDO0176,PC-7886,Logon,
02/01/2010 07:48:00,JKJ0698,PC-1917,Logon,
02/01/2010 07:48:00,MCF0327,PC-2164,Logon,
02/01/2010 07:48:00,MKP0861,PC-7614,Logon,
02/01/2010 07:48:00,MNC0717,PC-7964,Logon,
02/01/2010 07:48:00,MSZ0310,PC-4411,Logon,
02/01/2010 07:48:00,NJC0705,PC-5456,Logon,
02/01/2010 07:48:00,RJB0088,PC-3424,Logon,
02/01/2010 07:48:00,TDS0984,PC-7088,Logon,
02/01/2010 07:48:00,TPH0474,PC-7264,Logon,
02/01/2010 07:48:00,VTT0385,PC-5027,Logon,
02/01/2010 07:48:00,XLB0710,PC-6637,Logon,
02/01/2010 07:48:15,EIS0041,PC-9067,Logon,
02/01/2010 07:48:18,TSM0363,PC-2439,Logoff,
02/01/2010 07:48:33,CLF0852,PC-4124,Logon,
02/01/2010 07:49:00,AMM0014,PC-7052,Logon,
02/01/2010 07:49:00,AMV0036,PC-8397,Logon,
02/01/2010 07:49:00,BBS0422,PC-4551,Logon,
02/01/2010 07:49:00,CKP0721,PC-8097,Logon,
02/01/2010 07:49:00,DGW0752,PC-5090,Logon,
02/01/2010 07:49:00,ETR0428,PC-0508,Logon,
02/01/2010 07:49:00,FTM0406,PC-1786,Logon,
02/01/2010 07:49:00,HAD0246,PC-0926,Logon,
02/01/2010 07:49:00,HPM0986,PC-0092,Logon,
02/01/2010 07:49:00,NAR0981,PC-6183,Logon,
02/01/2010 07:49:00,NJB0243,PC-3752,Logon,
02/01/2010 07:49:00,SJW0451,PC-7902,Logon,
02/01/2010 07:49:00,SVS0871,PC-2335,Logon,
02/01/2010 07:49:00,WXH0872,PC-9460,Logon,
02/01/2010 07:49:53,BSS0369,PC-2057,Logon,
02/01/2010 07:50:00,ASL0378,PC-5031,Logon,
02/01/2010 07:50:00,DZC0228,PC-7478,Logon,
02/01/2010 07:50:00,GQP0743,PC-8354,Logon,
02/01/2010 07:50:00,JCV0245,PC-9136,Logon,
02/01/2010 07:50:00,JPW0741,PC-5762,Logon,
